ImageID,Caption,Nouns,Type
polka-dotted_0123,green and pink dots on a white background seamless pattern,"['dots', 'background', 'seamless', 'pattern']",OOD
polka-dotted_0196,a blue and white shirt with white polka dots,"['shirt', 'dots']",OOD
polka-dotted_0228,a white wall with black and orange polka dots,"['wall', 'dots']",OOD
polka-dotted_0146,a green pillow with white dots on it,"['pillow', 'dots']",OOD
polka-dotted_0193,a black background with white polka dots,"['background', 'dots']",OOD
polka-dotted_0093,a pink background with blue polka dots,"['background', 'dots']",OOD
polka-dotted_0163,a close up of a polka dot,"['close', 'polka', 'dot']",OOD
polka-dotted_0161,a close up of a metal floor with holes,"['close', 'metal', 'floor', 'holes']",OOD
polka-dotted_0102,the texture of a red carpet with a pattern of black dots,"['texture', 'carpet', 'pattern', 'dots']",OOD
polka-dotted_0137,a green and white paper with white dots on it,"['paper', 'dots']",OOD
polka-dotted_0095,a red and white polka dot skirt with white dots,"['polka', 'dot', 'skirt', 'dots']",OOD
polka-dotted_0181,a black shirt with pink polka dots on it,"['shirt', 'dots']",OOD
polka-dotted_0214,a black shirt with white dots on it,"['shirt', 'dots']",OOD
polka-dotted_0145,a close up of a curtain with polka dots on it,"['close', 'curtain', 'dots']",OOD
polka-dotted_0183,a pink and white polka dot paper with the wordate on it,"['polka', 'dot', 'paper', 'wordate']",OOD
polka-dotted_0140,a colorful wallpaper with a pattern of blue and red spheres,"['wallpaper', 'pattern', 'spheres']",OOD
polka-dotted_0191,a piece of pink tissue paper with blue polka dots,"['piece', 'tissue', 'paper', 'dots']",OOD
polka-dotted_0213,a close up of a white fabric with red dots,"['close', 'fabric', 'dots']",OOD
polka-dotted_0116,a red cloth with white dots on it,"['cloth', 'dots']",OOD
polka-dotted_0187,a red fabric with white polka dots on it,"['fabric', 'dots']",OOD
polka-dotted_0094,a red background with white,['background'],OOD
polka-dotted_0231,a green shirt with white dots on it,"['shirt', 'dots']",OOD
polka-dotted_0226,a curtain with white polka dots on it,"['curtain', 'dots']",OOD
polka-dotted_0122,a black background with green and white dots,"['background', 'dots']",OOD
polka-dotted_0205,a white ceiling with black dots,"['ceiling', 'dots']",OOD
polka-dotted_0127,a beige background with white polka dots,"['background', 'dots']",OOD
polka-dotted_0134,blue and white polka dots on a white background with black,"['dots', 'background', 'black']",OOD
polka-dotted_0032,a green background with white and pink polka dots,"['background', 'dots']",OOD
polka-dotted_0227,a gray and white polka dot fabric with white circles on it,"['polka', 'dot', 'fabric', 'circles']",OOD
polka-dotted_0203,a white background with blue and green polka dots,"['background', 'dots']",OOD
polka-dotted_0141,a black background with white polka dots,"['background', 'dots']",OOD
polka-dotted_0108,a brown shirt with white polka dots and a button,"['shirt', 'dots', 'button']",OOD
polka-dotted_0135,a black background with colorful dots on it,"['background', 'dots']",OOD
polka-dotted_0230,a yellow cloth with blue and green polka dots,"['cloth', 'dots']",OOD
polka-dotted_0212,a piece of black paper with red polka dots on it,"['piece', 'paper', 'dots']",OOD
polka-dotted_0119,a pair of curtains with polka dots on them,"['pair', 'curtains', 'dots']",OOD
polka-dotted_0179,a pink and white polka dot fabric with white circles on it,"['polka', 'dot', 'fabric', 'circles']",OOD
polka-dotted_0132,a repeating pattern of yellow polka dots on an orange background,"['pattern', 'dots', 'orange', 'background']",OOD
polka-dotted_0142,a cluster of white polka dots on a black background,"['cluster', 'dots', 'background']",OOD
polka-dotted_0188,a close up of a white sheet with polka dots,"['close', 'sheet', 'dots']",OOD
polka-dotted_0120,a white pillow with black dots on it,"['pillow', 'dots']",OOD
polka-dotted_0113,a closeup of a rusty metal floor with circles on it,"['closeup', 'metal', 'floor', 'circles']",OOD
polka-dotted_0128,a piece of red polka dot fabric with red circles on it,"['piece', 'dot', 'fabric', 'circles']",OOD
polka-dotted_0105,a polka dot fabric with red dots on it,"['dot', 'fabric', 'dots']",OOD
polka-dotted_0201,a bunch of orange and white dots on a blue background,"['bunch', 'dots', 'background']",OOD
polka-dotted_0180,a purple quilt with white dots on it,"['quilt', 'dots']",OOD
polka-dotted_0138,a white paper with brown and black polka dots,"['paper', 'dots']",OOD
polka-dotted_0221,a purple fabric with white polka dots on it,"['fabric', 'dots']",OOD
polka-dotted_0112,a white paper with red and green polka dots,"['paper', 'dots']",OOD
polka-dotted_0178,a black and white polka dot fabric with dots,"['polka', 'dot', 'fabric', 'dots']",OOD
polka-dotted_0152,a room with white and white polka dot wall and floor,"['room', 'polka', 'dot', 'wall', 'floor']",OOD
polka-dotted_0069,a purple background with purple polka dots,"['background', 'dots']",OOD
polka-dotted_0206,a yellow quilt with white dots on it,"['quilt', 'dots']",OOD
polka-dotted_0151,seamless pattern of white polka dots on a green background,"['pattern', 'dots', 'background']",OOD
polka-dotted_0114,a green and white polka dot fabric with white circles on it,"['polka', 'dot', 'fabric', 'circles']",OOD
polka-dotted_0097,a repeating pattern of pink and white polka dots,"['pattern', 'dots']",OOD
polka-dotted_0126,a black background with pink polka dots,"['background', 'dots']",OOD
polka-dotted_0198,a black dress with white polka dots,"['dress', 'dots']",OOD
polka-dotted_0208,a row of rolls of wrapping paper with green and white polka dots,"['row', 'rolls', 'paper', 'dots']",OOD
polka-dotted_0217,a pink shirt with white dots on it,"['shirt', 'dots']",OOD
polka-dotted_0154,a blue shirt with white polka dots on it,"['shirt', 'dots']",OOD
polka-dotted_0153,a piece of brown paper with green and white polka dots,"['piece', 'paper', 'dots']",OOD
polka-dotted_0118,a pink background with white polka dots,"['background', 'dots']",OOD
polka-dotted_0121,a pattern of colorful dots on a white background,"['pattern', 'dots', 'background']",OOD
polka-dotted_0215,a white polka dot fabric with black circles,"['polka', 'dot', 'fabric', 'circles']",OOD
polka-dotted_0157,a pink paper with white polka dots on it,"['paper', 'dots']",OOD
polka-dotted_0173,a piece of wrapping paper with colored dots on it,"['piece', 'paper', 'dots']",OOD
polka-dotted_0184,a close up of a green cloth with circles,"['close', 'cloth', 'circles']",OOD
polka-dotted_0101,white and white polka dots pattern for a background,"['dots', 'pattern', 'background']",OOD
polka-dotted_0223,a polka dot blanket with a polka dot pattern on it,"['dot', 'blanket', 'polka', 'dot', 'pattern']",OOD
polka-dotted_0209,a pink background with white polka dots,"['background', 'dots']",OOD
polka-dotted_0232,a pink and white polka dot fabric with white dots on it,"['polka', 'dot', 'fabric', 'dots']",OOD
polka-dotted_0195,a black background with white polka dots,"['background', 'dots']",OOD
polka-dotted_0182,a green shirt with white circles on it,"['shirt', 'circles']",OOD
polka-dotted_0197,a red background with white polka dots,"['background', 'dots']",OOD
polka-dotted_0065,a pattern of black and white polka dots on a metal,"['pattern', 'dots', 'metal']",OOD
polka-dotted_0158,a green metal wallpaper with a pattern of dots,"['metal', 'wallpaper', 'pattern', 'dots']",OOD
polka-dotted_0124,a white shirt with blue dots on it,"['shirt', 'dots']",OOD
polka-dotted_0186,a brown background with pink and white polka dots,"['background', 'dots']",OOD
polka-dotted_0224,a purple paper with green and white polka dots,"['paper', 'dots']",OOD
polka-dotted_0159,the blue wall with silver circles on it,"['wall', 'circles']",OOD
polka-dotted_0068,white polka dot pattern on a red background,"['dot', 'pattern', 'background']",OOD
polka-dotted_0190,a close up of a brown and white polka dot wallpaper,"['close', 'polka', 'dot', 'wallpaper']",OOD
polka-dotted_0131,a close up of a pink fabric with white polka dots,"['close', 'fabric', 'dots']",OOD
polka-dotted_0185,a red polka dot pattern on a blue background,"['polka', 'dot', 'pattern', 'background']",OOD
polka-dotted_0144,a polka dot fabric with purple and pink dots on it,"['dot', 'fabric', 'dots']",OOD
polka-dotted_0192,a blue and white fabric with white polka dots,"['fabric', 'dots']",OOD
polka-dotted_0170,a white paper with colorful dots on it,"['paper', 'dots']",OOD
polka-dotted_0143,a green background with white polka dots,"['background', 'dots']",OOD
polka-dotted_0091,green and white polka dot fabric with green and white polka dots and a,"['polka', 'dot', 'fabric', 'dots']",OOD
polka-dotted_0115,a red background with yellow polka dot patterns,"['background', 'dot', 'patterns']",OOD
studded_0007,a black purse with polka dots and a zipper,"['purse', 'dots', 'zipper']",OOD
studded_0185,a close up of a piece of fabric with circles on it,"['close', 'piece', 'fabric', 'circles']",OOD
studded_0160,a black floor with many rows of lights,"['floor', 'rows', 'lights']",OOD
studded_0181,a black leather jacket with gold stars on it,"['leather', 'jacket', 'gold', 'stars']",OOD
studded_0170,a close up of some origami triangles on a,"['close', 'triangles']",OOD
studded_0146,a close up of a metal wall with rivets,"['close', 'metal', 'wall', 'rivets']",OOD
studded_0001,a close up of a black shoe with silver buttons,"['close', 'shoe', 'silver', 'buttons']",OOD
studded_0187,a black leather chair with holes in it,"['leather', 'chair', 'holes']",OOD
studded_0122,a close up of a shoe with spikes on it,"['close', 'shoe', 'spikes']",OOD
studded_0189,a black shirt with gold stars on it,"['shirt', 'gold', 'stars']",OOD
studded_0168,a close up of a shirt with nuts on it,"['close', 'shirt', 'nuts']",OOD
studded_0216,two pairs of black ties with diamonds on them,"['pairs', 'ties', 'diamonds']",OOD
studded_0151,a pair of black pants with silver studs on them,"['pair', 'pants', 'silver', 'studs']",OOD
studded_0100,a dark room with a pattern of tan and brown tiles,"['room', 'pattern', 'tiles']",OOD
studded_0154,a black inflorescence with holes in it,"['inflorescence', 'holes']",OOD
studded_0126,a black iron door with silver diamonds on it,"['iron', 'door', 'diamonds']",OOD
studded_0174,a close up of an orange wall with holes,"['close', 'wall', 'holes']",OOD
studded_0132,a black leather bag with gold triangles on it,"['leather', 'bag', 'triangles']",OOD
studded_0054,a close up of a bunch of buttons in a box,"['close', 'bunch', 'buttons', 'box']",OOD
studded_0119,a close up of a black leather shoe with rivets,"['close', 'leather', 'shoe', 'rivets']",OOD
studded_0158,a black chair sitting in front of a lighted wall,"['chair', 'front', 'wall']",OOD
studded_0195,a leather jacket with a pattern on it,"['leather', 'jacket', 'pattern']",OOD
studded_0186,a close up of a blue and white quilt,"['close', 'quilt']",OOD
studded_0137,a close up of a wooden wall with nails,"['close', 'wall', 'nails']",OOD
studded_0072,a close up of a black tactile machine with metal buttons,"['close', 'tactile', 'machine', 'metal', 'buttons']",OOD
studded_0205,a group of leather jackets with metal patches on them,"['group', 'leather', 'jackets', 'metal', 'patches']",OOD
studded_0138,a black leather belt with stars on it,"['leather', 'belt', 'stars']",OOD
studded_0024,a perforated metal wall with silver rivets on it,"['metal', 'wall', 'silver', 'rivets']",OOD
studded_0182,a close up of a black and silver fractal structure,"['close', 'structure']",OOD
studded_0207,a black leather chair with rivets on it,"['leather', 'chair', 'rivets']",OOD
studded_0143,a box of silver crystals on a table,"['box', 'crystals', 'table']",OOD
studded_0073,a close up of the inside of an old fashioned machine,"['close', 'inside', 'machine']",OOD
studded_0111,a black and white photo of a metal forbidding wall,"['photo', 'metal', 'wall']",OOD
studded_0108,a black leather couch with a black seat,"['leather', 'couch', 'seat']",OOD
studded_0177,a blue couch with four buttons on it,"['couch', 'buttons']",OOD
studded_0109,a close up of triangles on a red wall,"['close', 'triangles', 'wall']",OOD
studded_0201,a close up of a black leather bag with studs,"['close', 'leather', 'bag', 'studs']",OOD
studded_0107,a large wooden door with a handle on it,"['door', 'handle']",OOD
studded_0144,a woman is wearing a denim jacket with rivets,"['woman', 'denim', 'jacket', 'rivets']",OOD
studded_0208,a black leather bag with studs and a zipper,"['leather', 'bag', 'studs', 'zipper']",OOD
studded_0217,a close up of a black wall with gold squares,"['close', 'wall', 'squares']",OOD
studded_0066,a large metal keyboard with numbers on it,"['metal', 'keyboard', 'numbers']",OOD
studded_0215,a blue metal floor with lights on it,"['metal', 'floor', 'lights']",OOD
studded_0155,a close up of a metal object with lights on it,"['close', 'metal', 'object', 'lights']",OOD
studded_0179,a gray pillow with metal buttons on it,"['pillow', 'metal', 'buttons']",OOD
studded_0150,a close up of the stitching on a black leather shoe,"['close', 'stitching', 'leather', 'shoe']",OOD
studded_0188,a close up of a piece of metal flooring,"['close', 'piece', 'metal', 'flooring']",OOD
studded_0127,a checkered pattern on the floor of a building,"['pattern', 'floor', 'building']",OOD
studded_0117,a black table with gold triangles on it,"['table', 'triangles']",OOD
studded_0176,a black leather chair with buttons on it,"['leather', 'chair', 'buttons']",OOD
studded_0197,a close up of a black quilted table,"['close', 'table']",OOD
studded_0204,a black metal grate with brass balls on it,"['metal', 'grate', 'brass', 'balls']",OOD
studded_0198,a blue denim shirt with gold diamonds on it,"['denim', 'shirt', 'diamonds']",OOD
studded_0121,a pair of denim jeans with studs on them,"['pair', 'denim', 'jeans', 'studs']",OOD
studded_0098,a pair of black leather shoes with studs on them,"['pair', 'leather', 'shoes', 'studs']",OOD
studded_0101,a red dress with silver studs on it,"['dress', 'silver', 'studs']",OOD
studded_0183,a black and white photo of a metal keyboard,"['photo', 'metal', 'keyboard']",OOD
studded_0166,a black surface with silver studs on it,"['surface', 'silver', 'studs']",OOD
studded_0133,a black purse with a heart on it,"['purse', 'heart']",OOD
studded_0162,a close up of a black wall with bubbles,"['close', 'wall', 'bubbles']",OOD
studded_0200,a close up of a metal object with screws,"['close', 'metal', 'object', 'screws']",OOD
studded_0062,a stack of black and gold necklaces with pearls,"['stack', 'gold', 'necklaces', 'pearls']",OOD
studded_0152,an inflorescence of gold pills on a table,"['inflorescence', 'pills', 'table']",OOD
studded_0069,a close up of a shoe on a black background,"['close', 'shoe', 'background']",OOD
studded_0110,a close up of a piece of wood with bolts,"['close', 'piece', 'wood', 'bolts']",OOD
studded_0173,a pair of denim jeans with a studded pocket,"['pair', 'denim', 'jeans', 'pocket']",OOD
studded_0139,a close up of a black leather vest with spikes on it,"['close', 'leather', 'vest', 'spikes']",OOD
studded_0136,a close up of a snake skin with gold and silver beads,"['close', 'snake', 'skin', 'gold', 'silver', 'beads']",OOD
studded_0134,a gray couch with studs on it,"['couch', 'studs']",OOD
studded_0164,a close up of a piece of metal with holes,"['close', 'piece', 'metal', 'holes']",OOD
studded_0184,a black leather jacket with gold studs on it,"['leather', 'jacket', 'gold', 'studs']",OOD
studded_0192,the texture of a black leather jacket with holes,"['texture', 'leather', 'jacket', 'holes']",OOD
studded_0135,a close up of a pair of black leather shoes,"['close', 'pair', 'leather', 'shoes']",OOD
studded_0163,a group of lights on a black ceiling,"['group', 'lights', 'ceiling']",OOD
studded_0210,a black leather jacket with studs on it,"['leather', 'jacket', 'studs']",OOD
studded_0180,a piece of clothing with buttons on it,"['piece', 'clothing', 'buttons']",OOD
studded_0213,a black pillow with silver triangles on it,"['pillow', 'silver', 'triangles']",OOD
studded_0196,a black door with a design of triangles on it,"['door', 'design', 'triangles']",OOD
studded_0027,a close up of a metal wall with gold buttons,"['close', 'metal', 'wall', 'gold', 'buttons']",OOD
studded_0191,a close up of the back of a chair,"['close', 'back', 'chair']",OOD
studded_0169,a close up of a black and red chair,"['close', 'chair']",OOD
studded_0194,a picture of a piece of stainless steel plate with holes,"['picture', 'piece', 'steel', 'plate', 'holes']",OOD
studded_0199,a rusty metal floor with rivets,"['metal', 'floor', 'rivets']",OOD
studded_0202,a black leather bag with a strap and a zipper,"['leather', 'bag', 'strap', 'zipper']",OOD
studded_0114,a close up of three pieces of luggage,"['close', 'pieces', 'luggage']",OOD
studded_0141,a black stool with metal balls on it,"['stool', 'metal', 'balls']",OOD
studded_0178,a closeup of a blue tile floor with a pattern of buttons,"['closeup', 'tile', 'floor', 'pattern', 'buttons']",OOD
studded_0214,a piece of metal with a small symbol on it,"['piece', 'metal', 'symbol']",OOD
studded_0118,a pink box with gold triangles on it,"['box', 'gold', 'triangles']",OOD
studded_0157,the black leather texture of a piece of furniture,"['leather', 'texture', 'piece', 'furniture']",OOD
studded_0145,a black and white photo of a metal object with spikes,"['photo', 'metal', 'object', 'spikes']",OOD
studded_0161,a close up of a black box with white spheres on it,"['close', 'box', 'spheres']",OOD
studded_0106,a black piece of metal with circles on it,"['piece', 'metal', 'circles']",OOD
studded_0065,a close up of a denim vest with white rivets,"['close', 'denim', 'vest', 'rivets']",OOD
studded_0165,a curtain with gold triangles and gold lights on it,"['curtain', 'triangles', 'gold', 'lights']",OOD
studded_0105,a close up of a star shaped zipper on a black jacket,"['close', 'star', 'jacket']",OOD
studded_0022,a black box filled with gold coins,"['box', 'gold', 'coins']",OOD
studded_0129,a black shirt with two symbols on it,"['shirt', 'symbols']",OOD
studded_0212,a black chair with gold studs on it,"['chair', 'gold', 'studs']",OOD
studded_0115,a black leather seat with white rivets,"['leather', 'seat', 'rivets']",OOD
studded_0206,a black dress with gold beads and zipper,"['dress', 'beads', 'zipper']",OOD
studded_0203,a black leather bag with gold studs and a zipper,"['leather', 'bag', 'gold', 'studs', 'zipper']",OOD
studded_0209,a green leather chair with buttons on it,"['leather', 'chair', 'buttons']",OOD
studded_0153,a black piece of fabric with silver studs on it,"['piece', 'fabric', 'silver', 'studs']",OOD
studded_0113,a group of white circles on a wooden table,"['group', 'circles', 'table']",OOD
studded_0036,a close up of a dress with black and gold sequins,"['close', 'dress', 'gold', 'sequins']",OOD
studded_0123,a brown leather couch with buttons on it,"['leather', 'couch', 'buttons']",OOD
studded_0020,a close up of a metal surface with spheres on it,"['close', 'metal', 'surface', 'spheres']",OOD
studded_0167,a picture of a pattern of gold beads on a white background,"['picture', 'pattern', 'beads', 'background']",OOD
studded_0159,a black and white dress with dots on it,"['dress', 'dots']",OOD
studded_0211,a black dress with white buttons on it,"['dress', 'buttons']",OOD
studded_0171,a bag with a lock and a key on it,"['bag', 'lock', 'key']",OOD
studded_0102,a black leather vest with brass studs on it,"['leather', 'vest', 'brass', 'studs']",OOD
studded_0193,a pair of metal spheres sitting next to each other,"['pair', 'metal', 'spheres']",OOD
studded_0149,a close up of a black dress with buttons,"['close', 'dress', 'buttons']",OOD
studded_0017,a black shoe with black pins on it,"['shoe', 'pins']",OOD
studded_0103,a brown wallet with white triangles on it,"['wallet', 'triangles']",OOD
studded_0190,a dress with polka dots and a tie,"['dress', 'dots', 'tie']",OOD
studded_0128,a close up of a wooden wall with nails,"['close', 'wall', 'nails']",OOD
studded_0175,a pair of black leather shoes with studs on them,"['pair', 'leather', 'shoes', 'studs']",OOD
blotchy_0089,an image of a blue and white fabric with a pattern of dots,"['image', 'fabric', 'pattern', 'dots']",OOD
blotchy_0053,a blue and white blurry background with a pattern of triangles,"['background', 'pattern', 'triangles']",OOD
blotchy_0079,a stone wall with a lot of paper on it,"['stone', 'wall', 'lot', 'paper']",OOD
blotchy_0049,a black and white photo of a dirty wall,"['photo', 'wall']",OOD
blotchy_0018,a wall with purple and green algae on it,"['wall', 'algae']",OOD
blotchy_0113,a close up of a green and yellow shirt,"['close', 'shirt']",OOD
blotchy_0101,a piece of paper with different colors of paint on it,"['piece', 'paper', 'colors', 'paint']",OOD
blotchy_0016,a close up of the bottom of a green pool of water,"['close', 'bottom', 'pool', 'water']",OOD
blotchy_0041,a yellow background with a pattern on it,"['background', 'pattern']",OOD
blotchy_0137,a pink and black quilt with flowers on it,"['quilt', 'flowers']",OOD
blotchy_0064,a drawing of a planet and a sphere in the sky,"['drawing', 'planet', 'sphere', 'sky']",OOD
blotchy_0136,a yellow leaf with brown spots on a plant,"['leaf', 'spots', 'plant']",OOD
blotchy_0044,a painting of a wave in the ocean,"['painting', 'wave', 'ocean']",OOD
blotchy_0139,a large globe with a green and white,['globe'],OOD
blotchy_0133,a person is holding a rock with their thumb,"['person', 'rock', 'thumb']",OOD
blotchy_0021,a pool of rusty water with dirt and rocks,"['pool', 'water', 'dirt', 'rocks']",OOD
blotchy_0039,a close up of a bunch of pumpkins,"['close', 'bunch', 'pumpkins']",OOD
blotchy_0121,a black and white photo of the trunk of a tree,"['photo', 'trunk', 'tree']",OOD
blotchy_0009,a close up of a brown rug with a pattern on it,"['close', 'rug', 'pattern']",OOD
blotchy_0096,a close up of a snowflake pattern on a gray background,"['close', 'pattern', 'background']",OOD
blotchy_0061,a black and white photo of water with bubbles,"['photo', 'water', 'bubbles']",OOD
blotchy_0037,a bunch of red apples sitting on top of each other,"['bunch', 'apples', 'top']",OOD
blotchy_0123,a plant with green and yellow leaves on it,"['plant', 'leaves']",OOD
blotchy_0057,a close up of a wall covered in sand,"['close', 'wall', 'sand']",OOD
blotchy_0051,an image of a green abstract background of triangles,"['image', 'background', 'triangles']",OOD
blotchy_0036,an image of a painting of leaves on a green background,"['image', 'painting', 'leaves', 'background']",OOD
blotchy_0056,a wall with blue and green paint on it,"['wall', 'paint']",OOD
blotchy_0120,a piece of paper with a picture of trees and clouds,"['piece', 'paper', 'picture', 'trees', 'clouds']",OOD
blotchy_0108,a close up of an apple on a table,"['close', 'apple', 'table']",OOD
blotchy_0109,a close up of a leaf on a tree,"['close', 'leaf', 'tree']",OOD
blotchy_0070,a close up of a pink and purple tie dye pattern,"['close', 'tie', 'dye', 'pattern']",OOD
blotchy_0084,a fractal image of a green flower with swirls,"['image', 'flower', 'swirls']",OOD
blotchy_0052,a close up of a dirty concrete wall,"['close', 'wall']",OOD
blotchy_0135,a large green leaf with white spots on it,"['leaf', 'spots']",OOD
blotchy_0107,a red and white chair sitting in front of a curtain,"['chair', 'front', 'curtain']",OOD
blotchy_0075,an old rusty metal background with a lot of dirt and clouds,"['metal', 'background', 'lot', 'dirt', 'clouds']",OOD
blotchy_0117,a picture of a persons feet with a multicolored face,"['picture', 'persons', 'feet', 'face']",OOD
blotchy_0077,a close up of a wooden floor,"['close', 'floor']",OOD
blotchy_0029,a close up of the bark of a tree,"['close', 'bark', 'tree']",OOD
blotchy_0040,a close up of a red,"['close', 'red']",OOD
blotchy_0071,a close up of a rock texture,"['close', 'rock', 'texture']",OOD
blotchy_0097,a close up of a brick wall with dirt,"['close', 'brick', 'wall', 'dirt']",OOD
blotchy_0062,an old fashioned wallpaper with a floral pattern on it,"['wallpaper', 'pattern']",OOD
blotchy_0059,a close up of a gray and white concrete floor,"['close', 'floor']",OOD
blotchy_0138,a wooden floor with scratches and stains on it,"['floor', 'scratches', 'stains']",OOD
blotchy_0085,a close up of a painting on a wall,"['close', 'painting', 'wall']",OOD
blotchy_0130,a close up of a wall covered in green tiles,"['close', 'wall', 'tiles']",OOD
blotchy_0082,a close up of a green carpet,"['close', 'carpet']",OOD
blotchy_0093,a close up of a piece of leather with scratches,"['close', 'piece', 'leather', 'scratches']",OOD
blotchy_0069,a bunch of autumn leaves on the ground,"['bunch', 'autumn', 'leaves', 'ground']",OOD
blotchy_0092,a close up of a colorful painting with raindrops on it,"['close', 'painting', 'raindrops']",OOD
blotchy_0091,a purple digital wallpaper with a purple squares pattern,"['wallpaper', 'squares', 'pattern']",OOD
blotchy_0131,a green plant with a red stripe on it,"['plant', 'stripe']",OOD
blotchy_0127,a symmetrical image of a face of pink and purple symmetry,"['image', 'face', 'symmetry']",OOD
blotchy_0027,a close up of a rock with moss and lichens,"['close', 'rock']",OOD
blotchy_0114,a green leaf with brown spots on a blue surface,"['leaf', 'spots', 'surface']",OOD
blotchy_0141,an image of a wooden floor,"['image', 'floor']",OOD
blotchy_0102,a pattern of red yellow and green paint on a black,"['pattern', 'paint', 'black']",OOD
blotchy_0006,a close up of a red and black rug,"['close', 'rug']",OOD
blotchy_0112,a leaf with red and green leaves on a tree,"['leaf', 'leaves', 'tree']",OOD
blotchy_0105,a pan of food with olives and other vegetables,"['pan', 'food', 'olives', 'vegetables']",OOD
blotchy_0047,a texture of a blue sky with clouds,"['texture', 'sky', 'clouds']",OOD
blotchy_0119,a set of stairs that are covered in logs,"['set', 'stairs', 'logs']",OOD
blotchy_0090,an abstract painting of squares of red and orange on a yellow background,"['painting', 'squares', 'background']",OOD
blotchy_0073,a black and white photo of the ground,"['photo', 'ground']",OOD
blotchy_0083,an image of a yellow fabric with a pattern on it,"['image', 'fabric', 'pattern']",OOD
blotchy_0132,three different paintings with different colors on them,"['paintings', 'colors']",OOD
blotchy_0125,a painting of a person with a blue brush,"['painting', 'person', 'brush']",OOD
blotchy_0038,a close up of a blue pool of water,"['close', 'pool', 'water']",OOD
blotchy_0110,a pink rose is shown in the sunlight,"['pink', 'sunlight']",OOD
blotchy_0086,a piece of paper with some writing on it,"['piece', 'paper', 'writing']",OOD
blotchy_0099,an image of a gray concrete floor,"['image', 'floor']",OOD
blotchy_0104,a close up of a green leaf on a plant,"['close', 'leaf', 'plant']",OOD
blotchy_0122,a black and white photo of a wall,"['photo', 'wall']",OOD
blotchy_0134,a black and white photo of water withripples,"['photo', 'water', 'withripples']",OOD
blotchy_0129,a close up of the texture of a brown blanket,"['close', 'texture', 'blanket']",OOD
blotchy_0048,an abstract background of rusty rusty metal,"['background', 'metal']",OOD
blotchy_0066,a close up of a green marble floor,"['close', 'marble', 'floor']",OOD
blotchy_0098,an image of a brick wall with rust on it,"['image', 'brick', 'wall', 'rust']",OOD
blotchy_0072,the texture of the old paper is dirty,"['texture', 'paper']",OOD
blotchy_0103,a blue wall with a blue,"['wall', 'blue']",OOD
blotchy_0003,a close up of a painting with red apples on it,"['close', 'painting', 'apples']",OOD
blotchy_0025,a close up of a painting of a field with a fence,"['close', 'painting', 'field', 'fence']",OOD
blotchy_0058,a close up of a piece of fabric with a pattern on it,"['close', 'piece', 'fabric', 'pattern']",OOD
blotchy_0015,a piece of wood with many holes and scratches,"['piece', 'wood', 'holes', 'scratches']",OOD
blotchy_0081,a picture of a painting with some scribbles on it,"['picture', 'painting', 'scribbles']",OOD
blotchy_0054,an image of a concrete wall with scratches,"['image', 'wall', 'scratches']",OOD
blotchy_0063,a pattern of purple swirls on a purple background,"['pattern', 'swirls', 'background']",OOD
blotchy_0128,a seamless pattern of black spots on a white,"['pattern', 'spots', 'white']",OOD
blotchy_0126,a close up of a wooden bench,"['close', 'bench']",OOD
blotchy_0065,a close up of a wall texture with green and purple stains,"['close', 'wall', 'texture', 'stains']",OOD
blotchy_0022,a close up of a white marble wall,"['close', 'marble', 'wall']",OOD
blotchy_0074,a painting of a green leaf with water droplets on it,"['painting', 'leaf', 'water', 'droplets']",OOD
blotchy_0055,a painting of a pair of shoes on a wooden wall,"['painting', 'pair', 'shoes', 'wall']",OOD
blotchy_0094,a close up of a dirty cement wall,"['close', 'cement', 'wall']",OOD
blotchy_0100,the texture of a white plaster wall with water drops,"['texture', 'plaster', 'wall', 'water', 'drops']",OOD
blotchy_0140,a bunch of leaves on the ground in the forest,"['bunch', 'leaves', 'ground', 'forest']",OOD
blotchy_0032,an image of a brown paper background with scratches,"['image', 'paper', 'background', 'scratches']",OOD
blotchy_0111,a vase sitting on top of a rock,"['vase', 'top', 'rock']",OOD
blotchy_0045,a close up of a rusty metal wall,"['close', 'metal', 'wall']",OOD
blotchy_0046,a microscopic view of a white substance in the water,"['view', 'substance', 'water']",OOD
blotchy_0080,a closeup of a concrete floor with dirt and scratches,"['closeup', 'floor', 'dirt', 'scratches']",OOD
blotchy_0116,a pile of potatoes and other vegetables on a table,"['pile', 'potatoes', 'vegetables', 'table']",OOD
blotchy_0034,a wall with a bunch of dirt on it,"['wall', 'bunch', 'dirt']",OOD
blotchy_0067,a close up of a pink and white ice cream,"['close', 'ice', 'cream']",OOD
blotchy_0019,the ground is covered with grass and dirt,"['ground', 'grass', 'dirt']",OOD
blotchy_0124,an apple sitting on top of a table,"['apple', 'top', 'table']",OOD
blotchy_0042,a close up of a yellow and green wall,"['close', 'wall']",OOD
blotchy_0028,a close up of a rusty piece of metal,"['close', 'piece', 'metal']",OOD
blotchy_0118,a large green fruit on a blue table,"['fruit', 'table']",OOD
blotchy_0017,a piece of granite with white scratches on it,"['piece', 'granite', 'scratches']",OOD
blotchy_0026,a close up of an abstract painting with multicolored paint on it,"['close', 'painting', 'paint']",OOD
blotchy_0031,a close up of the trunk of a tree,"['close', 'trunk', 'tree']",OOD
blotchy_0115,a close up of a bed with a blue blanket,"['close', 'bed', 'blanket']",OOD
