,ImageID,Caption,Nouns,Type
299,ILSVRC2012_val_00049296,portrait of a grey wolf.,"['portrait', 'wolf']",OOD
300,ILSVRC2012_val_00001335,biological species by person on 500px.,"['species', 'person', '500px']",OOD
301,ILSVRC2012_val_00002447,a white wolf standing on a log.,"['wolf', 'log']",OOD
302,ILSVRC2012_val_00005387,biological species in the snow.,"['species', 'snow']",OOD
303,ILSVRC2012_val_00007290,"funny animals of the week, animal photo, funny animals.","['animals', 'week', 'animal', 'photo', 'animals']",OOD
304,ILSVRC2012_val_00007411,biological species is one of the rarest dogs in the world.,"['species', 'dogs', 'world']",OOD
305,ILSVRC2012_val_00007847,biological subspecies in the wild - photo #.,"['subspecies', 'wild', 'photo', '#']",OOD
306,ILSVRC2012_val_00011211,close - up of a grey wolf.,"['close', 'up', 'wolf']",OOD
307,ILSVRC2012_val_00011289,a polar bear cub sleeping in a cage.,"['bear', 'cub', 'cage']",OOD
308,ILSVRC2012_val_00012251,puppies playing in the grass.,"['puppies', 'grass']",OOD
309,ILSVRC2012_val_00012857,biological species in the wild - photo #.,"['species', 'wild', 'photo', '#']",OOD
310,ILSVRC2012_val_00013487,polar foxes in the wild - photo #.,"['foxes', 'wild', 'photo', '#']",OOD
311,ILSVRC2012_val_00013609,dog playing in the rain.,"['dog', 'rain']",OOD
312,ILSVRC2012_val_00014825,close - up of a white - tailed kangaroo.,"['close', 'up', 'kangaroo']",OOD
313,ILSVRC2012_val_00015128,a white wolf sleeping in a tree.,"['wolf', 'tree']",OOD
314,ILSVRC2012_val_00015412,biological species in the wild - photo #.,"['species', 'wild', 'photo', '#']",OOD
315,ILSVRC2012_val_00019222,a panda in a cage.,"['panda', 'cage']",OOD
316,ILSVRC2012_val_00019937,polar foxes in the wild - photo #.,"['foxes', 'wild', 'photo', '#']",OOD
317,ILSVRC2012_val_00020302,biological species in the woods.,"['species', 'woods']",OOD
318,ILSVRC2012_val_00020481,biological species in the snow.,"['species', 'snow']",OOD
319,ILSVRC2012_val_00022888,biological species in the snow.,"['species', 'snow']",OOD
320,ILSVRC2012_val_00023755,biological species sleeping in the snow.,"['species', 'snow']",OOD
321,ILSVRC2012_val_00023960,close - up of a grey wolf.,"['close', 'up', 'wolf']",OOD
322,ILSVRC2012_val_00024185,"funny animals of the week, funny animal photos, cute animals.","['animals', 'week', 'animal', 'photos', 'animals']",OOD
323,ILSVRC2012_val_00024465,white rabbit in the grass.,"['rabbit', 'grass']",OOD
324,ILSVRC2012_val_00025068,a white wolf sleeping in the grass.,"['wolf', 'grass']",OOD
325,ILSVRC2012_val_00026546,a polar bear cub sleeping in a cage.,"['bear', 'cub', 'cage']",OOD
326,ILSVRC2012_val_00027233,biological species sleeping in the shade of a tree.,"['species', 'shade', 'tree']",OOD
327,ILSVRC2012_val_00027511,"person, the dog of the day.","['person', 'dog', 'day']",OOD
328,ILSVRC2012_val_00029068,a grey kangaroo with a plastic bottle of milk.,"['kangaroo', 'bottle', 'milk']",OOD
329,ILSVRC2012_val_00030494,white cat in the garden.,"['cat', 'garden']",OOD
330,ILSVRC2012_val_00030558,polar bear cub sleeping in the snow.,"['bear', 'cub', 'snow']",OOD
331,ILSVRC2012_val_00031178,biological species in the grass.,"['species', 'grass']",OOD
332,ILSVRC2012_val_00031285,biological species in the snow.,"['species', 'snow']",OOD
333,ILSVRC2012_val_00031530,close - up of a white wolf's face.,"['close', 'up', 'wolf', 'face']",OOD
334,ILSVRC2012_val_00033625,"i'm not sure what kind of dog this is, but it's a cute little dog.","['kind', 'dog', 'dog']",OOD
335,ILSVRC2012_val_00034065,biological species in the snow.,"['species', 'snow']",OOD
336,ILSVRC2012_val_00034932,"person, the dog of the day.","['person', 'dog', 'day']",OOD
337,ILSVRC2012_val_00035154,"funny animals of the week, funny animal photos, cute animals.","['animals', 'week', 'animal', 'photos', 'animals']",OOD
338,ILSVRC2012_val_00036301,biological species in the wild.,"['species', 'wild']",OOD
339,ILSVRC2012_val_00037005,biological species in the wild - photo #.,"['species', 'wild', 'photo', '#']",OOD
340,ILSVRC2012_val_00037343,biological species in the wild - photo #.,"['species', 'wild', 'photo', '#']",OOD
341,ILSVRC2012_val_00038740,biological species in the zoo.,"['species', 'zoo']",OOD
342,ILSVRC2012_val_00039554,"i'm not sure what kind of dog this is, but it looks like a wolf.","['kind', 'dog', 'wolf']",OOD
343,ILSVRC2012_val_00039620,biological species in the snow.,"['species', 'snow']",OOD
344,ILSVRC2012_val_00042659,biological species in the shade of a tree.,"['species', 'shade', 'tree']",OOD
345,ILSVRC2012_val_00043127,puppy in the snow - photo sharing!.,"['puppy', 'snow', 'photo']",OOD
346,ILSVRC2012_val_00045026,close - up of a white wolf's face.,"['close', 'up', 'wolf', 'face']",OOD
347,ILSVRC2012_val_00045175,animal in the forest - photo #.,"['animal', 'forest', 'photo', '#']",OOD
348,ILSVRC2012_val_00046934,biological species in the snow.,"['species', 'snow']",OOD
349,ILSVRC2012_val_00049517,biological species in the snow.,"['species', 'snow']",OOD
350,ILSVRC2012_val_00000871,grizzly bear catching salmon in a river.,"['bear', 'salmon', 'river']",OOD
351,ILSVRC2012_val_00001199,grizzly bear swimming in the river.,"['bear', 'river']",OOD
352,ILSVRC2012_val_00003044,biological species in the wild.,"['species', 'wild']",OOD
353,ILSVRC2012_val_00004578,portrait of a brown bear.,"['portrait', 'bear']",OOD
354,ILSVRC2012_val_00006703,bear cubs in the wild - photo #.,"['bear', 'cubs', 'wild', 'photo', '#']",OOD
355,ILSVRC2012_val_00008922,greeting card featuring the photograph by person.,"['greeting', 'card', 'photograph', 'person']",OOD
356,ILSVRC2012_val_00010281,grizzly bear in the grass.,"['bear', 'grass']",OOD
357,ILSVRC2012_val_00011447,biological species in the wild - photo #.,"['species', 'wild', 'photo', '#']",OOD
358,ILSVRC2012_val_00011967,grizzly bear walking on a meadow.,"['bear', 'meadow']",OOD
359,ILSVRC2012_val_00013390,black bear cubs in the wild - photo #.,"['bear', 'cubs', 'wild', 'photo', '#']",OOD
360,ILSVRC2012_val_00013482,a mother grizzly bear with her cubs.,"['mother', 'bear', 'cubs']",OOD
361,ILSVRC2012_val_00015955,grizzly bear fishing for salmon in the river.,"['bear', 'salmon', 'river']",OOD
362,ILSVRC2012_val_00016512,brown bear cubs in the wild - photo #.,"['bear', 'cubs', 'wild', 'photo', '#']",OOD
363,ILSVRC2012_val_00017155,grizzly bear cubs in the wild - photo #.,"['bear', 'cubs', 'wild', 'photo', '#']",OOD
364,ILSVRC2012_val_00017545,biological species on the move.,"['species', 'move']",OOD
365,ILSVRC2012_val_00018369,grizzly bear in the forest.,"['bear', 'forest']",OOD
366,ILSVRC2012_val_00018469,a grizzly bear is seen in this undated file photo.,"['bear', 'file', 'photo']",OOD
367,ILSVRC2012_val_00019682,brown bears in the wild - photo #.,"['bears', 'wild', 'photo', '#']",OOD
368,ILSVRC2012_val_00020362,grizzly bear swimming in the water.,"['bear', 'water']",OOD
369,ILSVRC2012_val_00023511,grizzly bear cubs fighting in the snow.,"['bear', 'cubs', 'snow']",OOD
370,ILSVRC2012_val_00031253,grizzly bear swimming in a pond.,"['bear', 'pond']",OOD
371,ILSVRC2012_val_00031645,biggest bear in the world - photo #.,"['bear', 'world', 'photo', '#']",OOD
372,ILSVRC2012_val_00031906,biological species sleeping on a rock.,"['species', 'rock']",OOD
373,ILSVRC2012_val_00032453,biggest bear in the world - photo #.,"['bear', 'world', 'photo', '#']",OOD
374,ILSVRC2012_val_00034130,grizzly bear in the water.,"['bear', 'water']",OOD
375,ILSVRC2012_val_00034153,black bear cubs in the wild - photo #.,"['bear', 'cubs', 'wild', 'photo', '#']",OOD
376,ILSVRC2012_val_00035969,animals that start with the letter r - photo #.,"['animals', 'letter', 'r', 'photo', '#']",OOD
377,ILSVRC2012_val_00036597,grizzly bear swimming in the water.,"['bear', 'water']",OOD
378,ILSVRC2012_val_00038263,biggest bear in the world ever recorded - photo #.,"['bear', 'world', 'photo', '#']",OOD
379,ILSVRC2012_val_00039227,biggest bear in the world - photo #.,"['bear', 'world', 'photo', '#']",OOD
380,ILSVRC2012_val_00039777,a grizzly bear is seen in a forest.,"['bear', 'forest']",OOD
381,ILSVRC2012_val_00039795,grizzly bears in the wild - photo #.,"['bears', 'wild', 'photo', '#']",OOD
382,ILSVRC2012_val_00040005,grizzly bear mother and cubs in the water.,"['bear', 'mother', 'cubs', 'water']",OOD
383,ILSVRC2012_val_00040376,a mother grizzly bear with her cubs.,"['mother', 'bear', 'cubs']",OOD
384,ILSVRC2012_val_00042274,brown bear in the forest.,"['bear', 'forest']",OOD
385,ILSVRC2012_val_00043182,grizzly bear standing on a rock.,"['bear', 'rock']",OOD
386,ILSVRC2012_val_00043730,grizzly bear fishing for seasonally abundant salmon in the summer along river.,"['bear', 'fishing', 'salmon', 'summer', 'river']",OOD
387,ILSVRC2012_val_00043856,bear in the water - photo #.,"['water', 'photo', '#']",OOD
388,ILSVRC2012_val_00044008,biological species is the largest bear in the world.,"['species', 'bear', 'world']",OOD
389,ILSVRC2012_val_00045270,a mother grizzly bear with her cubs.,"['mother', 'bear', 'cubs']",OOD
390,ILSVRC2012_val_00045952,biological species on the move.,"['species', 'move']",OOD
391,ILSVRC2012_val_00046207,grizzly bear cubs in the wild - photo #.,"['bear', 'cubs', 'wild', 'photo', '#']",OOD
392,ILSVRC2012_val_00046763,biological species in the water.,"['species', 'water']",OOD
393,ILSVRC2012_val_00047752,biological species in the water.,"['species', 'water']",OOD
394,ILSVRC2012_val_00048883,grizzly bear cubs in the wild - photo #.,"['bear', 'cubs', 'wild', 'photo', '#']",OOD
395,ILSVRC2012_val_00048979,a grizzly bear catches a fish in the river.,"['bear', 'fish', 'river']",OOD
396,ILSVRC2012_val_00049345,brown bear in the forest.,"['bear', 'forest']",OOD
397,ILSVRC2012_val_00049788,biological species splashing in the water.,"['species', 'water']",OOD
398,ILSVRC2012_val_00049822,a brown bear standing on a rock.,"['bear', 'rock']",OOD
399,ILSVRC2012_val_00049960,grizzly bear cubs playing in the water.,"['bear', 'cubs', 'water']",OOD
400,ILSVRC2012_val_00001161,starfish on the beach - photo #.,"['beach', 'photo', '#']",OOD
401,ILSVRC2012_val_00001499,biological species in the water.,"['species', 'water']",OOD
402,ILSVRC2012_val_00001740,starfish on a rock in the sea.,"['starfish', 'rock', 'sea']",OOD
403,ILSVRC2012_val_00001748,person in front of a glacier.,"['person', 'front', 'glacier']",OOD
404,ILSVRC2012_val_00003537,a starfish in the garden.,"['starfish', 'garden']",OOD
405,ILSVRC2012_val_00003995,this is an original acrylic painting by person.,"['acrylic', 'painting', 'person']",OOD
406,ILSVRC2012_val_00004153,biological species on a coral reef.,"['species', 'coral', 'reef']",OOD
407,ILSVRC2012_val_00004810,close - up of the fish in the aquarium.,"['close', 'up', 'fish', 'aquarium']",OOD
408,ILSVRC2012_val_00005011,biological species on a rock.,"['species', 'rock']",OOD
409,ILSVRC2012_val_00007244,biological species on the reef.,"['species', 'reef']",OOD
410,ILSVRC2012_val_00007644,how to make a starfish out of wrapping paper.,"['starfish', 'wrapping', 'paper']",OOD
411,ILSVRC2012_val_00010430,a red starfish on a coral reef.,"['starfish', 'coral', 'reef']",OOD
412,ILSVRC2012_val_00010703,how to make a starfish out of a piece of driftwood.,"['starfish', 'piece', 'driftwood']",OOD
413,ILSVRC2012_val_00011730,a starfish on the beach.,"['starfish', 'beach']",OOD
414,ILSVRC2012_val_00012640,biological genus on a rock.,"['genus', 'rock']",OOD
415,ILSVRC2012_val_00014059,starfish swimming in the sea.,"['starfish', 'sea']",OOD
416,ILSVRC2012_val_00014590,biological species on the beach.,"['species', 'beach']",OOD
417,ILSVRC2012_val_00014948,biological species on a rock.,"['species', 'rock']",OOD
418,ILSVRC2012_val_00015004,biological species on a coral reef.,"['species', 'coral', 'reef']",OOD
419,ILSVRC2012_val_00016273,close up of a coral reef.,"['coral', 'reef']",OOD
420,ILSVRC2012_val_00017129,a starfish on the beach.,"['starfish', 'beach']",OOD
421,ILSVRC2012_val_00017888,photo of a starfish on a coral reef.,"['photo', 'starfish', 'coral', 'reef']",OOD
422,ILSVRC2012_val_00018447,close - up of a starfish on a black background.,"['close', 'up', 'starfish', 'background']",OOD
423,ILSVRC2012_val_00018772,photo of a coral reef.,"['photo', 'coral', 'reef']",OOD
424,ILSVRC2012_val_00021742,starfish on the beach at sunset.,"['starfish', 'beach', 'sunset']",OOD
425,ILSVRC2012_val_00021973,starfish on a white background.,['background'],OOD
426,ILSVRC2012_val_00022804,starfish on a sandy beach.,"['starfish', 'beach']",OOD
427,ILSVRC2012_val_00023403,close - up of a starfish on a coral reef.,"['close', 'up', 'starfish', 'reef']",OOD
428,ILSVRC2012_val_00024247,starfish in the sand on the beach.,"['starfish', 'sand', 'beach']",OOD
429,ILSVRC2012_val_00025161,starfish in the palm of your hand.,"['starfish', 'palm', 'hand']",OOD
430,ILSVRC2012_val_00026260,starfish on a rock in the sea.,"['starfish', 'rock', 'sea']",OOD
431,ILSVRC2012_val_00027582,coral reef outside the island.,"['reef', 'island']",OOD
432,ILSVRC2012_val_00027930,starfish on a coral reef.,"['starfish', 'coral', 'reef']",OOD
433,ILSVRC2012_val_00029527,starfish on a coral reef.,"['starfish', 'coral', 'reef']",OOD
434,ILSVRC2012_val_00030782,biological species on a rock.,"['species', 'rock']",OOD
435,ILSVRC2012_val_00032690,christmas star on the beach.,['beach'],OOD
436,ILSVRC2012_val_00032937,close - up of an octopus on a rock.,"['close', 'up', 'octopus', 'rock']",OOD
437,ILSVRC2012_val_00035040,a starfish on the beach.,"['starfish', 'beach']",OOD
438,ILSVRC2012_val_00042188,a group of starfish swimming in an aquarium.,"['group', 'starfish', 'aquarium']",OOD
439,ILSVRC2012_val_00042968,anemones and multicolored clown fish in the stream.,"['anemones', 'clown', 'fish', 'stream']",OOD
440,ILSVRC2012_val_00043732,biological species on a rock.,"['species', 'rock']",OOD
441,ILSVRC2012_val_00043929,biological phylum growing on the rocks.,"['phylum', 'rocks']",OOD
442,ILSVRC2012_val_00044117,photo of a starfish on the reef.,"['photo', 'starfish', 'reef']",OOD
443,ILSVRC2012_val_00045028,biological class on a rock.,"['class', 'rock']",OOD
444,ILSVRC2012_val_00045998,biological species on a coral reef.,"['species', 'coral', 'reef']",OOD
445,ILSVRC2012_val_00046544,starfish in the hand of a child.,"['starfish', 'hand', 'child']",OOD
446,ILSVRC2012_val_00048358,close - up of a starfish in an aquarium.,"['close', 'up', 'starfish', 'aquarium']",OOD
447,ILSVRC2012_val_00048546,starfish in the water - photo #.,"['water', 'photo', '#']",OOD
448,ILSVRC2012_val_00049508,close - up of a coral reef.,"['close', 'up', 'coral', 'reef']",OOD
449,ILSVRC2012_val_00049576,underwater photo of a mermaid and a starfish.,"['photo', 'mermaid', 'starfish']",OOD
450,ILSVRC2012_val_00002070,zebra in the wild - photo #.,"['wild', 'photo', '#']",OOD
451,ILSVRC2012_val_00002483,close up of a zebra.,['zebra'],OOD
452,ILSVRC2012_val_00002789,zebra looking at the camera.,"['zebra', 'camera']",OOD
453,ILSVRC2012_val_00002996,zebra in the zoo - photo #.,"['zebra', 'zoo', 'photo', '#']",OOD
454,ILSVRC2012_val_00004267,zebra looking at the camera.,"['zebra', 'camera']",OOD
455,ILSVRC2012_val_00005604,herd of zebra in the savannah.,[],OOD
456,ILSVRC2012_val_00006129,zebra in the wild - photo #.,"['wild', 'photo', '#']",OOD
457,ILSVRC2012_val_00009159,a herd of zebras in the grasslands.,"['herd', 'zebras', 'grasslands']",OOD
458,ILSVRC2012_val_00009633,a pair of zebras in the grasslands.,"['pair', 'zebras', 'grasslands']",OOD
459,ILSVRC2012_val_00009948,zebra in the wild - photo #.,"['wild', 'photo', '#']",OOD
460,ILSVRC2012_val_00012340,zebra in the wild - photo #.,"['wild', 'photo', '#']",OOD
461,ILSVRC2012_val_00012498,zebra in the wild - photo #.,"['wild', 'photo', '#']",OOD
462,ILSVRC2012_val_00012974,zebra and zebra graze in the grasslands.,"['zebra', 'zebra', 'grasslands']",OOD
463,ILSVRC2012_val_00014584,zebra in the wild - photo #.,"['wild', 'photo', '#']",OOD
464,ILSVRC2012_val_00015124,zebra walking through the bush.,"['zebra', 'bush']",OOD
465,ILSVRC2012_val_00015166,giraffes in the wild - photo #.,"['giraffes', 'wild', 'photo', '#']",OOD
466,ILSVRC2012_val_00017212,zebras in the wild - photo #.,"['wild', 'photo', '#']",OOD
467,ILSVRC2012_val_00018423,zebra in the wild - photo #.,"['wild', 'photo', '#']",OOD
468,ILSVRC2012_val_00019146,black and white portrait of a zebra.,"['portrait', 'zebra']",OOD
469,ILSVRC2012_val_00023129,close - up of a zebra's head.,"['close', 'up', 'zebra', 'head']",OOD
470,ILSVRC2012_val_00023210,zebra in the wild - photo #.,"['wild', 'photo', '#']",OOD
471,ILSVRC2012_val_00024008,close - up of a zebra's eye.,"['close', 'up', 'zebra', 'eye']",OOD
472,ILSVRC2012_val_00024175,giraffes in the zoo - photo #.,"['giraffes', 'zoo', 'photo', '#']",OOD
473,ILSVRC2012_val_00025344,tourist attraction in the background.,"['attraction', 'background']",OOD
474,ILSVRC2012_val_00026458,zebra crossing the road in national park.,"['zebra', 'road']",OOD
475,ILSVRC2012_val_00026486,zebra in the wild - photo #.,"['wild', 'photo', '#']",OOD
476,ILSVRC2012_val_00027429,portrait of a zebra in black and white.,"['portrait', 'zebra', 'black', 'white']",OOD
477,ILSVRC2012_val_00027836,zebra in the wild - photo #.,"['wild', 'photo', '#']",OOD
478,ILSVRC2012_val_00028480,zebra in the wild - photo #.,"['wild', 'photo', '#']",OOD
479,ILSVRC2012_val_00028634,zebra in the zoo - photo #.,"['zebra', 'zoo', 'photo', '#']",OOD
480,ILSVRC2012_val_00029124,"funny animals of the week, funny animal photo, cute animal pictures.","['animals', 'week', 'animal', 'photo', 'animal', 'pictures']",OOD
481,ILSVRC2012_val_00030688,a pair of zebras standing in a field.,"['pair', 'zebras', 'field']",OOD
482,ILSVRC2012_val_00032022,zebras in the wild - photo #.,"['wild', 'photo', '#']",OOD
483,ILSVRC2012_val_00033660,herd of zebras drinking at a waterhole.,"['herd', 'waterhole']",OOD
484,ILSVRC2012_val_00034575,zebra in the wild - photo #.,"['wild', 'photo', '#']",OOD
485,ILSVRC2012_val_00035101,zebra in the wild - photo #.,"['wild', 'photo', '#']",OOD
486,ILSVRC2012_val_00035356,zebra looking at the camera.,"['zebra', 'camera']",OOD
487,ILSVRC2012_val_00035763,zebra in the grasslands - photo #.,"['grasslands', 'photo', '#']",OOD
488,ILSVRC2012_val_00036934,a herd of zebras in the savannah.,"['herd', 'zebras', 'savannah']",OOD
489,ILSVRC2012_val_00037130,zebra sleeping in the zoo -- stock photo #.,"['zebra', 'zoo', 'stock', 'photo', '#']",OOD
490,ILSVRC2012_val_00037475,a herd of zebras in the grasslands.,"['herd', 'zebras', 'grasslands']",OOD
491,ILSVRC2012_val_00037886,a pair of zebras in black and white.,"['pair', 'zebras', 'black', 'white']",OOD
492,ILSVRC2012_val_00038914,black and white photograph of zebras in a field.,"['photograph', 'zebras', 'field']",OOD
493,ILSVRC2012_val_00041989,close - up of a zebra's face.,"['close', 'up', 'zebra', 'face']",OOD
494,ILSVRC2012_val_00042330,zebras fighting in the grasslands.,['grasslands'],OOD
495,ILSVRC2012_val_00043714,close - up of a zebra's head.,"['close', 'up', 'zebra', 'head']",OOD
496,ILSVRC2012_val_00043935,zebra and zebra cross a dirt road.,"['zebra', 'zebra', 'dirt', 'road']",OOD
497,ILSVRC2012_val_00045135,zebra in the wild - photo #.,"['wild', 'photo', '#']",OOD
498,ILSVRC2012_val_00047305,a zebra and a zebra in savanna.,"['zebra', 'zebra']",OOD
499,ILSVRC2012_val_00048670,zebra in the wild - photo #.,"['wild', 'photo', '#']",OOD
500,ILSVRC2012_val_00001731,the balloon floats down a city during festival.,"['balloon', 'city', 'festival']",OOD
501,ILSVRC2012_val_00002118,hot air balloon in the sky.,"['air', 'balloon', 'sky']",OOD
502,ILSVRC2012_val_00002809,hot air balloon in the sky.,"['air', 'balloon', 'sky']",OOD
503,ILSVRC2012_val_00003640,hot air balloon in the sky.,"['air', 'balloon', 'sky']",OOD
504,ILSVRC2012_val_00003915,a hot air balloon in the sky.,"['air', 'balloon', 'sky']",OOD
505,ILSVRC2012_val_00004812,hot air balloon in the sky.,"['air', 'balloon', 'sky']",OOD
506,ILSVRC2012_val_00005352,hot air balloons in the sky.,"['air', 'balloons', 'sky']",OOD
507,ILSVRC2012_val_00005739,a hot air balloon takes to the skies.,"['air', 'balloon', 'skies']",OOD
508,ILSVRC2012_val_00005977,hot air balloon in the sky.,"['air', 'balloon', 'sky']",OOD
509,ILSVRC2012_val_00007205,the back of the house.,"['back', 'house']",OOD
510,ILSVRC2012_val_00010127,hot air balloons take to the skies.,"['air', 'balloons', 'skies']",OOD
511,ILSVRC2012_val_00012050,hot air balloon in the sky.,"['air', 'balloon', 'sky']",OOD
512,ILSVRC2012_val_00013894,hot air balloon in the sky.,"['air', 'balloon', 'sky']",OOD
513,ILSVRC2012_val_00014014,a hot air balloon flies over a city.,"['air', 'balloon', 'city']",OOD
514,ILSVRC2012_val_00014172,sunset from the deck of the ship.,"['sunset', 'deck', 'ship']",OOD
515,ILSVRC2012_val_00014667,hot air balloons in the sky.,"['air', 'balloons', 'sky']",OOD
516,ILSVRC2012_val_00015674,a hot air balloon in the sky.,"['air', 'balloon', 'sky']",OOD
517,ILSVRC2012_val_00016021,hot air balloons take to the skies.,"['air', 'balloons', 'skies']",OOD
518,ILSVRC2012_val_00016225,a hot air balloon flies over a city.,"['air', 'balloon', 'city']",OOD
519,ILSVRC2012_val_00016230,a hot air balloon in the sky.,"['air', 'balloon', 'sky']",OOD
520,ILSVRC2012_val_00018230,hot air balloon in the sky.,"['air', 'balloon', 'sky']",OOD
521,ILSVRC2012_val_00018906,members of the public inspect a hot air balloon.,"['members', 'public', 'air', 'balloon']",OOD
522,ILSVRC2012_val_00021053,hot air balloon in the sky.,"['air', 'balloon', 'sky']",OOD
523,ILSVRC2012_val_00021655,hot air balloon in the sky.,"['air', 'balloon', 'sky']",OOD
524,ILSVRC2012_val_00022462,hot air balloons from around the world.,"['air', 'balloons', 'world']",OOD
525,ILSVRC2012_val_00024116,"i'm not sure what kind of curtain this is, but it's pretty cool.","['kind', 'curtain']",OOD
526,ILSVRC2012_val_00025777,"person, person, person, person and i getting ready to take off from a hot air balloon.","['person', 'person', 'person', 'person', 'air', 'balloon']",OOD
527,ILSVRC2012_val_00026032,the balloon floats in the air.,"['balloon', 'air']",OOD
528,ILSVRC2012_val_00026351,hot air balloon in the sky.,"['air', 'balloon', 'sky']",OOD
529,ILSVRC2012_val_00027395,hot air balloon in the sky.,"['air', 'balloon', 'sky']",OOD
530,ILSVRC2012_val_00029171,hot air balloons in the sky.,"['air', 'balloons', 'sky']",OOD
531,ILSVRC2012_val_00031463,hot air balloons take to the air.,"['air', 'balloons', 'air']",OOD
532,ILSVRC2012_val_00033330,hot air balloon in the sky.,"['air', 'balloon', 'sky']",OOD
533,ILSVRC2012_val_00033612,aerial view of the city.,"['view', 'city']",OOD
534,ILSVRC2012_val_00035294,hot air balloon in the sky.,"['air', 'balloon', 'sky']",OOD
535,ILSVRC2012_val_00038086,hot air balloon in the sky.,"['air', 'balloon', 'sky']",OOD
536,ILSVRC2012_val_00038687,hot air balloon in the sky.,"['air', 'balloon', 'sky']",OOD
537,ILSVRC2012_val_00039342,hot air balloons in the sky.,"['air', 'balloons', 'sky']",OOD
538,ILSVRC2012_val_00040361,a paraglider takes off from a hot air balloon.,"['paraglider', 'air', 'balloon']",OOD
539,ILSVRC2012_val_00041440,the inside of a hot air balloon.,"['inside', 'air', 'balloon']",OOD
540,ILSVRC2012_val_00042789,a hot air balloon in the sky.,"['air', 'balloon', 'sky']",OOD
541,ILSVRC2012_val_00042905,a hot - air balloon takes to the skies.,"['air', 'balloon', 'skies']",OOD
542,ILSVRC2012_val_00044081,hot air balloon in the sky.,"['air', 'balloon', 'sky']",OOD
543,ILSVRC2012_val_00044346,hot air balloon in the sky.,"['air', 'balloon', 'sky']",OOD
544,ILSVRC2012_val_00045252,a farmer harvests corn from a field.,"['farmer', 'corn', 'field']",OOD
545,ILSVRC2012_val_00046010,aerial view of a hot air balloon flying over a city.,"['view', 'air', 'balloon', 'city']",OOD
546,ILSVRC2012_val_00046695,our family in front of the hot air balloon.,"['family', 'front', 'air', 'balloon']",OOD
547,ILSVRC2012_val_00047373,hot air balloons take to the skies.,"['air', 'balloons', 'skies']",OOD
548,ILSVRC2012_val_00047490,fireworks in the night sky.,"['fireworks', 'night', 'sky']",OOD
549,ILSVRC2012_val_00049599,hot air balloons in the sky.,"['air', 'balloons', 'sky']",OOD
550,ILSVRC2012_val_00000562,a passenger train at the station.,"['passenger', 'train', 'station']",OOD
551,ILSVRC2012_val_00001805,the train at the station.,"['train', 'station']",OOD
552,ILSVRC2012_val_00002410,a high - speed train at the station.,"['speed', 'train', 'station']",OOD
553,ILSVRC2012_val_00002700,a bullet train arrives at the station.,"['bullet', 'train', 'station']",OOD
554,ILSVRC2012_val_00004203,mass transportation system at the train station.,"['mass', 'transportation', 'system', 'train', 'station']",OOD
555,ILSVRC2012_val_00005622,a train at the station.,"['train', 'station']",OOD
556,ILSVRC2012_val_00006822,high - speed trains at the railway station.,"['speed', 'trains', 'railway', 'station']",OOD
557,ILSVRC2012_val_00007839,mass transportation system in the train station.,"['mass', 'transportation', 'system', 'train', 'station']",OOD
558,ILSVRC2012_val_00009056,passenger train at the railway station.,"['passenger', 'train', 'railway', 'station']",OOD
559,ILSVRC2012_val_00010671,3d model of a train.,"['model', 'train']",OOD
560,ILSVRC2012_val_00010691,passenger train at the train station.,"['passenger', 'train', 'train', 'station']",OOD
561,ILSVRC2012_val_00012443,a bullet train at the station.,"['bullet', 'train', 'station']",OOD
562,ILSVRC2012_val_00012612,a bullet train at railway station.,"['bullet', 'train', 'railway', 'station']",OOD
563,ILSVRC2012_val_00014818,mass transportation system at the train station.,"['mass', 'transportation', 'system', 'train', 'station']",OOD
564,ILSVRC2012_val_00015394,mass transportation system at the station.,"['mass', 'transportation', 'system', 'station']",OOD
565,ILSVRC2012_val_00015398,passengers in the cabin of an airplane.,"['passengers', 'cabin', 'airplane']",OOD
566,ILSVRC2012_val_00015417,a bullet train at railway station.,"['bullet', 'train', 'railway', 'station']",OOD
567,ILSVRC2012_val_00017843,one of the locomotives on the train.,"['locomotives', 'train']",OOD
568,ILSVRC2012_val_00018038,waiting for the train to depart.,['train'],OOD
569,ILSVRC2012_val_00018144,a bullet train at the station.,"['bullet', 'train', 'station']",OOD
570,ILSVRC2012_val_00018715,a train arrives at the station.,"['train', 'station']",OOD
571,ILSVRC2012_val_00018923,a bullet train at the train station.,"['bullet', 'train', 'train', 'station']",OOD
572,ILSVRC2012_val_00019277,passengers board a bullet train at the station.,"['passengers', 'bullet', 'train', 'station']",OOD
573,ILSVRC2012_val_00019567,waiting for the train to depart.,['train'],OOD
574,ILSVRC2012_val_00020919,train arriving at the station.,"['train', 'station']",OOD
575,ILSVRC2012_val_00020972,a bullet train passing through the station.,"['bullet', 'train', 'station']",OOD
576,ILSVRC2012_val_00022610,a bullet train at the station.,"['bullet', 'train', 'station']",OOD
577,ILSVRC2012_val_00022891,view from the roof terrace.,"['view', 'roof', 'terrace']",OOD
578,ILSVRC2012_val_00023503,one of the locomotives on display at the museum.,"['locomotives', 'display', 'museum']",OOD
579,ILSVRC2012_val_00025128,waiting for the train to depart.,['train'],OOD
580,ILSVRC2012_val_00027036,a bullet train at the train station.,"['bullet', 'train', 'train', 'station']",OOD
