,ImageID,Caption,Nouns,Type
279,ILSVRC2012_val_00027131,guitars in a shop window.,"['guitars', 'shop', 'window']",OOD
280,ILSVRC2012_val_00027328,person playing the ukulele in the living room.,"['person', 'ukulele', 'living', 'room']",OOD
281,ILSVRC2012_val_00029236,person shows us how to use an old camera.,"['person', 'camera']",OOD
282,ILSVRC2012_val_00029911,person plays an acoustic guitar as he sits in his living room.,"['person', 'guitar', 'room']",OOD
283,ILSVRC2012_val_00031387,person playing the banjo for the first time.,"['person', 'banjo', 'time']",OOD
284,ILSVRC2012_val_00032950,i would love to have this in my living room!.,['room'],OOD
285,ILSVRC2012_val_00033413,person playing his guitar in the street.,"['person', 'guitar', 'street']",OOD
286,ILSVRC2012_val_00035574,person playing the ukulele in his bedroom.,"['person', 'ukulele', 'bedroom']",OOD
287,ILSVRC2012_val_00039991,blues artist performs during festival.,"['blues', 'artist', 'festival']",OOD
288,ILSVRC2012_val_00041402,a close up of the ukulele.,"['close', 'ukulele']",OOD
289,ILSVRC2012_val_00042522,the ukulele hanging on the wall.,"['ukulele', 'wall']",OOD
290,ILSVRC2012_val_00044408,close up of a man's hands playing an acoustic guitar.,"['man', 'hands', 'guitar']",OOD
291,ILSVRC2012_val_00045778,person in the studio with his acoustic guitar.,"['person', 'studio', 'guitar']",OOD
292,ILSVRC2012_val_00046266,musician playing the banjo at festival.,"['musician', 'banjo']",OOD
293,ILSVRC2012_val_00046445,person talks to a group of people.,"['person', 'group', 'people']",OOD
294,ILSVRC2012_val_00046921,person playing his guitar in the living room.,"['person', 'guitar', 'living', 'room']",OOD
295,ILSVRC2012_val_00047082,musical instrument company performs on stage during the first day of festival.,"['instrument', 'company', 'stage', 'day', 'festival']",OOD
296,ILSVRC2012_val_00047837,close - up of a boy playing a banjo.,"['close', 'up', 'boy', 'banjo']",OOD
297,ILSVRC2012_val_00049293,composer performs during the festival.,"['composer', 'festival']",OOD
298,ILSVRC2012_val_00049751,person playing the guitar in his home town.,"['person', 'guitar', 'home', 'town']",OOD
299,ILSVRC2012_val_00049911,a man plays his guitar as he waits for a bus to take him to a bus stop.,"['man', 'guitar', 'bus', 'bus', 'stop']",OOD
300,ILSVRC2012_val_00000234,red barn on a farm.,"['barn', 'farm']",OOD
301,ILSVRC2012_val_00000693,red barn on a farm.,"['barn', 'farm']",OOD
302,ILSVRC2012_val_00003727,view of the house from the road.,"['view', 'house', 'road']",OOD
303,ILSVRC2012_val_00004575,an old barn in a field.,"['barn', 'field']",OOD
304,ILSVRC2012_val_00009958,a flag hangs on a barn.,"['flag', 'barn']",OOD
305,ILSVRC2012_val_00010548,old barn on the prairie.,"['barn', 'prairie']",OOD
306,ILSVRC2012_val_00010566,an old barn on a farm.,"['barn', 'farm']",OOD
307,ILSVRC2012_val_00010809,red barn in the snow.,['snow'],OOD
308,ILSVRC2012_val_00011475,old barn in the mountains.,"['barn', 'mountains']",OOD
309,ILSVRC2012_val_00012419,old abandoned barn in the middle of nowhere.,"['barn', 'middle']",OOD
310,ILSVRC2012_val_00012775,mountain range in the background.,"['mountain', 'range', 'background']",OOD
311,ILSVRC2012_val_00015008,red barn in the snow.,['snow'],OOD
312,ILSVRC2012_val_00015517,black and white photo of an old abandoned barn.,"['photo', 'barn']",OOD
313,ILSVRC2012_val_00016366,one of the many barns along the trail.,"['barns', 'trail']",OOD
314,ILSVRC2012_val_00016718,photo of a red barn and silo.,"['photo', 'barn', 'silo']",OOD
315,ILSVRC2012_val_00017347,old barn on a farm.,"['barn', 'farm']",OOD
316,ILSVRC2012_val_00017403,photograph of a barn and silo.,"['photograph', 'barn', 'silo']",OOD
317,ILSVRC2012_val_00018261,a barn on a farm.,"['barn', 'farm']",OOD
318,ILSVRC2012_val_00018958,old barn on the prairie.,"['barn', 'prairie']",OOD
319,ILSVRC2012_val_00019730,a barn in the snow.,"['barn', 'snow']",OOD
320,ILSVRC2012_val_00020602,old barn in a field.,"['barn', 'field']",OOD
321,ILSVRC2012_val_00020925,this is an example of a classic car dealership's exterior.,"['example', 'car', 'dealership', 'exterior']",OOD
322,ILSVRC2012_val_00020981,red barn on a farm.,"['barn', 'farm']",OOD
323,ILSVRC2012_val_00021442,old barn on a farm.,"['barn', 'farm']",OOD
324,ILSVRC2012_val_00024047,a barn is seen in this undated file photo.,"['barn', 'file', 'photo']",OOD
325,ILSVRC2012_val_00024135,old barn in the prairie.,['prairie'],OOD
326,ILSVRC2012_val_00024346,an old barn on a farm.,"['barn', 'farm']",OOD
327,ILSVRC2012_val_00024561,old barn on the prairie.,"['barn', 'prairie']",OOD
328,ILSVRC2012_val_00027715,red barn against a blue sky.,"['barn', 'sky']",OOD
329,ILSVRC2012_val_00029901,red barn on a farm.,"['barn', 'farm']",OOD
330,ILSVRC2012_val_00030661,biological species by person on 500px.,"['species', 'person', '500px']",OOD
331,ILSVRC2012_val_00031477,an old barn in a city.,"['barn', 'city']",OOD
332,ILSVRC2012_val_00032510,greeting card featuring the photograph by person.,"['greeting', 'card', 'photograph', 'person']",OOD
333,ILSVRC2012_val_00033448,red barn in the snow.,['snow'],OOD
334,ILSVRC2012_val_00035179,an old barn in a field.,"['barn', 'field']",OOD
335,ILSVRC2012_val_00036736,one of the many old barns along the road.,"['barns', 'road']",OOD
336,ILSVRC2012_val_00037035,old barns in the prairie.,"['barns', 'prairie']",OOD
337,ILSVRC2012_val_00037067,old barn in the middle of a field.,"['barn', 'middle', 'field']",OOD
338,ILSVRC2012_val_00037338,a red barn with a red roof.,"['barn', 'roof']",OOD
339,ILSVRC2012_val_00039818,a city in the snow.,"['city', 'snow']",OOD
340,ILSVRC2012_val_00040290,house rental - the front of the house.,"['house', 'rental', 'front', 'house']",OOD
341,ILSVRC2012_val_00041650,black and white photograph of an abandoned house.,"['photograph', 'house']",OOD
342,ILSVRC2012_val_00043463,old barn in the mountains.,"['barn', 'mountains']",OOD
343,ILSVRC2012_val_00044065,greeting card featuring the digital art by person.,"['card', 'art', 'person']",OOD
344,ILSVRC2012_val_00044640,old barn in the fall.,['fall'],OOD
345,ILSVRC2012_val_00044751,greeting card featuring the photograph by person.,"['greeting', 'card', 'photograph', 'person']",OOD
346,ILSVRC2012_val_00046938,an old barn on a farm.,"['barn', 'farm']",OOD
347,ILSVRC2012_val_00048871,the dining room in the cottage.,"['dining', 'room', 'cottage']",OOD
348,ILSVRC2012_val_00049066,old barn in a field.,"['barn', 'field']",OOD
349,ILSVRC2012_val_00049694,old barn on the prairie.,"['barn', 'prairie']",OOD
350,ILSVRC2012_val_00000239,young woman relaxing in a swimming pool at night.,"['woman', 'swimming', 'pool', 'night']",OOD
351,ILSVRC2012_val_00001072,portrait of a young woman.,"['portrait', 'woman']",OOD
352,ILSVRC2012_val_00004709,person in a pink bikini.,"['person', 'bikini']",OOD
353,ILSVRC2012_val_00005005,actor on the set of tv teen drama.,"['actor', 'set', 'tv', 'teen', 'drama']",OOD
354,ILSVRC2012_val_00005308,person poses for a photo on the beach.,"['person', 'photo', 'beach']",OOD
355,ILSVRC2012_val_00005483,person in front of the ocean.,"['person', 'front', 'ocean']",OOD
356,ILSVRC2012_val_00006332,person on the cover of magazine.,"['person', 'cover', 'magazine']",OOD
357,ILSVRC2012_val_00006474,portrait of a beautiful young woman.,"['portrait', 'woman']",OOD
358,ILSVRC2012_val_00007559,graffiti on the side of a building.,"['graffiti', 'side', 'building']",OOD
359,ILSVRC2012_val_00009805,portrait of a young woman sitting on a couch.,"['portrait', 'woman', 'couch']",OOD
360,ILSVRC2012_val_00013449,young woman walking on the beach.,"['woman', 'beach']",OOD
361,ILSVRC2012_val_00013671,fun in the sun : person looked like she was having a whale of a time as she enjoyed a dip in the sea.,"['fun', 'sun', 'person', 'whale', 'time', 'dip', 'sea']",OOD
362,ILSVRC2012_val_00013988,actor and his wife are seen on the beach.,"['wife', 'beach']",OOD
363,ILSVRC2012_val_00015053,a model walks the runway at the show during fashion week.,"['model', 'runway', 'show', 'fashion', 'week']",OOD
364,ILSVRC2012_val_00015344,beautiful woman sitting on the beach.,"['woman', 'beach']",OOD
365,ILSVRC2012_val_00015440,actor and his family were spotted boating and swimming off the coast on the island.,"['family', 'coast', 'island']",OOD
366,ILSVRC2012_val_00015533,swimming is a fun activity for all ages.,"['swimming', 'activity', 'ages']",OOD
367,ILSVRC2012_val_00016038,group of young people having fun in a swimming pool.,"['group', 'people', 'fun', 'swimming', 'pool']",OOD
368,ILSVRC2012_val_00016500,a group of young people having fun in a swimming pool.,"['group', 'people', 'fun', 'swimming', 'pool']",OOD
369,ILSVRC2012_val_00018702,a woman enjoys a drink at a beach party.,"['woman', 'drink', 'beach', 'party']",OOD
370,ILSVRC2012_val_00019193,sunset on the beach by person on 500px.,"['beach', 'person', '500px']",OOD
371,ILSVRC2012_val_00020187,pregnant woman on the beach.,"['woman', 'beach']",OOD
372,ILSVRC2012_val_00020207,person on the beach with the sea in the background.,"['person', 'beach', 'sea', 'background']",OOD
373,ILSVRC2012_val_00020662,young woman on the beach.,"['woman', 'beach']",OOD
374,ILSVRC2012_val_00023106,"person, left, and person, right, enjoy a night out at the club.","['person', 'person', 'night', 'club']",OOD
375,ILSVRC2012_val_00024370,digital art selected for the #.,"['art', '#']",OOD
376,ILSVRC2012_val_00025933,person on the beach in the early 1970s.,"['person', 'beach']",OOD
377,ILSVRC2012_val_00026140,swimming in the swimming pool.,"['swimming', 'pool']",OOD
378,ILSVRC2012_val_00027287,pretty in pink : person looked stunning in a pink bikini as she posed on a wooden bench.,"['person', 'bikini', 'bench']",OOD
379,ILSVRC2012_val_00029050,portrait of a young woman on the beach at sunset.,"['portrait', 'woman', 'beach', 'sunset']",OOD
380,ILSVRC2012_val_00029940,family fun on a boat.,"['family', 'fun', 'boat']",OOD
381,ILSVRC2012_val_00030509,people having fun on the beach.,"['people', 'fun', 'beach']",OOD
382,ILSVRC2012_val_00030730,a girl in a kimono at a party.,"['girl', 'kimono', 'party']",OOD
383,ILSVRC2012_val_00030869,people enjoying a sunny day on the beach.,"['people', 'day', 'beach']",OOD
384,ILSVRC2012_val_00031139,person and her dog on the beach.,"['person', 'dog', 'beach']",OOD
385,ILSVRC2012_val_00032014,actor and her friends enjoy a day on the beach.,"['friends', 'day', 'beach']",OOD
386,ILSVRC2012_val_00032052,person and i having fun in the water park.,"['person', 'fun', 'water', 'park']",OOD
387,ILSVRC2012_val_00032484,group of friends having fun on the beach.,"['group', 'friends', 'fun', 'beach']",OOD
388,ILSVRC2012_val_00032841,actor in a promotional photo for the film.,"['actor', 'photo', 'film']",OOD
389,ILSVRC2012_val_00033495,portrait of a young woman.,"['portrait', 'woman']",OOD
390,ILSVRC2012_val_00034031,a city showing general coastal views and a sandy beach as well as a large group of people.,"['city', 'views', 'beach', 'group', 'people']",OOD
391,ILSVRC2012_val_00034365,young women in a swimming pool.,"['women', 'swimming', 'pool']",OOD
392,ILSVRC2012_val_00035607,portrait of a young woman sitting on a beach.,"['portrait', 'woman', 'beach']",OOD
393,ILSVRC2012_val_00036936,young woman taking a photo of herself with a digital camera.,"['woman', 'photo', 'camera']",OOD
394,ILSVRC2012_val_00037336,a model in a white bodysuit.,"['model', 'bodysuit']",OOD
395,ILSVRC2012_val_00038813,person in a black and white photo.,"['person', 'photo']",OOD
396,ILSVRC2012_val_00041222,portrait of a young woman sitting on a tree trunk.,"['portrait', 'woman', 'tree', 'trunk']",OOD
397,ILSVRC2012_val_00043179,actor in a promotional photo for the film.,"['actor', 'photo', 'film']",OOD
398,ILSVRC2012_val_00045787,person in a hat and sunglasses.,"['person', 'hat', 'sunglasses']",OOD
399,ILSVRC2012_val_00046681,a group of friends at the beach.,"['group', 'friends', 'beach']",OOD
400,ILSVRC2012_val_00000137,this is what my desk looked like when i bought it.,['desk'],OOD
401,ILSVRC2012_val_00002712,a hand holding a cell phone with an old fashioned dial.,"['hand', 'cell', 'phone', 'dial']",OOD
402,ILSVRC2012_val_00003171,vintage telephone from the 1950s.,['telephone'],OOD
403,ILSVRC2012_val_00003253,one of the many vintage telephone's.,['telephone'],OOD
404,ILSVRC2012_val_00004568,vintage telephone on a wooden table.,"['telephone', 'table']",OOD
405,ILSVRC2012_val_00005223,"i'm not sure if this is a sign or not, but it's pretty cool.",['sign'],OOD
406,ILSVRC2012_val_00005579,vintage telephone from the 1950s.,['telephone'],OOD
407,ILSVRC2012_val_00007403,"i'm not sure what this is, but it's the number on the screen of my phone.","['number', 'screen', 'phone']",OOD
408,ILSVRC2012_val_00009824,vintage telephone in the lobby.,"['telephone', 'lobby']",OOD
409,ILSVRC2012_val_00010652,vintage telephone on an old typewriter.,"['telephone', 'typewriter']",OOD
410,ILSVRC2012_val_00011934,vintage telephone from the 1950s.,['telephone'],OOD
411,ILSVRC2012_val_00012385,vintage telephone on a yellow background.,"['telephone', 'background']",OOD
412,ILSVRC2012_val_00013729,"i'm not sure what this is, but it looks like an old telephone.",['telephone'],OOD
413,ILSVRC2012_val_00016249,"i'm not sure what this is, but i think it's a toy.",['toy'],OOD
414,ILSVRC2012_val_00016388,vintage telephone from the 1950s.,['telephone'],OOD
415,ILSVRC2012_val_00017123,digital art selected for the #.,"['art', '#']",OOD
416,ILSVRC2012_val_00020238,vintage telephone on the desk.,"['telephone', 'desk']",OOD
417,ILSVRC2012_val_00021048,a bottle of perfume and a bottle of beer.,"['bottle', 'perfume', 'bottle', 'beer']",OOD
418,ILSVRC2012_val_00021110,digital art selected for the #.,"['art', '#']",OOD
419,ILSVRC2012_val_00021651,"i'm not sure what kind of ring this is, but it's pretty cool.","['kind', 'ring']",OOD
420,ILSVRC2012_val_00022385,vintage telephone on a white background.,"['telephone', 'background']",OOD
421,ILSVRC2012_val_00022668,vintage telephone on the wall.,"['telephone', 'wall']",OOD
422,ILSVRC2012_val_00022826,vintage telephone from the 1950s.,['telephone'],OOD
423,ILSVRC2012_val_00023321,vintage telephone on display at a flea market.,"['telephone', 'display', 'flea', 'market']",OOD
424,ILSVRC2012_val_00023876,a vintage telephone on a wooden table.,"['telephone', 'table']",OOD
425,ILSVRC2012_val_00025136,this is the first telephone i ever owned.,['telephone'],OOD
426,ILSVRC2012_val_00025972,vintage golf ball on the grass.,"['golf', 'ball', 'grass']",OOD
427,ILSVRC2012_val_00026565,vintage telephone from the 1950s.,['telephone'],OOD
428,ILSVRC2012_val_00028407,close - up of a pocket watch.,"['close', 'up', 'pocket', 'watch']",OOD
429,ILSVRC2012_val_00028433,"i'm not sure what this is, but it looks like a vintage telephone.","['vintage', 'telephone']",OOD
430,ILSVRC2012_val_00028832,close - up of the numbers on the dial of a vintage telephone.,"['close', 'numbers', 'dial', 'vintage', 'telephone']",OOD
431,ILSVRC2012_val_00029012,old red telephone on a white background.,"['telephone', 'background']",OOD
432,ILSVRC2012_val_00029045,vintage telephone on a yellow background.,"['telephone', 'background']",OOD
433,ILSVRC2012_val_00029370,"i'm not sure what this is, but it's an old telephone.",['telephone'],OOD
434,ILSVRC2012_val_00029600,vintage telephone on a white background.,"['telephone', 'background']",OOD
435,ILSVRC2012_val_00030193,"i'm not sure what this is, but it looks like an old telephone.",['telephone'],OOD
436,ILSVRC2012_val_00030284,vintage telephone from the 1950s.,['telephone'],OOD
437,ILSVRC2012_val_00031617,vintage telephone on a yellow background.,"['telephone', 'background']",OOD
438,ILSVRC2012_val_00033592,the world's most recently posted photos of celebrities living in the house - and what they are doing about it - here's how to turn them into art.,"['world', 'photos', 'celebrities', 'house', 'art']",OOD
439,ILSVRC2012_val_00034672,vintage telephone from the 1950s.,['telephone'],OOD
440,ILSVRC2012_val_00035025,vintage telephone on a green background.,"['telephone', 'background']",OOD
441,ILSVRC2012_val_00036261,vintage telephone on a white background.,"['telephone', 'background']",OOD
442,ILSVRC2012_val_00037631,vintage red telephone on the grass.,"['telephone', 'grass']",OOD
443,ILSVRC2012_val_00037784,"close - up of an old, vintage, vintage, vintage, vintage, vintage, vintage, vintage, vintage, vintage, vintage, vintage, vintage, vintage, vintage, vintage, vintage, vintage, vintage, vintage, vintage, vintage, vintage, vintage, vintage, vintage, vintage, vintage, vintage, vintage, vintage.","['close', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage', 'vintage']",OOD
444,ILSVRC2012_val_00037944,close - up of the dial on a telephone.,"['close', 'dial', 'telephone']",OOD
445,ILSVRC2012_val_00039726,vintage telephone from the 1950s.,['telephone'],OOD
446,ILSVRC2012_val_00042219,vintage telephone on a white background.,"['telephone', 'background']",OOD
447,ILSVRC2012_val_00044523,vintage telephone on a white background.,"['telephone', 'background']",OOD
448,ILSVRC2012_val_00046351,vintage telephone from the 1950s.,['telephone'],OOD
449,ILSVRC2012_val_00048472,black and white photograph of a vintage telephone.,"['photograph', 'telephone']",OOD
450,ILSVRC2012_val_00003643,this is what my alarm clock looks like when i wake up in the morning.,"['alarm', 'clock', 'morning']",OOD
451,ILSVRC2012_val_00003721,how to turn off the alarm clock.,"['alarm', 'clock']",OOD
452,ILSVRC2012_val_00006553,the world's most recently posted photos of police and car and brochure - hive mind.,"['world', 'photos', 'police', 'car', 'brochure', 'hive', 'mind']",OOD
453,ILSVRC2012_val_00008751,digital clock showing the time on a black background.,"['clock', 'time', 'background']",OOD
454,ILSVRC2012_val_00010019,how to make a clock out of an old radio.,"['clock', 'radio']",OOD
455,ILSVRC2012_val_00010672,this is an example of a dslr pc with a matte finish.,"['example', 'pc', 'finish']",OOD
456,ILSVRC2012_val_00011568,how to change the number on a car's dashboard.,"['number', 'car', 'dashboard']",OOD
457,ILSVRC2012_val_00012194,this is the watch i got for my birthday.,"['watch', 'birthday']",OOD
458,ILSVRC2012_val_00013767,a close - up of a digital clock showing the time.,"['close', 'up', 'clock', 'time']",OOD
459,ILSVRC2012_val_00013897,this is what my phone looks like when it's turned off.,['phone'],OOD
460,ILSVRC2012_val_00014666,digital thermometer shows a temperature of degrees celsius.,"['thermometer', 'temperature', 'degrees', 'celsius']",OOD
461,ILSVRC2012_val_00014987,a sign points the way.,"['sign', 'way']",OOD
462,ILSVRC2012_val_00015628,old radio on a shelf.,"['radio', 'shelf']",OOD
463,ILSVRC2012_val_00019501,"i'm not sure what this clock is supposed to look like, but it's pretty cool.",['clock'],OOD
464,ILSVRC2012_val_00020409,macro shot of the letters c and d on a black background.,"['letters', 'c', 'd', 'background']",OOD
465,ILSVRC2012_val_00020490,how to turn off the alarm clock.,"['alarm', 'clock']",OOD
466,ILSVRC2012_val_00021836,digital numbers on a screen.,"['numbers', 'screen']",OOD
467,ILSVRC2012_val_00023369,digital art selected for the #.,"['art', '#']",OOD
468,ILSVRC2012_val_00023576,close - up of a car's number plate.,"['up', 'car', 'number', 'plate']",OOD
469,ILSVRC2012_val_00024739,the clock on the radio.,"['clock', 'radio']",OOD
470,ILSVRC2012_val_00025173,driving a car in the rain.,"['car', 'rain']",OOD
471,ILSVRC2012_val_00025849,the clock on the top of the tower.,"['clock', 'top', 'tower']",OOD
472,ILSVRC2012_val_00026298,digital clock showing the time.,"['clock', 'time']",OOD
473,ILSVRC2012_val_00026312,digital clock shows the time.,"['clock', 'time']",OOD
474,ILSVRC2012_val_00026752,the wiring diagram of the motherboard.,"['wiring', 'diagram', 'motherboard']",OOD
475,ILSVRC2012_val_00028203,digital alarm clock in the morning.,"['alarm', 'clock', 'morning']",OOD
476,ILSVRC2012_val_00028481,the alarm clock in my kitchen.,"['alarm', 'clock', 'kitchen']",OOD
477,ILSVRC2012_val_00029958,the alarm clock in my kitchen.,"['alarm', 'clock', 'kitchen']",OOD
478,ILSVRC2012_val_00031955,digital clock with fluorescent display shows the time.,"['clock', 'display', 'time']",OOD
479,ILSVRC2012_val_00032946,some of the clocks on display.,"['clocks', 'display']",OOD
480,ILSVRC2012_val_00033502,electronic clocks on a wall.,"['clocks', 'wall']",OOD
481,ILSVRC2012_val_00033627,digital animation of a neon sign.,"['animation', 'neon', 'sign']",OOD
482,ILSVRC2012_val_00034355,this is what the clock looks like when it's turned off.,['clock'],OOD
483,ILSVRC2012_val_00034426,wrist watch with a gold band.,"['wrist', 'watch', 'band']",OOD
484,ILSVRC2012_val_00041307,how to change the volume on a car's dash.,"['volume', 'car', 'dash']",OOD
485,ILSVRC2012_val_00041483,"i'm not sure what time it is, but it's a good idea to keep track of what's going on in your pocket.","['time', 'idea', 'track', 'pocket']",OOD
486,ILSVRC2012_val_00041652,the clock on the wall.,"['clock', 'wall']",OOD
487,ILSVRC2012_val_00042585,how to make a wall clock.,"['wall', 'clock']",OOD
488,ILSVRC2012_val_00042911,photo of a digital clock showing the time.,"['photo', 'clock', 'time']",OOD
489,ILSVRC2012_val_00042997,the clock on the wall.,"['clock', 'wall']",OOD
490,ILSVRC2012_val_00044029,this is what the alarm clock looks like at night.,"['alarm', 'clock', 'night']",OOD
491,ILSVRC2012_val_00044168,digital art selected for the #.,"['art', '#']",OOD
492,ILSVRC2012_val_00044847,this is what my coffee machine looks like when i wake up in the morning.,"['coffee', 'machine', 'morning']",OOD
493,ILSVRC2012_val_00046460,a display of clocks in a shop window.,"['display', 'clocks', 'shop', 'window']",OOD
494,ILSVRC2012_val_00047057,how to replace an old clock face with a new one.,"['clock', 'face']",OOD
495,ILSVRC2012_val_00047294,fictional character is back with a new collection of collectible games for video game platform.,"['character', 'collection', 'games', 'video', 'game', 'platform']",OOD
496,ILSVRC2012_val_00047751,how to turn off the alarm clock.,"['alarm', 'clock']",OOD
497,ILSVRC2012_val_00048682,a close - up of the clocks.,"['close', 'up', 'clocks']",OOD
498,ILSVRC2012_val_00049458,"i'm not sure what this clock is supposed to look like, but it's so cute!.",['clock'],OOD
499,ILSVRC2012_val_00049759,how to make a digital clock with venture funded company.,"['clock', 'venture', 'company']",OOD
500,ILSVRC2012_val_00001045,man doing push - ups in a gym.,"['man', 'push', 'ups', 'gym']",OOD
501,ILSVRC2012_val_00001275,old dumbbells on a black background.,"['dumbbells', 'background']",OOD
502,ILSVRC2012_val_00001287,person working out in the gym.,"['person', 'gym']",OOD
503,ILSVRC2012_val_00004025,the back of my dumbbells.,"['back', 'dumbbells']",OOD
504,ILSVRC2012_val_00004949,a man doing push - ups in a gym.,"['man', 'push', 'ups', 'gym']",OOD
505,ILSVRC2012_val_00005501,person working out at the gym.,"['person', 'gym']",OOD
506,ILSVRC2012_val_00006779,olympic athlete works out during a gym session.,"['athlete', 'gym', 'session']",OOD
507,ILSVRC2012_val_00007620,a set of dumbbells on a wooden table.,"['set', 'dumbbells', 'table']",OOD
508,ILSVRC2012_val_00007949,a pair of dumbbells in the grass.,"['pair', 'dumbbells', 'grass']",OOD
509,ILSVRC2012_val_00010055,person with person at the gym.,"['person', 'person', 'gym']",OOD
510,ILSVRC2012_val_00010730,"person, left, and person work out in the gym.","['person', 'left', 'person', 'gym']",OOD
511,ILSVRC2012_val_00011290,person works out with his personal trainer at the gym.,"['person', 'trainer', 'gym']",OOD
512,ILSVRC2012_val_00011743,metal pipes on a black background.,"['metal', 'pipes', 'background']",OOD
513,ILSVRC2012_val_00012202,this is what i'm going to do with all the candy i've got!.,['candy'],OOD
514,ILSVRC2012_val_00012590,person working out in the gym.,"['person', 'gym']",OOD
515,ILSVRC2012_val_00013123,broken glass on the grass.,"['glass', 'grass']",OOD
516,ILSVRC2012_val_00017124,black and white photo of an old typewriter.,"['photo', 'typewriter']",OOD
517,ILSVRC2012_val_00017902,the gym is stocked with weights and equipment.,"['gym', 'weights', 'equipment']",OOD
518,ILSVRC2012_val_00019337,"person, left, and person work out at the gym.","['person', 'left', 'person', 'gym']",OOD
519,ILSVRC2012_val_00019706,"person, left, and person work out in the gym.","['person', 'left', 'person', 'gym']",OOD
520,ILSVRC2012_val_00021820,"i'm not sure what kind of bottle this is, but it's pretty cool.","['kind', 'bottle']",OOD
521,ILSVRC2012_val_00021822,person works out in the gym.,"['person', 'gym']",OOD
522,ILSVRC2012_val_00024721,person works out with person at the gym.,"['person', 'person', 'gym']",OOD
523,ILSVRC2012_val_00024991,a set of rollers isolated on a white background vector art illustration.,"['set', 'rollers', 'background', 'vector', 'art', 'illustration']",OOD
524,ILSVRC2012_val_00026185,comic book character in the gym.,"['book', 'character', 'gym']",OOD
525,ILSVRC2012_val_00026198,football player lifts weights during a gym session.,"['football', 'player', 'weights', 'gym', 'session']",OOD
526,ILSVRC2012_val_00027642,"person, left, and person, right, work out in the gym.","['person', 'person', 'gym']",OOD
527,ILSVRC2012_val_00027650,person working out in the gym.,"['person', 'gym']",OOD
528,ILSVRC2012_val_00028417,portrait of a young woman with boxing gloves.,"['portrait', 'woman', 'boxing', 'gloves']",OOD
529,ILSVRC2012_val_00030287,young woman with dumbbells on a white background.,"['woman', 'dumbbells', 'background']",OOD
530,ILSVRC2012_val_00031850,person lifting weights in the gym.,"['person', 'weights', 'gym']",OOD
531,ILSVRC2012_val_00032870,another view of the gym.,"['view', 'gym']",OOD
532,ILSVRC2012_val_00032911,person works out in the gym.,"['person', 'gym']",OOD
533,ILSVRC2012_val_00033532,person works with person at the gym.,"['person', 'person', 'gym']",OOD
534,ILSVRC2012_val_00034805,the new dumbbells in the gym.,"['dumbbells', 'gym']",OOD
535,ILSVRC2012_val_00035130,person working out in the gym.,"['person', 'gym']",OOD
536,ILSVRC2012_val_00037109,a photo of a dumbbell on a table.,"['photo', 'dumbbell', 'table']",OOD
537,ILSVRC2012_val_00041086,olympic athlete in action during a gym session.,"['athlete', 'action', 'gym', 'session']",OOD
538,ILSVRC2012_val_00041644,these are the dumbbells i've been looking for.,['dumbbells'],OOD
539,ILSVRC2012_val_00042471,i made this cake for a friend's birthday!.,"['cake', 'friend', 'birthday']",OOD
540,ILSVRC2012_val_00042722,this is what i want my wheelchair to look like.,['wheelchair'],OOD
541,ILSVRC2012_val_00043149,olympic athlete works out during a gym session.,"['athlete', 'gym', 'session']",OOD
542,ILSVRC2012_val_00044521,person lifting weights in the gym.,"['person', 'weights', 'gym']",OOD
543,ILSVRC2012_val_00045667,logo on a black background.,"['logo', 'background']",OOD
544,ILSVRC2012_val_00046545,i'm going to do this with my new dumbbells!.,['dumbbells'],OOD
545,ILSVRC2012_val_00046720,a woman working out with a barbell.,"['woman', 'barbell']",OOD
546,ILSVRC2012_val_00047390,the gym is located in the basement of the building.,"['gym', 'basement', 'building']",OOD
547,ILSVRC2012_val_00048022,person works out at the gym.,"['person', 'gym']",OOD
548,ILSVRC2012_val_00049273,olympic athlete lifts weights during a training session.,"['athlete', 'weights', 'training', 'session']",OOD
549,ILSVRC2012_val_00049683,this is a photo of a young woman working out with a barbell.,"['photo', 'woman', 'barbell']",OOD
550,ILSVRC2012_val_00001579,trucks wait to be loaded onto a truck.,"['trucks', 'truck']",OOD
551,ILSVRC2012_val_00002612,a snow plow clears snow from the sidewalk.,"['snow', 'plow', 'snow', 'sidewalk']",OOD
552,ILSVRC2012_val_00003059,an excavator works on a construction site.,"['excavator', 'construction', 'site']",OOD
553,ILSVRC2012_val_00003787,this is an example of an industrial wheelbarrow.,"['example', 'wheelbarrow']",OOD
554,ILSVRC2012_val_00005128,trucks waiting to be loaded at the port.,"['trucks', 'port']",OOD
555,ILSVRC2012_val_00005586,trucks waiting to be loaded at the plant.,"['trucks', 'plant']",OOD
556,ILSVRC2012_val_00006277,automobile model in the garage.,"['model', 'garage']",OOD
557,ILSVRC2012_val_00006365,trucks waiting at the train station.,"['trucks', 'train', 'station']",OOD
558,ILSVRC2012_val_00007189,this is what the crane looks like when it's done.,['crane'],OOD
