,ImageID,Caption,Nouns,Type
2321,sun_aknomfdxoaqpxmrk,a view of the glacier.,"['view', 'glacier']",OOD
2322,sun_aknptxlxhuazknjg,reflections in a puddle of water.,"['reflections', 'puddle', 'water']",OOD
2323,sun_aknpwinvapdzguuh,a view of the river.,"['view', 'river']",OOD
2324,sun_aknrjiemzmaqrgpa,fishing boats in the sea.,"['fishing', 'boats', 'sea']",OOD
2325,sun_aknsexlkqeykgtlc,pink cherry blossoms in the desert.,"['pink', 'cherry', 'blossoms', 'desert']",OOD
2326,sun_aknvxcasmmlnslly,a walkway leading to the trailhead.,"['walkway', 'trailhead']",OOD
2327,sun_aknvyatbbexkfiqt,trees in the rainforest - photo #.,"['trees', 'rainforest', 'photo', '#']",OOD
2328,sun_akohtkwckwqftlbq,a surfer takes off and gets barreled on a fast wave.,"['surfer', 'wave']",OOD
2329,sun_akopphnjotyrfldw,one of the many caves.,['caves'],OOD
2330,sun_akorrmkdbnkmirnv,person and i in the cave.,"['person', 'cave']",OOD
2331,sun_akotxubscnwltbmc,tourist attraction on a sunny day.,"['tourist', 'attraction', 'day']",OOD
2332,sun_akpbvvgpzknpwlvu,ice floes floating in the water.,"['ice', 'floes', 'water']",OOD
2333,sun_akpbymvhldxosjpm,the sun sets over bodies of water.,"['sun', 'bodies', 'water']",OOD
2334,sun_akpcxbtqthcagbcg,green corn field blowing in the wind.,"['corn', 'field', 'wind']",OOD
2335,sun_akpdbayyodrckizs,corn field on a sunny day.,"['corn', 'field', 'day']",OOD
2336,sun_akpigbdvwhnmnkvb,cherry blossoms in the garden.,"['cherry', 'blossoms', 'garden']",OOD
2337,sun_akpjhdftbowgnvdf,road in the winter forest.,"['road', 'winter', 'forest']",OOD
2338,sun_akpmyorgdhfcfggp,a path through the woods.,"['path', 'woods']",OOD
2339,sun_akpotlgwupfsqyis,a view of the garden.,"['view', 'garden']",OOD
2340,sun_akpqgvppucwdsvek,looking up at the ceiling.,['ceiling'],OOD
2341,sun_akpriekfclyhtobt,corn growing in a field.,"['corn', 'field']",OOD
2342,sun_akpvxaoowpsbgfef,walkway in the forest - photo sharing!.,"['walkway', 'forest', 'photo', 'sharing']",OOD
2343,sun_akpvyzbiupyhtvip,some of the trees on the property.,"['trees', 'property']",OOD
2344,sun_akpzyyysntsfcxic,small waterfall in the forest.,"['waterfall', 'forest']",OOD
2345,sun_akqbinkrcslxkahk,tourist attraction is one of the most photographed waterfalls in the world.,"['tourist', 'attraction', 'waterfalls', 'world']",OOD
2346,sun_akqedhvdvfshizsc,aerial view of a river in winter.,"['view', 'river', 'winter']",OOD
2347,sun_akqegikmplvrcvwf,a trail through the woods.,"['trail', 'woods']",OOD
2348,sun_akqjhsbbjafcpwhm,a city on the west coast.,"['city', 'coast']",OOD
2349,sun_akqoupuxrttdevco,one of the many waterfalls.,['waterfalls'],OOD
2350,sun_akqwkzlpvinhybji,aerial view of icebergs off the coast.,"['view', 'icebergs', 'coast']",OOD
2351,sun_akqxtembuhaobcvd,person and i on the trail.,"['person', 'trail']",OOD
2352,sun_akrcfvlmyxzvrzln,geographical feature category is one of the world's largest waterfalls.,"['feature', 'category', 'world', 'waterfalls']",OOD
2353,sun_akrcvrdmwferoxhr,a man swims in the sea off the coast.,"['man', 'sea', 'coast']",OOD
2354,sun_akrdoezmjqxvrhyy,waterfall is one of the most photographed waterfalls in the world.,"['waterfall', 'waterfalls', 'world']",OOD
2355,sun_akrdvhjzrmdsxevm,aerial view of the forest.,"['view', 'forest']",OOD
2356,sun_akrehjuuztgzjelf,a combine harvester harvests a field of hay.,"['harvester', 'field', 'hay']",OOD
2357,sun_akrgpbiojwkzpuwp,tourist attraction is one of the world's most famous waterfalls.,"['tourist', 'attraction', 'world', 'waterfalls']",OOD
2358,sun_akriyetrhoopjsdy,tourist attraction on a cloudy day.,"['tourist', 'attraction', 'day']",OOD
2359,sun_akrohhkpmlzvsmip,view from the top of the hill.,"['view', 'top', 'hill']",OOD
2360,sun_akruzbkawohrabqj,iceberg floating in the sea.,['sea'],OOD
2361,sun_akrwqbrbzktedeeb,flowers in the garden of person.,"['flowers', 'garden', 'person']",OOD
2362,sun_akryklnzpcglebgd,this is an example of a traditional full sun backyard landscaping.,"['example', 'sun', 'backyard', 'landscaping']",OOD
2363,sun_aksdkndxlfisiyds,radio station on the prairie.,"['radio', 'station']",OOD
2364,sun_aksfsklrdrhveojm,how to grow vegetables in the garden.,"['vegetables', 'garden']",OOD
2365,sun_akshpkbypoizgvfy,small stream in the forest.,"['stream', 'forest']",OOD
2366,sun_akskhwxoxcmihocn,biological species in the garden.,"['species', 'garden']",OOD
2367,sun_akspqsxwqgdkqzll,a view of the marsh.,"['view', 'marsh']",OOD
2368,sun_akstxgdhtlhmhqxb,a kayaker paddles through tourist attraction.,"['kayaker', 'tourist', 'attraction']",OOD
2369,sun_aksufrivxcbmtaiu,a woman walks her dog in the park.,"['woman', 'dog', 'park']",OOD
2370,sun_aktctitubmiwpsmk,tourist attraction is one of the world's largest rainforests.,"['tourist', 'attraction', 'world', 'rainforests']",OOD
2371,sun_aktdblehdcyjhota,clouds in the sky by person on 500px.,"['clouds', 'sky', 'person', '500px']",OOD
2372,sun_aktdobfotqwmjmbd,waves crashing on the beach.,"['waves', 'beach']",OOD
2373,sun_akthepbhgzeiksmn,an iceberg floating off the coast.,"['iceberg', 'coast']",OOD
2374,sun_akthylcfyndwczit,the entrance to the cave.,"['entrance', 'cave']",OOD
2375,sun_aktksqlbuuccnufg,"tourist attraction is one of the oldest caves in the world, dating back to the 7th century.","['tourist', 'attraction', 'caves', 'world', 'century']",OOD
2376,sun_aktldkkgtlpfxekt,a path through the woods.,"['path', 'woods']",OOD
2377,sun_aktomtkapwesrezy,the first leaf of the season.,"['leaf', 'season']",OOD
2378,sun_aktqrmsokwsuvoth,view of the field from the train.,"['view', 'field', 'train']",OOD
2379,sun_aktricrqnhgpblkw,english civil parish in the distance.,['distance'],OOD
2380,sun_aktrveexjdrljtyl,trees in a park on a sunny day.,"['trees', 'park', 'day']",OOD
2381,sun_aktsavaiflqngolv,small creek in the forest.,"['creek', 'forest']",OOD
2382,sun_aktujshidrtxrbnq,tallest tree in the world.,"['tree', 'world']",OOD
2383,sun_aktxaltontyvqota,tourist attraction which includes a park as well as a small group of people.,"['tourist', 'attraction', 'park', 'group', 'people']",OOD
2384,sun_aktxraquxzvjgawe,river as seen from the bridge.,"['river', 'bridge']",OOD
2385,sun_aktytmdinuahopob,person at the top of the mountain.,"['person', 'top', 'mountain']",OOD
2386,sun_akucrkaxsbxgztmj,tourist attraction showing rainforest and rainforest as well as a small group of people.,"['tourist', 'attraction', 'rainforest', 'rainforest', 'group', 'people']",OOD
2387,sun_akugovopfqhzwngo,field of corn being irrigated with water from a well.,"['field', 'corn', 'water', 'well']",OOD
2388,sun_akuhydigqudzqpcg,a view of the lake.,"['view', 'lake']",OOD
2389,sun_akukydqstuwoplps,one of the many waterfalls.,['waterfalls'],OOD
2390,sun_akunqvyxlnqigojo,geographical feature category in the world.,"['feature', 'category', 'world']",OOD
2391,sun_akuqqxywyqkrmxwo,one of the many caves.,['caves'],OOD
2392,sun_akurfkimdzgekqvh,an iceberg floating off the coast.,"['iceberg', 'coast']",OOD
2393,sun_akuxzcybtzufrmpc,soldiers walk through a forest.,"['soldiers', 'forest']",OOD
2394,sun_akuznthiyzcipqzh,ocean waves on a sunny day.,"['ocean', 'waves', 'day']",OOD
2395,sun_akuztegtzgxgsqyn,a tractor plows a field.,"['tractor', 'field']",OOD
2396,sun_akuzxstcblvhmomk,snow - covered trees in the mountains.,"['snow', 'trees', 'mountains']",OOD
2397,sun_akvcflwqdjqpekpw,biological genus is one of the most beautiful trees in the world.,"['genus', 'trees', 'world']",OOD
2398,sun_akvekvlcibmjxdeu,"tourist attraction by person, via photo sharing website.","['tourist', 'attraction', 'person', 'photo', 'sharing', 'website']",OOD
2399,sun_akvnfvyhyggtrjln,iceberg in the middle of the ocean.,"['middle', 'ocean']",OOD
2400,sun_akvtsynyuffbdkgo,a surfer catches a wave.,"['surfer', 'wave']",OOD
2401,sun_akvtwkgvbblzbana,geographical feature category in the cave.,"['feature', 'category', 'cave']",OOD
2402,sun_akvvinylwlebcwlw,young woman picking cherries from a tree.,"['woman', 'cherries', 'tree']",OOD
2403,sun_akvwedffujvbsrjj,tourist attraction is one of the most famous waterfalls in the world.,"['tourist', 'attraction', 'waterfalls', 'world']",OOD
2404,sun_akvwwvuzoytbjnux,tourist attraction from the air.,"['attraction', 'air']",OOD
2405,sun_akwbycodudjgtknu,person takes pictures of the landscape from the top of a hill.,"['person', 'pictures', 'landscape', 'top', 'hill']",OOD
2406,sun_akwhqwxqtpfdyfjs,"the garden of person, via photo sharing website.","['photo', 'sharing', 'website']",OOD
2407,sun_akwiazejssjfvesw,inside the cave of person.,"['cave', 'person']",OOD
2408,sun_akwkxdabfettnchq,panoramic view of the vineyards.,"['view', 'vineyards']",OOD
2409,sun_akwpugomzcoqvywe,tourist attraction which includes interior views and caves as well as a small group of people.,"['tourist', 'attraction', 'views', 'caves', 'group', 'people']",OOD
2410,sun_akwqkdbzqhhjdkap,farmer standing in a corn field.,"['farmer', 'corn', 'field']",OOD
2411,sun_akwsnxmydjylkvqo,view of the mountains from our campsite.,"['view', 'mountains', 'campsite']",OOD
2412,sun_akwtepowunjednnc,"a snowboarder jumps from a ramp, spins in mid air before landing successfully on the slope, snow covered mountains in the background.","['snowboarder', 'ramp', 'air', 'slope', 'snow', 'mountains', 'background']",OOD
2413,sun_akwtrlviwncafcye,geographical feature category in the world.,"['feature', 'category', 'world']",OOD
2414,sun_akwybalthkwcfjub,a jeep driving through sand dunes.,"['jeep', 'sand', 'dunes']",OOD
2415,sun_akxafarsjlwrmcyd,elephants in the wild - photo #.,"['elephants', 'wild', 'photo', '#']",OOD
2416,sun_akxcjxfvjwvirxkx,national park is one of the most beautiful places in the world.,"['places', 'world']",OOD
2417,sun_akxejnfkcqwiimad,white clouds in the blue sky.,"['clouds', 'sky']",OOD
2418,sun_akxfnyxrhdespohw,penguins on an iceberg off the coast.,"['penguins', 'iceberg', 'coast']",OOD
2419,sun_akxfqkovkfvnfndi,tourist attraction is a popular spot for locals and visitors alike.,"['attraction', 'spot', 'locals', 'visitors']",OOD
2420,sun_akxniqgrfjcazvqy,iceberg floating in the ocean.,['ocean'],OOD
2421,sun_akxpvufspzrysfol,tourist attraction in the fall.,"['tourist', 'attraction', 'fall']",OOD
2422,sun_akxtfrenygekfacy,a rainbow over a city.,"['rainbow', 'city']",OOD
2423,sun_akxwheuimfdzstsv,one of the icebergs off the coast.,"['icebergs', 'coast']",OOD
2424,sun_akxzlgjhfkxzknqw,aerial view of the winter forest.,"['view', 'winter', 'forest']",OOD
2425,sun_akyajvwhrvraasmv,clouds in the sky - photo #.,"['clouds', 'sky', 'photo', '#']",OOD
2426,sun_akycpnlnwnnzmcjd,biological species in the garden.,"['species', 'garden']",OOD
2427,sun_akyczvnmuxmqoxji,a large iceberg floats in the waters off the coast.,"['iceberg', 'waters', 'coast']",OOD
2428,sun_akyfleqhrvkiogvj,glacier in the ice cave.,"['ice', 'cave']",OOD
2429,sun_akypbbyinrtsafbt,snow - covered trees in a field.,"['snow', 'trees', 'field']",OOD
2430,sun_akyqgaqvozyepamh,a view of the marsh.,"['view', 'marsh']",OOD
2431,sun_akyrspzgxrsexyyd,couple walking in the forest.,"['couple', 'forest']",OOD
2432,sun_akytayaebrjfqxot,reflection of a bridge over a river.,"['reflection', 'bridge', 'river']",OOD
2433,sun_akywimwycfdiskni,saguaro cactus in the desert.,"['saguaro', 'cactus', 'desert']",OOD
2434,sun_akywkphuykotjyvy,tourist attraction is one of the most popular tourist attractions.,"['tourist', 'attraction', 'tourist', 'attractions']",OOD
2435,sun_akyyikglvyxclrgm,tractor working in a field.,"['tractor', 'field']",OOD
2436,sun_akzajpaivrftaqtc,person and i in front of the glacier.,"['person', 'front', 'glacier']",OOD
2437,sun_akzayzsscnbxlcpb,photograph of a group of men pulling a sled through a snow - covered field.,"['photograph', 'group', 'men', 'sled', 'snow', 'field']",OOD
2438,sun_akzbkgmcmijqihiw,glacial ice slowly melting into the lake through global warming.,"['ice', 'lake', 'warming']",OOD
2439,sun_akzhuasypisjmpjt,a walk in the woods.,"['walk', 'woods']",OOD
2440,sun_akzjfqzdxslqzyge,vegetables growing in a vegetable garden.,"['vegetables', 'vegetable', 'garden']",OOD
2441,sun_akzmihruwozjjvcm,clouds in the sky - photo #.,"['clouds', 'sky', 'photo', '#']",OOD
2442,sun_akzmlfwauwywnghg,a grassy field on the prairie.,"['field', 'prairie']",OOD
2443,sun_akzmqnisvhbqjpaj,a surfer takes off and gets barreled on a fast wave.,"['surfer', 'wave']",OOD
2444,sun_akzqpjgbiblulhpa,glacier is one of the world's largest glaciers.,"['world', 'glaciers']",OOD
2445,sun_akztgbltwhgthazd,a giant iceberg floats off the coast.,"['iceberg', 'coast']",OOD
2446,sun_akztqpfwnmvznbin,a surfer gets barreled on a powerful wave.,"['surfer', 'wave']",OOD
2447,sun_akzuzhibrlpnrwpy,blossoming apple trees in the spring.,"['apple', 'trees', 'spring']",OOD
2448,sun_akzykvgqodmrqcka,a man walks through a tunnel inside the ice cave of a hydroelectric power station.,"['man', 'tunnel', 'ice', 'cave', 'power', 'station']",OOD
2449,sun_alacoogzrrchjxbv,person in the vegetable garden.,"['person', 'garden']",OOD
2450,sun_aladzvobvdfwvsqr,mountain range in the desert.,"['mountain', 'range', 'desert']",OOD
2451,sun_alahelshrsxbvwcj,tourist attraction is one of the most popular tourist attractions.,"['tourist', 'attraction', 'tourist', 'attractions']",OOD
2452,sun_alahofzqscsnazqd,olive trees in the mountains.,"['trees', 'mountains']",OOD
2453,sun_alajbhdnkazcvzxa,corn field in the winter.,"['corn', 'field', 'winter']",OOD
2454,sun_alakrmddvyjpejez,design ideas for a traditional water fountain landscape.,"['design', 'ideas', 'water', 'fountain', 'landscape']",OOD
2455,sun_alavihpydyqrshxl,a field of sunflowers on a farm.,"['field', 'sunflowers', 'farm']",OOD
2456,sun_albchstylomchmhd,panning shot of a pine forest in the mountains.,"['shot', 'pine', 'forest', 'mountains']",OOD
2457,sun_albcmmnwbcztyywp,tourist attraction : inside the cave.,"['tourist', 'attraction', 'cave']",OOD
2458,sun_albesptublivjfkb,a view of the vegetable garden.,"['view', 'garden']",OOD
2459,sun_albfiabtflbsdgtz,yellow wildflowers in the forest.,"['wildflowers', 'forest']",OOD
2460,sun_albgkiksixirxscq,view of the field from the road.,"['view', 'field', 'road']",OOD
2461,sun_albhdrmnbnbrgpak,tourist attraction is one of the world's most famous waterfalls.,"['tourist', 'attraction', 'world', 'waterfalls']",OOD
2462,sun_albruxfzycpyizpq,tourist attraction is one of the most popular tourist attractions.,"['tourist', 'attraction', 'tourist', 'attractions']",OOD
2463,sun_albsdvwnhgcnprpm,a dirt road through the woods.,"['dirt', 'road', 'woods']",OOD
2464,sun_alcankunlluowzwz,trail through the temperate rain forest.,"['trail', 'rain', 'forest']",OOD
2465,sun_alcjiafeztoymgdv,hiker with backpack walking on the snow - covered mountain.,"['hiker', 'backpack', 'snow', 'mountain']",OOD
2466,sun_alckkvxobhmttrrf,tourist attraction which includes interior views and caves as well as a small group of people.,"['tourist', 'attraction', 'views', 'caves', 'group', 'people']",OOD
2467,sun_alcncljytbqlosrg,cherry blossoms in the garden.,"['cherry', 'blossoms', 'garden']",OOD
2468,sun_alcqbwchknwvwcst,a view of the lake.,"['view', 'lake']",OOD
2469,sun_alcxtsygaufvlrqj,the view from our room.,"['view', 'room']",OOD
2470,sun_alczyqpknleccmtz,tourist attraction is one of the most popular tourist attractions.,"['tourist', 'attraction', 'tourist', 'attractions']",OOD
2471,sun_aldgwxkodkscwtcw,looking out the window of an airplane.,"['window', 'airplane']",OOD
2472,sun_aldigqqshvnhfkng,tourist attraction is one of the most popular tourist attractions.,"['tourist', 'attraction', 'tourist', 'attractions']",OOD
2473,sun_aldjkdxcweewulza,polar bears on the pack ice.,"['bears', 'pack', 'ice']",OOD
2474,sun_aldjnfcshqhujwzn,mountain range in the distance.,"['mountain', 'range', 'distance']",OOD
2475,sun_aldlbcrxqetsodsw,the path through the jungle.,"['path', 'jungle']",OOD
2476,sun_aldpvzragqbmgudv,"inside the cave, which is believed to be the oldest in the world.","['cave', 'world']",OOD
2477,sun_aldqkstplopogldi,sunset from the top of the mountain.,"['sunset', 'top', 'mountain']",OOD
2478,sun_aldstoyxjdrkcnva,climbing to the top of a glacier.,"['top', 'glacier']",OOD
2479,sun_alduofdvrgfpfqwb,tourist attraction in the desert.,"['attraction', 'desert']",OOD
2480,sun_aldvunmssrqjadvk,view of the lake from the lawn.,"['view', 'lake', 'lawn']",OOD
2481,sun_aldxmqufegjxvpon,biological species in the wetlands.,"['species', 'wetlands']",OOD
2482,sun_alegcbhcihoqpqly,tourist attraction is one of the most beautiful places in the world.,"['tourist', 'attraction', 'places', 'world']",OOD
2483,sun_aleldbirkbkwjiyn,the view from our room.,"['view', 'room']",OOD
2484,sun_aleonnevnvjvkanr,horses graze in a field.,"['horses', 'field']",OOD
2485,sun_aleqynfwzesvvxqw,view of a green meadow with trees and grass.,"['view', 'meadow', 'trees', 'grass']",OOD
2486,sun_aletopenvvozhpxc,lighthouse on the island of person.,"['lighthouse', 'island', 'person']",OOD
2487,sun_alettkltzysnuqsq,colorful aspen trees in the fall.,"['aspen', 'trees', 'fall']",OOD
2488,sun_aleyvaukxkayexmf,beach in front of the villa.,"['beach', 'front', 'villa']",OOD
2489,sun_aleywodvwnyzdqna,a walk in the woods.,"['walk', 'woods']",OOD
2490,sun_alfellrccnkdczik,property image # oceanfront cottage with views.,"['property', 'image', 'cottage', 'views']",OOD
2491,sun_alfglsmhvwaztemo,this is what the glacier looks like now.,['glacier'],OOD
2492,sun_alfmwlhgekogikbi,photo of a traditional water fountain landscape.,"['photo', 'water', 'fountain', 'landscape']",OOD
2493,sun_alfwornyoergdyuq,biological species in the wetlands.,"['species', 'wetlands']",OOD
2494,sun_alfxbcbwfhbfdbks,the sun sets over bodies of water.,"['sun', 'bodies', 'water']",OOD
2495,sun_alfydyirlubegqfn,cherry trees in full blossom in the spring.,"['cherry', 'trees', 'blossom', 'spring']",OOD
2496,sun_algajgfibrjfrvcc,a scarecrow in a wheat field.,"['scarecrow', 'wheat', 'field']",OOD
2497,sun_algdecbmpcsmrchb,tourist attraction is one of the world's largest natural arches.,"['tourist', 'attraction', 'world', 'arches']",OOD
2498,sun_algdukwqozorymvg,glacial ice slowly melting into the lake through global warming.,"['ice', 'lake', 'warming']",OOD
2499,sun_algerzrzddzsjooe,snow - covered trees in a forest.,"['snow', 'trees', 'forest']",OOD
2500,sun_alggvjzdijysiemt,the trail to the top of the hill.,"['trail', 'top', 'hill']",OOD
2501,sun_algjxkiglddpzwlw,property image # villa on the sea with unique views and a city.,"['property', 'image', '#', 'villa', 'sea', 'views', 'city']",OOD
2502,sun_alglafvarcxpdnvl,wheat field on a sunny day.,"['wheat', 'field', 'day']",OOD
2503,sun_algluldankoixdum,corn growing in a field.,"['corn', 'field']",OOD
2504,sun_algnawesgjzzmcqd,inside the cave of person.,"['cave', 'person']",OOD
2505,sun_algofqlfvmgaygbd,tourist attraction in the distance.,"['attraction', 'distance']",OOD
2506,sun_algpsujdozuvakop,biological species in a bamboo forest.,"['species', 'bamboo', 'forest']",OOD
2507,sun_algsdnkyqawwgfol,geographical feature category in the world.,"['feature', 'category', 'world']",OOD
2508,sun_algsvrcvjcxgsvyw,a giant iceberg floating off the coast.,"['iceberg', 'coast']",OOD
2509,sun_algtrvrfayrehtya,climbing the ice cave of person.,"['ice', 'cave', 'person']",OOD
2510,sun_algvbjuwkvwnhnrk,clouds in the blue sky.,"['clouds', 'sky']",OOD
2511,sun_algykmlzsooyrtkq,view of the house from the river.,"['view', 'house', 'river']",OOD
2512,sun_alhchcfesxyzrtnf,one of the many waterfalls.,['waterfalls'],OOD
2513,sun_alhehnmddidpcsdq,kids playing on the beach.,"['kids', 'beach']",OOD
2514,sun_alheovotlhwqzvmo,tourist attraction is one of the largest waterfalls in the world.,"['tourist', 'attraction', 'waterfalls', 'world']",OOD
2515,sun_alhhvyznjuyuuuuf,tourist attraction which includes a pond or waterhole as well as a small group of people.,"['tourist', 'attraction', 'pond', 'waterhole', 'group', 'people']",OOD
2516,sun_alhltgghdiaumaoh,the road to the sand dunes.,"['road', 'sand', 'dunes']",OOD
2517,sun_alhobnlzkvaowluq,mountain range in the winter.,"['mountain', 'range', 'winter']",OOD
2518,sun_alhpocwsadrnzduw,a climber ascends to the summit.,"['climber', 'summit']",OOD
2519,sun_alhtrdpyikansumy,"a surfer paddles the surfboard before tube riding a wave, tries to maintain balance but loses and falls into water.","['surfer', 'surfboard', 'tube', 'wave', 'balance', 'water']",OOD
2520,sun_alhvyziimzeiusrl,a view of the ocean from the deck of a cruise ship.,"['view', 'ocean', 'deck', 'cruise', 'ship']",OOD
2521,sun_alhxbkdbqhhtyjsj,view from the top of the hill.,"['view', 'top', 'hill']",OOD
2522,sun_aligjvfcapwmhfbl,biological phylum and lichen covered trees in a temperate rainforest.,"['phylum', 'lichen', 'trees', 'rainforest']",OOD
2523,sun_alilcglfotuvujip,person and i in the corn field.,"['person', 'corn', 'field']",OOD
2524,sun_aliwpmfbdcxbhmrf,corn growing in a field.,"['corn', 'field']",OOD
2525,sun_aljeuaokhwezuirt,wheat growing in a field.,"['wheat', 'field']",OOD
2526,sun_aljhbekhbjprhwrr,water lilies in a pond.,"['water', 'lilies', 'pond']",OOD
2527,sun_aljkuithvtrqrevp,the vegetable garden in late september.,"['vegetable', 'garden']",OOD
2528,sun_aljoocmzrkcmksck,a wave breaks over the edge of a pool.,"['wave', 'edge', 'pool']",OOD
2529,sun_aljslhbcehzfqwcf,wheat field on a sunny day.,"['wheat', 'field', 'day']",OOD
2530,sun_aljterawjubtqvdj,a field of wheat on a windy day.,"['field', 'wheat', 'day']",OOD
2531,sun_aljxnkvimkawzbsn,person in one of the caves.,"['person', 'caves']",OOD
2532,sun_aljzvmmgftbekaql,view of the garden from the front door.,"['view', 'garden', 'door']",OOD
2533,sun_alkcxqbxsvkojcdw,tourist attraction is one of the most beautiful places to visit.,"['tourist', 'attraction', 'places']",OOD
2534,sun_alkdazhtvezlzbhy,this is what the rock looks like from inside the cave.,"['rock', 'cave']",OOD
2535,sun_alklobicberfcgtp,a farm in the region.,"['farm', 'region']",OOD
2536,sun_alkqpiswgzkpmocc,tourist attraction is one of the most photographed waterfalls in the world.,"['tourist', 'attraction', 'waterfalls', 'world']",OOD
2537,sun_alksnqrrvkcrmkef,geographical feature category in the world.,"['feature', 'category', 'world']",OOD
2538,sun_alktcimifzpnwuqq,view of the greenhouse from the garden room.,"['view', 'greenhouse', 'garden', 'room']",OOD
2539,sun_alkyloeaedzpknhd,a waterfall in the woods.,"['waterfall', 'woods']",OOD
2540,sun_alldpxnzrhlzubmi,trail through the temperate rain forest.,"['trail', 'rain', 'forest']",OOD
2541,sun_alldrmkdvifibatb,trees reflected in the still waters of a pond.,"['trees', 'waters', 'pond']",OOD
2542,sun_allebkcnakigqrhk,tourist attraction is one of the world's largest rainforests.,"['tourist', 'attraction', 'world', 'rainforests']",OOD
2543,sun_allirxilwzsfovra,aerial view of the island.,"['view', 'island']",OOD
2544,sun_allmggcyqxkvdwes,one of the many waterfalls.,['waterfalls'],OOD
2545,sun_allsvvdvpkxtzqvb,fishing boat on the river.,"['fishing', 'boat', 'river']",OOD
2546,sun_alltkcsglthxuhko,tourist attraction in the fall.,"['tourist', 'attraction', 'fall']",OOD
2547,sun_almbnfrklwqeecfz,biological species in the garden.,"['species', 'garden']",OOD
2548,sun_almctiyexzvxcjkn,road through the rain forest.,"['road', 'rain', 'forest']",OOD
2549,sun_almdgfwouwmthhnz,a row of bare trees in winter.,"['row', 'trees', 'winter']",OOD
2550,sun_almfhxeccgkvquql,a path through the woods.,"['path', 'woods']",OOD
2551,sun_almgpgsljkensfbb,view of the road from the parking lot.,"['view', 'road', 'parking', 'lot']",OOD
2552,sun_almgvvckorrkddti,this is an example of a mediterranean full sun backyard landscaping.,"['example', 'sun', 'backyard', 'landscaping']",OOD
2553,sun_almkpedyrclokikk,tourist attraction which includes a park as well as a small group of people.,"['tourist', 'attraction', 'park', 'group', 'people']",OOD
2554,sun_almkpehyrmmprbzc,an iceberg floating off the coast.,"['iceberg', 'coast']",OOD
2555,sun_almlgptqaohhgemk,mountain range in the distance.,"['mountain', 'range', 'distance']",OOD
2556,sun_almlwmruikmuthfr,glaciers in the middle of the ocean.,"['glaciers', 'middle', 'ocean']",OOD
2557,sun_almpskoasdhbvxct,trees in a forest in autumn.,"['trees', 'forest', 'autumn']",OOD
2558,sun_almxcvcgzxrhuxpr,corn field against a blue sky.,"['corn', 'field', 'sky']",OOD
2559,sun_alnhptxtdfsqmxgp,wheat field ripening in the sun.,"['wheat', 'field', 'sun']",OOD
2560,sun_alnmjdrdigbpjvtn,one of the many waterfalls.,['waterfalls'],OOD
2561,sun_alnmkzvpbbcszhnl,waves crashing on the beach.,"['waves', 'beach']",OOD
2562,sun_alnmphzufbetpcii,inside the cave of person.,"['cave', 'person']",OOD
2563,sun_alnnhoadqvpwfrmq,aerial footage of a beautiful yellow rapeseed field in spring.,"['footage', 'rapeseed', 'field', 'spring']",OOD
2564,sun_alnqrqacvlgvnnmd,one of the many waterfalls.,['waterfalls'],OOD
2565,sun_alnriaasqpkjypiw,a field of wild flowers.,"['field', 'flowers']",OOD
2566,sun_alnroddavydcgxwx,a view of the glacier.,"['view', 'glacier']",OOD
2567,sun_alnxvlxhhtgubnig,tourist attraction is one of the largest caves in the world.,"['tourist', 'attraction', 'caves', 'world']",OOD
2568,sun_alnytujlpikwbjer,trees in the forest wallpaper - nature wallpapers - #.,"['trees', 'forest', 'wallpaper', 'nature', 'wallpapers', '#']",OOD
2569,sun_aloavwhymgchldpn,trees in the rainforest - photo #.,"['trees', 'rainforest', 'photo', '#']",OOD
2570,sun_alobwkdnbxjfluem,rice field in the morning.,"['rice', 'field', 'morning']",OOD
2571,sun_alocacznyibjmcsh,airplane flying in the sunset.,"['airplane', 'sunset']",OOD
2572,sun_alofcfhvblenqqme,tourist attraction is one of the most beautiful places in the world.,"['tourist', 'attraction', 'places', 'world']",OOD
2573,sun_alofhrxnrwdptpil,biological genus in the rainforest.,"['genus', 'rainforest']",OOD
2574,sun_aloiepetajcmgjea,tourist attraction in the spring.,"['tourist', 'attraction', 'spring']",OOD
2575,sun_aloizwznuhnkgfby,sand dunes in the desert.,"['sand', 'dunes', 'desert']",OOD
2576,sun_alojyrvlkifrickr,geographical feature category in the world.,"['feature', 'category', 'world']",OOD
2577,sun_alooqmtszpkslbsp,tourist attraction is one of the most popular tourist attractions.,"['tourist', 'attraction', 'tourist', 'attractions']",OOD
2578,sun_alopqugdqohtsfmd,looking down from the summit.,['summit'],OOD
2579,sun_alpbljrklmcjuxhs,a walk through the bamboo forest.,"['walk', 'bamboo', 'forest']",OOD
2580,sun_alphqqeyojhdungw,kids playing in a pond.,"['kids', 'pond']",OOD
2581,sun_alpiqyrzmhvtgemq,a surfer gets barreled on a big wave.,"['surfer', 'wave']",OOD
2582,sun_alpplmogwxegecpb,a hole in the ice.,"['hole', 'ice']",OOD
2583,sun_alptyyqzjbmwivfm,reflection of trees in a pond.,"['reflection', 'trees', 'pond']",OOD
2584,sun_alpxojosgdlmnsio,a walk in the woods.,"['walk', 'woods']",OOD
2585,sun_alqbxfboujwawdkk,bales in a field on a summer day.,"['bales', 'field', 'summer', 'day']",OOD
