ImageID,Caption,Nouns,Type
ILSVRC2012_val_00043724,a black and white photo of a suspension bridge,"['photo', 'suspension', 'bridge']",OOD
ILSVRC2012_val_00035017,a traffic light on the brooklyn bridge,"['traffic', 'light']",OOD
ILSVRC2012_val_00008904,three people sitting on a suspension bridge over a body of water,"['people', 'suspension', 'bridge', 'body', 'water']",OOD
ILSVRC2012_val_00024513,a view of the bridge over the ocean with waves in the foreground and a bridge,"['view', 'bridge', 'ocean', 'waves', 'foreground', 'bridge']",OOD
ILSVRC2012_val_00011834,the suspension bridge by isambard kingdom brunel,"['suspension', 'bridge', 'kingdom', 'brunel']",OOD
ILSVRC2012_val_00006180,an aerial view of the bridge over the water and the woods,"['view', 'bridge', 'water', 'woods']",OOD
ILSVRC2012_val_00008238,people walking under a bridge in a park,"['people', 'bridge', 'park']",OOD
ILSVRC2012_val_00048692,the millennium bridge in the city of dublin,"['millennium', 'bridge', 'city', 'dublin']",OOD
ILSVRC2012_val_00011875,a night view of the tower bridge in london,"['night', 'view', 'tower', 'bridge']",OOD
ILSVRC2012_val_00009814,a suspension bridge in the middle of a forest,"['suspension', 'bridge', 'middle', 'forest']",OOD
ILSVRC2012_val_00013569,a view of the tower bridge in london at night,"['view', 'tower', 'bridge', 'night']",OOD
ILSVRC2012_val_00004429,two people walking across the brooklyn bridge,['people'],OOD
ILSVRC2012_val_00011509,a train crossing a bridge over a river,"['train', 'bridge', 'river']",OOD
ILSVRC2012_val_00030006,a group of people walking on a suspension bridge,"['group', 'people', 'suspension', 'bridge']",OOD
ILSVRC2012_val_00017220,a view of the ben franklin bridge from under it,['view'],OOD
ILSVRC2012_val_00006298,a view of the verrazano narrows bridge from the water with boats in,"['view', 'verrazano', 'bridge', 'water', 'boats']",OOD
ILSVRC2012_val_00029031,a bridge over a river in the mountains,"['bridge', 'river', 'mountains']",OOD
ILSVRC2012_val_00027117,a view of a suspension bridge over a body of water,"['view', 'suspension', 'bridge', 'body', 'water']",OOD
ILSVRC2012_val_00040521,a suspension bridge in the middle of a forest,"['suspension', 'bridge', 'middle', 'forest']",OOD
ILSVRC2012_val_00037727,a spider sitting on a spider web in a net,"['spider', 'spider', 'web', 'net']",OOD
ILSVRC2012_val_00011328,a yellow and black spider sitting on a tomato plant,"['spider', 'tomato', 'plant']",OOD
ILSVRC2012_val_00022895,a spider that is sitting in a spider web,"['spider', 'spider', 'web']",OOD
ILSVRC2012_val_00007677,a spider sitting on a spider web,"['spider', 'spider', 'web']",OOD
ILSVRC2012_val_00049478,a yellow and black spider eating a bug in a spider web,"['spider', 'bug', 'spider', 'web']",OOD
ILSVRC2012_val_00026600,a spider sitting on a spider web,"['spider', 'spider', 'web']",OOD
ILSVRC2012_val_00005544,a spider sitting on a leaf with a spider web,"['spider', 'leaf', 'spider', 'web']",OOD
ILSVRC2012_val_00012707,a spider sitting on a spider web,"['spider', 'spider', 'web']",OOD
ILSVRC2012_val_00043646,a green grasshopper sitting on a green leaf,"['grasshopper', 'leaf']",OOD
ILSVRC2012_val_00035593,a spider sitting in a spider web,"['spider', 'spider', 'web']",OOD
ILSVRC2012_val_00035153,a black and white spider sitting on a piece of wood,"['spider', 'piece', 'wood']",OOD
ILSVRC2012_val_00027158,a spider in a spider web in a greenhouse,"['spider', 'spider', 'web', 'greenhouse']",OOD
ILSVRC2012_val_00003182,a spider sitting in the middle of a spider web,"['spider', 'middle', 'spider', 'web']",OOD
ILSVRC2012_val_00000040,four pictures of a spider on a branch,"['pictures', 'spider', 'branch']",OOD
ILSVRC2012_val_00001493,a spider is sitting in a spider web,"['spider', 'spider', 'web']",OOD
ILSVRC2012_val_00019968,a spider sitting in the middle of a spider web,"['spider', 'middle', 'spider', 'web']",OOD
ILSVRC2012_val_00011379,a spider sitting in the middle of a spider web,"['spider', 'middle', 'spider', 'web']",OOD
ILSVRC2012_val_00029756,a spider sitting in the middle of a spider web,"['spider', 'middle', 'spider', 'web']",OOD
ILSVRC2012_val_00001987,a black and white photo of a spider hanging from a web,"['photo', 'spider', 'web']",OOD
ILSVRC2012_val_00034972,a spider sitting on top of a spider web,"['spider', 'top', 'spider', 'web']",OOD
ILSVRC2012_val_00039370,a spider sitting in the middle of a spider web,"['spider', 'middle', 'spider', 'web']",OOD
ILSVRC2012_val_00034273,a yellow and black spider sitting on a spider web,"['spider', 'spider', 'web']",OOD
ILSVRC2012_val_00047551,a spider sits in the middle of a spider web,"['spider', 'middle', 'spider', 'web']",OOD
ILSVRC2012_val_00015011,a spider sitting in the middle of a spider web,"['spider', 'middle', 'spider', 'web']",OOD
ILSVRC2012_val_00023464,a yellow and black spider sitting on a spider web,"['spider', 'spider', 'web']",OOD
ILSVRC2012_val_00019734,a spider sitting in the middle of a spider web,"['spider', 'middle', 'spider', 'web']",OOD
ILSVRC2012_val_00015751,a spider sitting in the middle of a spider web,"['spider', 'middle', 'spider', 'web']",OOD
ILSVRC2012_val_00036109,a spider with its web on a tree branch,"['spider', 'web', 'tree', 'branch']",OOD
ILSVRC2012_val_00046931,a spider sitting on a spider web with green leaves,"['spider', 'spider', 'web', 'leaves']",OOD
ILSVRC2012_val_00003353,a spider that is sitting on a spider web,"['spider', 'spider', 'web']",OOD
ILSVRC2012_val_00028779,a spider sitting in a spider web,"['spider', 'spider', 'web']",OOD
ILSVRC2012_val_00048714,a yellow and black spider with yellow markings on its back,"['spider', 'markings', 'back']",OOD
ILSVRC2012_val_00016083,a yellow and black spider hanging on a fence,"['spider', 'fence']",OOD
ILSVRC2012_val_00015795,a spider in the middle of a spider web,"['spider', 'middle', 'spider', 'web']",OOD
ILSVRC2012_val_00027161,a spider sitting on a spiders web,"['spider', 'spiders', 'web']",OOD
ILSVRC2012_val_00023301,a spider is sitting on a spider web,"['spider', 'spider', 'web']",OOD
ILSVRC2012_val_00046384,a spider sitting on the web of a spider web,"['spider', 'web', 'spider', 'web']",OOD
ILSVRC2012_val_00019030,a spider and its prey in a spider web,"['spider', 'prey', 'spider', 'web']",OOD
ILSVRC2012_val_00014498,a black widow spider on a window,"['widow', 'spider', 'window']",OOD
ILSVRC2012_val_00026030,a spider sitting in the middle of a spider web,"['spider', 'middle', 'spider', 'web']",OOD
ILSVRC2012_val_00009108,a yellow and black spider sitting on a spider web,"['spider', 'spider', 'web']",OOD
ILSVRC2012_val_00025556,a yellow and black spider sitting in a spider web,"['spider', 'spider', 'web']",OOD
ILSVRC2012_val_00038272,a spider that is sitting on a spider web,"['spider', 'spider', 'web']",OOD
ILSVRC2012_val_00004110,a yellow and black spider sitting on a spider web,"['spider', 'spider', 'web']",OOD
ILSVRC2012_val_00043600,a spider on top of a body of water,"['spider', 'top', 'body', 'water']",OOD
ILSVRC2012_val_00007672,a close up of a spider with a bug on its back,"['close', 'spider', 'bug', 'back']",OOD
ILSVRC2012_val_00018439,a spider is sitting on a spider web,"['spider', 'spider', 'web']",OOD
ILSVRC2012_val_00020991,a spider sitting on top of a spider web,"['spider', 'top', 'spider', 'web']",OOD
ILSVRC2012_val_00033225,a spider that is sitting in a spider web,"['spider', 'spider', 'web']",OOD
ILSVRC2012_val_00000395,a spider sitting on a stem with its legs,"['spider', 'stem', 'legs']",OOD
ILSVRC2012_val_00045038,the back of a woman wearing a crochet sweater,"['back', 'woman', 'sweater']",OOD
ILSVRC2012_val_00011194,a woman wearing a green sweater and a green shirt,"['woman', 'sweater', 'shirt']",OOD
ILSVRC2012_val_00022917,a purple and gray sweater on a white,"['sweater', 'white']",OOD
ILSVRC2012_val_00012417,a woman is wearing a sweater and smiling at the camera,"['woman', 'sweater', 'camera']",OOD
ILSVRC2012_val_00046157,a woman is standing on a balcony wearing a gray sweater,"['woman', 'balcony', 'sweater']",OOD
ILSVRC2012_val_00016246,a woman is wearing a black shirt and a vest,"['woman', 'shirt', 'vest']",OOD
ILSVRC2012_val_00010467,a man and his dog standing next to a tree,"['man', 'dog', 'tree']",OOD
ILSVRC2012_val_00002392,a woman standing in front of a window wearing a skirt and a sweater,"['woman', 'front', 'window', 'skirt', 'sweater']",OOD
ILSVRC2012_val_00025850,a woman wearing a black and white striped cardigan and a black dress,"['woman', 'cardigan', 'dress']",OOD
ILSVRC2012_val_00003385,a woman standing against a wall with a sweater on her shoulders,"['woman', 'wall', 'sweater', 'shoulders']",OOD
ILSVRC2012_val_00048312,a woman wearing a blue jacket and a white shirt with her hands in her pockets,"['woman', 'jacket', 'shirt', 'hands', 'pockets']",OOD
ILSVRC2012_val_00038532,a woman is wearing a sweater and a scarf,"['woman', 'sweater', 'scarf']",OOD
ILSVRC2012_val_00013156,a woman wearing a blue cardigan and jeans,"['woman', 'cardigan', 'jeans']",OOD
ILSVRC2012_val_00014297,a pink sweater on a hanger on a wooden board,"['sweater', 'hanger', 'board']",OOD
ILSVRC2012_val_00003718,a light blue shirt with black stitching and a black zipper,"['shirt', 'stitching', 'zipper']",OOD
ILSVRC2012_val_00030024,a woman wearing a mustard colored sweater with a dog in the background,"['woman', 'mustard', 'sweater', 'dog', 'background']",OOD
ILSVRC2012_val_00047269,a woman sitting on a bench wearing a blue sweater,"['woman', 'bench', 'sweater']",OOD
ILSVRC2012_val_00034093,a man wearing a plaid jacket and a red shirt and black trousers,"['man', 'jacket', 'shirt', 'trousers']",OOD
ILSVRC2012_val_00024482,a multicolored fleece jacket laying on top of a table,"['fleece', 'jacket', 'top', 'table']",OOD
ILSVRC2012_val_00019491,a woman is wearing a crochet sweater and sunglasses,"['woman', 'crochet', 'sweater', 'sunglasses']",OOD
ILSVRC2012_val_00001299,a woman is taking a picture of a sweater with buttons,"['woman', 'picture', 'sweater', 'buttons']",OOD
ILSVRC2012_val_00015970,a sweater is laying on top of a bed,"['sweater', 'top', 'bed']",OOD
ILSVRC2012_val_00007034,a yellow sweater with a purple button on the front,"['sweater', 'button', 'front']",OOD
ILSVRC2012_val_00008307,a mannequin wearing a sweater with flowers on it,"['mannequin', 'sweater', 'flowers']",OOD
ILSVRC2012_val_00034450,a woman wearing a yellow jacket and a gray shirt,"['woman', 'jacket', 'shirt']",OOD
ILSVRC2012_val_00009915,three sweaters laying on top of a wooden table,"['sweaters', 'top', 'table']",OOD
ILSVRC2012_val_00006655,a woman wearing a purple sweater and standing in the grass,"['woman', 'sweater', 'grass']",OOD
ILSVRC2012_val_00029879,a woman standing against a wall wearing a skirt and a red jacket,"['woman', 'wall', 'skirt', 'jacket']",OOD
ILSVRC2012_val_00013921,a close up of a sweater with buttons,"['close', 'sweater', 'buttons']",OOD
ILSVRC2012_val_00049556,a black top with two buttons on a mannequin,"['top', 'buttons', 'mannequin']",OOD
ILSVRC2012_val_00039003,a woman wearing a white shirt with a cardigan over her shoulders,"['woman', 'shirt', 'cardigan', 'shoulders']",OOD
ILSVRC2012_val_00031701,a woman wearing a blue sweater and a scarf,"['woman', 'sweater', 'scarf']",OOD
ILSVRC2012_val_00000982,a man wearing a leather jacket and jeans and black boots,"['man', 'leather', 'jacket', 'jeans', 'boots']",OOD
ILSVRC2012_val_00013562,a light blue suit jacket with a black shirt on a mannequin,"['suit', 'jacket', 'shirt', 'mannequin']",OOD
ILSVRC2012_val_00003338,a pair of socks are laying on a rug,"['pair', 'socks', 'rug']",OOD
ILSVRC2012_val_00029656,a woman wearing glasses and a green knit cardigan,"['woman', 'glasses', 'cardigan']",OOD
ILSVRC2012_val_00044638,a red and white striped romper with buttons on a white shirt,"['romper', 'buttons', 'shirt']",OOD
ILSVRC2012_val_00013629,a sweater with a zipper on a hanger,"['sweater', 'zipper', 'hanger']",OOD
ILSVRC2012_val_00014228,a blue sweater with buttons sitting on a wooden table,"['sweater', 'buttons', 'table']",OOD
ILSVRC2012_val_00038368,a blue sweater with white buttons on a white,"['sweater', 'buttons', 'white']",OOD
ILSVRC2012_val_00038892,a woman standing on a wooden deck wearing a red sweater and a white shirt,"['woman', 'deck', 'sweater', 'shirt']",OOD
ILSVRC2012_val_00002963,a woman is wearing a sweater and holding her hands,"['woman', 'sweater', 'hands']",OOD
ILSVRC2012_val_00038207,a woman is wearing a sweater and sunglasses,"['woman', 'sweater', 'sunglasses']",OOD
ILSVRC2012_val_00019310,a woman wearing a yellow coat and a plaid skirt,"['woman', 'coat', 'skirt']",OOD
ILSVRC2012_val_00028053,a woman wearing glasses and a purple sweater,"['woman', 'glasses', 'sweater']",OOD
ILSVRC2012_val_00020081,a woman wearing a sweater and standing in front of a wooden wall,"['woman', 'sweater', 'front', 'wall']",OOD
ILSVRC2012_val_00041988,a woman wearing a blue crochet cardigan and sitting on a bench,"['woman', 'crochet', 'cardigan', 'bench']",OOD
ILSVRC2012_val_00007407,a red sweater is sitting on a wooden table,"['sweater', 'table']",OOD
ILSVRC2012_val_00000061,a woman wearing a sweater and jeans in a parking lot,"['woman', 'sweater', 'jeans', 'parking', 'lot']",OOD
ILSVRC2012_val_00030839,a woman wearing a blue sweater and looking down at her hands,"['woman', 'sweater', 'hands']",OOD
ILSVRC2012_val_00033850,a picture of a game controller with the caption the life is a game,"['picture', 'game', 'controller', 'caption', 'life', 'game']",OOD
ILSVRC2012_val_00005657,a white nintendo wii game controller on a black,"['game', 'controller']",OOD
ILSVRC2012_val_00045113,a joystick is sitting on top of a white device,"['joystick', 'top', 'device']",OOD
ILSVRC2012_val_00037927,a table with a red joystick and a bunch of plastic shoes on it,"['table', 'joystick', 'bunch', 'shoes']",OOD
ILSVRC2012_val_00036138,a piece of wood with a glue gun on a table,"['piece', 'wood', 'gun', 'table']",OOD
ILSVRC2012_val_00030050,a close up of a car tire inflator on a wall,"['close', 'car', 'tire', 'inflator', 'wall']",OOD
ILSVRC2012_val_00045298,a close up of a video game controller,"['close', 'video', 'game', 'controller']",OOD
ILSVRC2012_val_00005803,a close up of a video game controller,"['close', 'video', 'game', 'controller']",OOD
ILSVRC2012_val_00023768,a close up of a video game remote control,"['close', 'video', 'game', 'control']",OOD
ILSVRC2012_val_00025506,a close up of a remote control,"['close', 'control']",OOD
ILSVRC2012_val_00025597,a red and black remote control with red buttons,"['control', 'buttons']",OOD
ILSVRC2012_val_00039165,a pair of hair dryers sitting on a wooden table,"['pair', 'hair', 'dryers', 'table']",OOD
ILSVRC2012_val_00012134,a white machine with a joystick and a remote control,"['machine', 'joystick', 'control']",OOD
ILSVRC2012_val_00000969,a small video game controller with a usb cable plugged into it,"['video', 'game', 'controller', 'usb', 'cable']",OOD
ILSVRC2012_val_00025203,two red wii game controllers are shown with a cable,"['wii', 'game', 'controllers', 'cable']",OOD
ILSVRC2012_val_00044998,an image of a video game controller,"['image', 'video', 'game', 'controller']",OOD
ILSVRC2012_val_00046851,a computer mouse sitting next to a keyboard,"['computer', 'mouse', 'keyboard']",OOD
ILSVRC2012_val_00002195,a vase in the dark with a black background,"['vase', 'dark', 'background']",OOD
ILSVRC2012_val_00042275,a small electronic device with a green note on it,"['device', 'note']",OOD
ILSVRC2012_val_00017448,a computer keyboard and two red balls in the grass,"['computer', 'keyboard', 'balls', 'grass']",OOD
ILSVRC2012_val_00047465,a joystick is sitting on a table next to a box,"['joystick', 'table', 'box']",OOD
ILSVRC2012_val_00036634,a close up of a microphone on a circuit board,"['close', 'microphone', 'circuit', 'board']",OOD
ILSVRC2012_val_00010992,a laptop computer sitting on top of a desk,"['laptop', 'computer', 'top', 'desk']",OOD
ILSVRC2012_val_00021732,a person holding a video game controller in their hand,"['person', 'video', 'game', 'controller', 'hand']",OOD
ILSVRC2012_val_00041198,a joystick with a remote control on a table,"['joystick', 'control', 'table']",OOD
ILSVRC2012_val_00005640,a wall lamp with a cord plugged into it,"['wall', 'lamp', 'cord']",OOD
ILSVRC2012_val_00021285,an old analogue joystick sitting on a table,"['analogue', 'joystick', 'table']",OOD
ILSVRC2012_val_00018272,a stove top with a red knob and switches on it,"['stove', 'top', 'knob', 'switches']",OOD
ILSVRC2012_val_00043096,a joystick of a game controller on a wooden table,"['joystick', 'game', 'controller', 'table']",OOD
ILSVRC2012_val_00013023,a joystick with a joystick stick and a cable on a table,"['joystick', 'stick', 'cable', 'table']",OOD
ILSVRC2012_val_00022516,a computer with a monitor and a keyboard on a desk,"['computer', 'monitor', 'keyboard', 'desk']",OOD
ILSVRC2012_val_00024540,a mouse that is sitting next to a box,"['mouse', 'box']",OOD
ILSVRC2012_val_00035904,a white video game controller with colorful buttons on it,"['video', 'game', 'controller', 'buttons']",OOD
ILSVRC2012_val_00032873,two pictures of an electric mixer on top of a red box,"['pictures', 'mixer', 'top', 'box']",OOD
ILSVRC2012_val_00001081,a person holding a video game controller in their hands,"['person', 'video', 'game', 'controller', 'hands']",OOD
ILSVRC2012_val_00027850,a table with a video game controller and a computer,"['table', 'video', 'game', 'controller', 'computer']",OOD
ILSVRC2012_val_00029516,a microscope sitting on a desk next to a computer keyboard,"['microscope', 'desk', 'computer', 'keyboard']",OOD
ILSVRC2012_val_00003233,a close up of a black computer keyboard,"['close', 'computer', 'keyboard']",OOD
ILSVRC2012_val_00040672,a close up of a video game controller on a table,"['close', 'video', 'game', 'controller', 'table']",OOD
ILSVRC2012_val_00008424,a close up of an electric ninja blender,"['close', 'ninja', 'blender']",OOD
ILSVRC2012_val_00035468,a set of icons of a video game controller,"['set', 'icons', 'video', 'game', 'controller']",OOD
ILSVRC2012_val_00031160,a remote control sitting on top of a table,"['control', 'top', 'table']",OOD
ILSVRC2012_val_00005124,a pair of shoes with a red light on top,"['pair', 'shoes', 'light']",OOD
ILSVRC2012_val_00017977,a coffee maker with a burner and a knob on top,"['coffee', 'maker', 'burner', 'knob', 'top']",OOD
ILSVRC2012_val_00015982,the connectors on the ends of the wires are tied together,"['connectors', 'ends', 'wires']",OOD
ILSVRC2012_val_00013421,a close up of a remote control with an orange button,"['close', 'control', 'button']",OOD
ILSVRC2012_val_00036241,a wooden box with a hammer and a button on it,"['box', 'hammer', 'button']",OOD
ILSVRC2012_val_00039677,a toy joystick with a yellow button on it,"['toy', 'joystick', 'button']",OOD
ILSVRC2012_val_00033970,a computer keyboard and a mouse on a red table,"['computer', 'keyboard', 'mouse', 'table']",OOD
ILSVRC2012_val_00030988,a red microphone sitting on a desk next to a camera,"['microphone', 'desk', 'camera']",OOD
ILSVRC2012_val_00036891,a bighorn sheep standing on a rocky hillside,"['sheep', 'hillside']",OOD
ILSVRC2012_val_00049332,a sheep with a curled horn in a pen,"['sheep', 'horn', 'pen']",OOD
ILSVRC2012_val_00023655,a white ram with large curled horns,"['ram', 'horns']",OOD
ILSVRC2012_val_00001027,a goat with horns standing in front of a fence,"['goat', 'horns', 'front', 'fence']",OOD
ILSVRC2012_val_00004137,a bighorn sheep standing on a rocky hillside,"['sheep', 'hillside']",OOD
ILSVRC2012_val_00003314,a bighorn sheep in the rain at the national zoo,"['sheep', 'rain', 'zoo']",OOD
ILSVRC2012_val_00017145,a brown sheep with horns standing in a field,"['sheep', 'horns', 'field']",OOD
ILSVRC2012_val_00041575,a close up of a ram with a curled horn,"['close', 'ram', 'horn']",OOD
ILSVRC2012_val_00015868,a close up of a ram with horns,"['close', 'ram', 'horns']",OOD
ILSVRC2012_val_00013570,a white sheep looking at the camera,"['sheep', 'camera']",OOD
ILSVRC2012_val_00030484,a black and white sheep standing next to a fence,"['sheep', 'fence']",OOD
ILSVRC2012_val_00022880,a toy ram standing on a pile of rocks,"['toy', 'ram', 'pile', 'rocks']",OOD
ILSVRC2012_val_00038653,a sheep with horns laying in the grass,"['sheep', 'horns', 'grass']",OOD
ILSVRC2012_val_00035280,three sheep grazing in a field next to a stone wall,"['sheep', 'field', 'stone', 'wall']",OOD
ILSVRC2012_val_00004978,an image of a rams head in the woods,"['image', 'rams', 'woods']",OOD
ILSVRC2012_val_00023652,a group of rams laying in the grass,"['group', 'rams', 'grass']",OOD
ILSVRC2012_val_00040411,a horned goat standing next to a fence,"['goat', 'fence']",OOD
ILSVRC2012_val_00048757,a ram with a large horn on its head,"['ram', 'horn', 'head']",OOD
ILSVRC2012_val_00043984,two rams are standing in a field of dry grass,"['rams', 'field', 'grass']",OOD
ILSVRC2012_val_00047313,two black and white sheep standing in a field,"['sheep', 'field']",OOD
ILSVRC2012_val_00007299,a ram standing on the side of a hill,"['ram', 'side', 'hill']",OOD
ILSVRC2012_val_00027882,a ram with large horns looking at the camera,"['ram', 'horns', 'camera']",OOD
ILSVRC2012_val_00008559,a ram is standing in a field of flowers,"['ram', 'field', 'flowers']",OOD
ILSVRC2012_val_00022185,a black and white sheep with a tag in its ear,"['sheep', 'tag', 'ear']",OOD
ILSVRC2012_val_00023019,two rams standing next to each other in a field,"['rams', 'field']",OOD
ILSVRC2012_val_00011902,a group of sheep grazing in a field,"['group', 'sheep', 'field']",OOD
ILSVRC2012_val_00048771,a herd of sheep standing next to a barn,"['herd', 'sheep', 'barn']",OOD
ILSVRC2012_val_00040492,a white sheep with black horns standing in the grass,"['sheep', 'horns', 'grass']",OOD
ILSVRC2012_val_00010829,a group of rams are standing in a field,"['group', 'rams', 'field']",OOD
ILSVRC2012_val_00014871,a group of people standing next to a sheep,"['group', 'people', 'sheep']",OOD
ILSVRC2012_val_00026750,a ram is eating a piece of grass,"['ram', 'piece', 'grass']",OOD
ILSVRC2012_val_00016916,a sheep standing next to a wooden fence,"['sheep', 'fence']",OOD
ILSVRC2012_val_00014327,two rams standing next to each other in the snow,"['rams', 'snow']",OOD
ILSVRC2012_val_00043956,two rams standing next to each other in the woods,"['rams', 'woods']",OOD
ILSVRC2012_val_00016555,a bighorn ram looking at the camera with,"['bighorn', 'ram', 'camera']",OOD
ILSVRC2012_val_00014235,two rams standing in the grass near a body of water,"['rams', 'grass', 'body', 'water']",OOD
ILSVRC2012_val_00022981,a ram with two horns laying on a rock,"['ram', 'horns', 'rock']",OOD
ILSVRC2012_val_00019446,a ram with horns laying in the grass,"['ram', 'horns', 'grass']",OOD
ILSVRC2012_val_00016391,two rams standing next to each other in the grass,"['rams', 'grass']",OOD
ILSVRC2012_val_00026395,a ram is standing in the tall grass,"['ram', 'grass']",OOD
ILSVRC2012_val_00041048,a group of men in a barn with a sheep,"['group', 'men', 'barn', 'sheep']",OOD
ILSVRC2012_val_00035372,a herd of sheep grazing in a field,"['herd', 'sheep', 'field']",OOD
ILSVRC2012_val_00035988,a herd of sheep standing in a field of trees,"['herd', 'sheep', 'field', 'trees']",OOD
ILSVRC2012_val_00006940,two rams standing next to each other in a field,"['rams', 'field']",OOD
ILSVRC2012_val_00025910,a black and white photo of a sheep standing in the grass,"['photo', 'sheep', 'grass']",OOD
ILSVRC2012_val_00044042,a ram with a curled horn standing in the street,"['ram', 'horn', 'street']",OOD
ILSVRC2012_val_00048706,a brown and white sheep grazing in the grass,"['sheep', 'grass']",OOD
ILSVRC2012_val_00047560,two rams are walking up a hill,"['rams', 'hill']",OOD
ILSVRC2012_val_00048002,a bighorn sheep with horns looking into the camera,"['sheep', 'horns', 'camera']",OOD
ILSVRC2012_val_00042513,a sheep standing in the grass next to a fence,"['sheep', 'grass', 'fence']",OOD
ILSVRC2012_val_00037371,two fishes are in a basket in the water,"['fishes', 'basket', 'water']",OOD
ILSVRC2012_val_00040440,a man holding a fish on a boat in the water,"['man', 'fish', 'boat', 'water']",OOD
ILSVRC2012_val_00040881,a group of people holding up their catches of fish,"['group', 'people', 'catches', 'fish']",OOD
ILSVRC2012_val_00027799,a person holding a small fish in their hand,"['person', 'fish', 'hand']",OOD
ILSVRC2012_val_00040765,a group of fish swimming in the water,"['group', 'fish', 'swimming', 'water']",OOD
ILSVRC2012_val_00047174,a man standing in a river holding a fish,"['man', 'river', 'fish']",OOD
ILSVRC2012_val_00004905,a man holding up a fish he just caught in the water,"['man', 'fish', 'water']",OOD
ILSVRC2012_val_00018581,a group of fish swimming in a tank of water,"['group', 'fish', 'swimming', 'tank', 'water']",OOD
ILSVRC2012_val_00049740,a man and a woman on a boat holding a large fish,"['man', 'woman', 'boat', 'fish']",OOD
ILSVRC2012_val_00024395,a man holding a fish on a boat in the water,"['man', 'fish', 'boat', 'water']",OOD
ILSVRC2012_val_00046522,a man holding a fish in a boat on a lake,"['man', 'fish', 'boat', 'lake']",OOD
ILSVRC2012_val_00036472,two fish in a plastic container with a hose,"['fish', 'container', 'hose']",OOD
ILSVRC2012_val_00036127,a group of fish swimming in the water,"['group', 'fish', 'swimming', 'water']",OOD
ILSVRC2012_val_00002960,a group of fish swimming in the water,"['group', 'fish', 'swimming', 'water']",OOD
ILSVRC2012_val_00028020,a large fish in a plastic bag in the water,"['fish', 'bag', 'water']",OOD
ILSVRC2012_val_00015546,a red fish is lying on the ground,"['fish', 'ground']",OOD
ILSVRC2012_val_00002721,a man is standing on a boat holding a fish,"['man', 'boat', 'fish']",OOD
ILSVRC2012_val_00006547,a man holding a fish on the side of a river,"['man', 'fish', 'side', 'river']",OOD
ILSVRC2012_val_00032566,a man holding a large fish on a boat,"['man', 'fish', 'boat']",OOD
ILSVRC2012_val_00018836,a young boy holding up a fish on a boat,"['boy', 'fish', 'boat']",OOD
ILSVRC2012_val_00018813,a man holding a large fish in a river,"['man', 'fish', 'river']",OOD
ILSVRC2012_val_00037692,three people on a boat holding fish,"['people', 'boat', 'fish']",OOD
ILSVRC2012_val_00047892,a man in a yellow raincoat holding a fish,"['man', 'raincoat', 'fish']",OOD
ILSVRC2012_val_00041344,a man holding a large fish on a river,"['man', 'fish', 'river']",OOD
ILSVRC2012_val_00048950,a man holding a fish on a boat,"['man', 'fish', 'boat']",OOD
ILSVRC2012_val_00048920,a woman holding a fish on a boat,"['woman', 'fish', 'boat']",OOD
ILSVRC2012_val_00019489,a bunch of fish in a box on a table,"['bunch', 'fish', 'box', 'table']",OOD
ILSVRC2012_val_00025391,a man kneeling on the ground with a bunch of fish,"['man', 'ground', 'bunch', 'fish']",OOD
ILSVRC2012_val_00019063,three men on a boat holding up three fish,"['men', 'boat', 'fish']",OOD
ILSVRC2012_val_00029638,a large fish in a pan on a table,"['fish', 'pan', 'table']",OOD
ILSVRC2012_val_00005190,a man holding two sockeye salmon on a river,"['man', 'sockeye', 'salmon', 'river']",OOD
ILSVRC2012_val_00002364,a large fish swimming in the water near rocks,"['fish', 'swimming', 'water', 'rocks']",OOD
ILSVRC2012_val_00040798,a young woman holding a fish on a boat,"['woman', 'fish', 'boat']",OOD
ILSVRC2012_val_00002859,a man holding a fish in the water,"['man', 'fish', 'water']",OOD
ILSVRC2012_val_00006292,a man holding a fish in a stream,"['man', 'fish', 'stream']",OOD
ILSVRC2012_val_00040726,a man holding a large fish in his hands,"['man', 'fish', 'hands']",OOD
ILSVRC2012_val_00049727,a fish in a fish net with water in it,"['fish', 'fish', 'net', 'water']",OOD
ILSVRC2012_val_00031741,a man holding a fish on a boat,"['man', 'fish', 'boat']",OOD
ILSVRC2012_val_00011228,a close up of a fish with its mouth open,"['close', 'fish', 'mouth', 'open']",OOD
ILSVRC2012_val_00008059,a man holding a red fish in a river,"['man', 'fish', 'river']",OOD
ILSVRC2012_val_00024768,a man holding two fish in his hands,"['man', 'fish', 'hands']",OOD
ILSVRC2012_val_00010571,a man is cutting up a fish on a table,"['man', 'fish', 'table']",OOD
ILSVRC2012_val_00027444,a close up of a fish in the water,"['close', 'fish', 'water']",OOD
ILSVRC2012_val_00049936,a man holding a fish on a boat in the water,"['man', 'fish', 'boat', 'water']",OOD
ILSVRC2012_val_00038475,a man standing in the water holding a fish,"['man', 'water', 'fish']",OOD
ILSVRC2012_val_00048832,a man holding a fish in the water,"['man', 'fish', 'water']",OOD
ILSVRC2012_val_00009273,a man standing in a river holding a fish,"['man', 'river', 'fish']",OOD
ILSVRC2012_val_00019672,a young girl holding a fish on a boat,"['girl', 'fish', 'boat']",OOD
ILSVRC2012_val_00044563,a large fish is swimming in an aquarium,"['fish', 'aquarium']",OOD
