ImageID,Caption,Nouns,Type
sun_ahndvyxuqaouvxwr,a group of trees in a grassy field,"['group', 'trees', 'field']",OOD
sun_aywesqsyhnphmwid,an iceberg in the water with a mountain in the background,"['iceberg', 'water', 'mountain', 'background']",OOD
sun_bjyhwkrtcevnqlaj,a garden with lettuce and other vegetables in the rain,"['garden', 'lettuce', 'vegetables', 'rain']",OOD
sun_apouneywkgqodkui,a large body of water with a blue sky in the background,"['body', 'water', 'sky', 'background']",OOD
sun_cilibkbtzqddhyhl,a small island with a cabin in the middle of a lake,"['island', 'cabin', 'middle', 'lake']",OOD
sun_blmlpefjfuplwgvb,a row of pruned fruit trees in a field,"['row', 'fruit', 'trees', 'field']",OOD
sun_ahfebutzanlynfsy,a man is standing on the shore of a lake,"['man', 'shore', 'lake']",OOD
sun_bjdxablttsqgrtpr,a woman standing in front of a christmas tree farm,"['woman', 'front', 'tree', 'farm']",OOD
sun_aakpomocpypnummz,an iceberg in the water with a hole in it,"['iceberg', 'water', 'hole']",OOD
sun_adzjoptbohlfjntm,a painting of a woman sitting in a cave,"['painting', 'woman', 'cave']",OOD
sun_bpczpnldtievvxwa,a body of water surrounded by grass and trees,"['body', 'water', 'grass', 'trees']",OOD
sun_abfzljoynokklbxo,a group of women working in a rice field,"['group', 'women', 'rice', 'field']",OOD
sun_biuusvkifbeohkjb,three elephants made out of hedges in a garden,"['elephants', 'hedges', 'garden']",OOD
sun_aekvflmggrktyosi,a trail in the woods with leaves on the ground,"['trail', 'woods', 'leaves', 'ground']",OOD
sun_bipoigeomftmzzxa,a view of the valley from the top of a hill,"['view', 'valley', 'top', 'hill']",OOD
sun_ayatwisjwzzggmkz,a green plant in the middle of a lush green forest,"['plant', 'middle', 'forest']",OOD
sun_bzzjgeubiavpqinn,a small waterfall at the base of a rock,"['waterfall', 'base', 'rock']",OOD
sun_bnwrahsjeulpnwsf,a field of trees with green grass and a blue sky,"['field', 'trees', 'grass', 'sky']",OOD
sun_anulxyopbrzrotxj,a small waterfall in the woods,"['waterfall', 'woods']",OOD
sun_btuxytomiyjhaqan,a group of pine trees in the snow,"['group', 'pine', 'trees', 'snow']",OOD
sun_ayyfiueyoncisrax,a boat in a body of water with icebergs,"['boat', 'body', 'water', 'icebergs']",OOD
sun_adljaexxtiaphbmp,a rock with a arch in the desert,"['rock', 'arch', 'desert']",OOD
sun_azscfgaydhrrwvvg,the top of a sand dune under a cloudy blue sky,"['top', 'sand', 'dune', 'sky']",OOD
sun_auxshihjxsqnfqbv,a man walking on a glacier near a mountain,"['man', 'glacier', 'mountain']",OOD
sun_alvscqoqiheusxrw,a field of wheat with a sunset in the background,"['field', 'wheat', 'sunset', 'background']",OOD
sun_aifptwsylsmaxgqd,a view of a grassy field from a fence,"['view', 'field', 'fence']",OOD
sun_ajrgtewnualfcerj,a group of pine trees in a lush green forest,"['group', 'pine', 'trees', 'forest']",OOD
sun_afpgcrywnwidvycn,an iceberg in the water near a large glacier,"['iceberg', 'water', 'glacier']",OOD
sun_amwkleqlcqrfokjg,a large body of water with mountains in the background,"['body', 'water', 'mountains', 'background']",OOD
sun_blxhisouowmuzolw,a woman and her dog standing on top of a hill,"['woman', 'dog', 'top', 'hill']",OOD
sun_abxfrfeftwmoqwqs,a dirt road in the middle of a forest,"['dirt', 'road', 'middle', 'forest']",OOD
sun_bikfofuicyqkgowj,a grassy field with a hill in the background,"['field', 'hill', 'background']",OOD
sun_auqikxcrwbqzcysl,a farm field with a house in the background,"['farm', 'field', 'house', 'background']",OOD
sun_btyhjqokikabkszi,a view of a field with mountains in the background,"['view', 'field', 'mountains', 'background']",OOD
sun_bwdbnttbmdzfzvrw,a city park next to a river with a bridge,"['city', 'park', 'river', 'bridge']",OOD
sun_amevbebfmefelxhw,three trees in the middle of a wheat field,"['trees', 'middle', 'wheat', 'field']",OOD
sun_bgkazmikqpviiqhw,a diver in a water channel in the middle of the desert,"['diver', 'water', 'channel', 'middle', 'desert']",OOD
sun_bdprjgxjrivcindz,a man standing on a wooden table in front of rocks,"['man', 'table', 'front', 'rocks']",OOD
sun_bbmrhxqjrmmoevml,a river flowing through a lush green forest,"['river', 'forest']",OOD
sun_axykjzcfcpuegzvi,a man is standing in a field of wheat,"['man', 'field', 'wheat']",OOD
sun_akvnfvyhyggtrjln,an iceberg in the middle of the ocean,"['iceberg', 'middle', 'ocean']",OOD
sun_apppiycsdldvrrtz,an iceberg with penguins on it in the water,"['iceberg', 'penguins', 'water']",OOD
sun_akvekvlcibmjxdeu,a waterfall in a river with trees and rocks,"['waterfall', 'river', 'trees', 'rocks']",OOD
sun_apeqfsujrqlzmxgs,a group of trees with green leaves,"['group', 'trees', 'leaves']",OOD
sun_aindjyoopirajwmp,a field of corn on a cloudy day,"['field', 'corn', 'day']",OOD
sun_avyjugcwnuednurh,a man in a kayak on a river,"['man', 'kayak', 'river']",OOD
sun_aytgrucjnjxfqyjc,a bail of hay in the middle of a field,"['bail', 'hay', 'middle', 'field']",OOD
sun_bxpwwnllmtkfdxtt,a vegetable garden in the middle of a field,"['vegetable', 'garden', 'middle', 'field']",OOD
sun_bfcznyjjveltrvmb,an open field with mountains in the background,"['field', 'mountains', 'background']",OOD
sun_bweapldmprcyaxps,a large iceberg in the water near a glacier,"['iceberg', 'water', 'glacier']",OOD
sun_bcmtnoxifzoylgyo,a body of water with the mountains in the background,"['body', 'water', 'mountains', 'background']",OOD
sun_bthfaqfmsbiqmjnb,a stream flowing through a forest with a fallen tree,"['stream', 'forest', 'tree']",OOD
sun_brmvkplfuwspdcoz,a canal with boats parked on the side of it,"['canal', 'boats', 'side']",OOD
sun_ajlatnuddowqittg,a man standing in a field of corn,"['man', 'field', 'corn']",OOD
sun_aruoihysnaywkthj,a wave in the ocean with foam on top of it,"['wave', 'ocean', 'foam', 'top']",OOD
sun_bbeiciashgnuckzl,a river flowing through a green valley in the mountains,"['river', 'valley', 'mountains']",OOD
sun_bbeqjdnienanmmif,a waterfall in the middle of a river,"['waterfall', 'middle', 'river']",OOD
sun_afmuxeixzwqidgkk,a large body of water with a mountain in the background,"['body', 'water', 'mountain', 'background']",OOD
sun_avomarywluvntaye,a bridge over a pond in a garden,"['bridge', 'pond', 'garden']",OOD
sun_amryoscchngxcuul,a body of water next to a tree,"['body', 'water', 'tree']",OOD
sun_akpvyzbiupyhtvip,a person walking through a field of trees,"['person', 'field', 'trees']",OOD
sun_bmeoepnvypisrelk,a waterfall in the middle of a forest,"['waterfall', 'middle', 'forest']",OOD
sun_bpclutakotaszosq,a body of water surrounded by grass and trees,"['body', 'water', 'grass', 'trees']",OOD
sun_biebzssguuejjujo,a large open desert with mountains in the background,"['desert', 'mountains', 'background']",OOD
sun_borifqvmtuyzjbyc,a rock arch in the desert with mountains in the background,"['rock', 'arch', 'desert', 'mountains', 'background']",OOD
sun_apbpvrqbmgpebras,a row of apple trees with blossoms,"['row', 'apple', 'trees', 'blossoms']",OOD
sun_aslnjsznpccqjadh,a dirt road in the woods with trees,"['dirt', 'road', 'woods', 'trees']",OOD
sun_avqicrkwioxqipbo,a river flowing under a rocky cave,"['river', 'cave']",OOD
sun_bgiqmbajmbbfggjq,a rock in a pond with a mountain in the background,"['rock', 'pond', 'mountain', 'background']",OOD
sun_aywlwdvuxdhgukjh,a garden with many different plants and a fence,"['garden', 'plants', 'fence']",OOD
sun_bshburneneixsrvy,a cluster of trees in the middle of a sand covered desert,"['cluster', 'trees', 'middle', 'sand', 'desert']",OOD
sun_akhmnyvmhstfewhh,a field of green grass on a cloudy day,"['field', 'grass', 'day']",OOD
sun_bdyonfxbyixhcrdy,a couple of boats in the water in a canal,"['couple', 'boats', 'water', 'canal']",OOD
sun_bdweoduzeactdvtl,a view of a mountain and a river,"['view', 'mountain', 'river']",OOD
sun_bhtwpvjtqbjyhzox,a skier skiing down a mountain in the snow,"['skier', 'mountain', 'snow']",OOD
sun_aytguqqbadccqkyt,a desert with a cactus and a blue sky,"['desert', 'cactus', 'sky']",OOD
sun_bmkuditnzjpzuyft,a row of pine trees on a hill,"['row', 'pine', 'trees', 'hill']",OOD
sun_ajbhevjzvaxaewyl,a path in the middle of a garden,"['path', 'middle', 'garden']",OOD
sun_byysizsbhqzhlmfm,a waterfall in the middle of a lush green forest,"['waterfall', 'middle', 'forest']",OOD
sun_afpnmxpubeyaukzf,a group of construction workers working on a piece of wood,"['group', 'construction', 'workers', 'piece', 'wood']",OOD
sun_aymdyhngcybvlrio,a woman standing in a blue ice cave,"['woman', 'ice', 'cave']",OOD
sun_atyelqbgwovbjjcd,a car parked on the side of a road in front of trees,"['car', 'side', 'road', 'front', 'trees']",OOD
sun_bhizxrsqlchryhhv,a wide open field with mountains in the background,"['field', 'mountains', 'background']",OOD
sun_bjifngbtljzexpjp,a group of people riding horses in the desert,"['group', 'people', 'horses', 'desert']",OOD
sun_burmthwplynfjadf,the rows of trees are growing in the field,"['rows', 'trees', 'field']",OOD
sun_bqwwjpmohpiperxk,a garden with a bench and a pond,"['garden', 'bench', 'pond']",OOD
sun_bazyrnfuqmuwprzs,a view of a vineyard with mountains in the background,"['view', 'vineyard', 'mountains', 'background']",OOD
sun_bpzjdbhvbshawzbv,a tree lined country road in autumn with leaves on the ground,"['tree', 'country', 'road', 'autumn', 'leaves', 'ground']",OOD
sun_aafzgakyteziydrw,a wheelbarrow filled with plants in a garden,"['wheelbarrow', 'plants', 'garden']",OOD
sun_btawmmnkjfcsazbk,the sky is blue above the mountains in the desert,"['sky', 'mountains', 'desert']",OOD
sun_apvypbcvhdaigfng,a man climbing up a snow covered mountain with skis,"['man', 'snow', 'mountain', 'skis']",OOD
sun_asxpxpajkongsgqk,a field of grass with mountains in the background,"['field', 'grass', 'mountains', 'background']",OOD
sun_bubnnpsvwxjpooqm,a large shadow on the side of a sand dune,"['shadow', 'side', 'sand', 'dune']",OOD
sun_bjhrzagxcklghprr,a man walking through a vineyard in a field,"['man', 'vineyard', 'field']",OOD
sun_azfydirtqhaqrriq,a field of wheat with a mountain in the background,"['field', 'wheat', 'mountain', 'background']",OOD
sun_awbnrwzplenzggum,a man and a little girl standing under an orange tree,"['man', 'girl', 'orange', 'tree']",OOD
sun_ajzggnulpqxauopt,a small island in the ocean with rocks in the,"['island', 'ocean', 'rocks']",OOD
sun_bbhfeqepnmvxveyu,a field of cactus and other plants with yellow flowers,"['field', 'cactus', 'plants', 'flowers']",OOD
sun_aixnvfzqrwenwdfg,a path through a park with purple flowers,"['path', 'park', 'flowers']",OOD
sun_bygmzwheskeynsts,a dragon made out of hedges in a field,"['dragon', 'hedges', 'field']",OOD
sun_aoaxkjghirkfpoct,two people in a kayak in the water near icebergs,"['people', 'kayak', 'water', 'icebergs']",OOD
sun_axgsesxnybhsxiec,a field of crops in a field with mountains in the background,"['field', 'crops', 'field', 'mountains', 'background']",OOD
sun_bcmcpvbknqctkaba,a view of a mountain from the window of a car,"['view', 'mountain', 'window', 'car']",OOD
sun_bodgjnfcijrmotoh,two boys working in a trench in the dirt,"['boys', 'trench', 'dirt']",OOD
sun_axyxxoywcfvbcstk,a harvested field with trees in the background,"['field', 'trees', 'background']",OOD
sun_ajfououckgnfxraw,a group of people in the water in the ocean,"['group', 'people', 'water', 'ocean']",OOD
sun_bwiwusmyjzmoegeg,a city street with a canal and buildings,"['city', 'street', 'canal', 'buildings']",OOD
sun_alutuajswfpcxqid,the underside of a large mushroom in a cave,"['underside', 'mushroom', 'cave']",OOD
sun_bgehpuigoqzwjnuw,a view of the garden from the roof of the house,"['view', 'garden', 'roof', 'house']",OOD
sun_avkjzifumbinoqyw,three men are standing in a field,"['men', 'field']",OOD
sun_aqlcarctdydncumq,an iceberg in the water near a glacier,"['iceberg', 'water', 'glacier']",OOD
sun_bwwtdksztdaqsczg,a group of camels standing in the desert,"['group', 'camels', 'desert']",OOD
sun_bcorncjicjbueeqd,a camel walking through the desert,"['camel', 'desert']",OOD
sun_aixtwxmlkxkyabrz,a garden with some plants in it,"['garden', 'plants']",OOD
sun_bkgbtlrowuowxcbr,a group of people riding horses in the desert,"['group', 'people', 'horses', 'desert']",OOD
sun_ahbpaqaikrzvwucv,a view of a field with a river and fields of yellow flowers,"['view', 'field', 'river', 'fields', 'flowers']",OOD
sun_ajdzqixbhndtzbve,a group of bamboo trees in a forest,"['group', 'bamboo', 'trees', 'forest']",OOD
sun_awypnhyrsqgrgmxw,two people walking on a trail next to a large tree,"['people', 'trail', 'tree']",OOD
sun_afixufylhcaenkfm,a dirt road in the middle of a forest,"['dirt', 'road', 'middle', 'forest']",OOD
sun_ayjvbtvlfzgpvgog,a girl walking through a glacier,"['girl', 'glacier']",OOD
sun_arzksdeboxiiqwds,the inside of a cave with pillars and a rope,"['inside', 'cave', 'pillars', 'rope']",OOD
sun_azscilprapimnyra,a body of water surrounded by grass and trees,"['body', 'water', 'grass', 'trees']",OOD
sun_bvyskzcxziyiywub,a yellow flower sitting on the bank of a river,"['flower', 'bank', 'river']",OOD
sun_bkfzhyqozpjwgeep,a highway with trees on both sides and a car driving down it,"['highway', 'trees', 'sides', 'car']",OOD
sun_awsnrirmgsmlijwh,a bamboo forest with the sun shining through it,"['bamboo', 'forest', 'sun']",OOD
sun_bjjncvakesxwkijm,a view of a grassy field with a river in the distance,"['view', 'field', 'river', 'distance']",OOD
sun_bxazxuchwrfojcem,a large glacier with a tree in front of it,"['glacier', 'tree', 'front']",OOD
sun_addirgxlpridthpb,a group of people walking up a snow covered glacier,"['group', 'people', 'snow', 'glacier']",OOD
sun_ayfuwaevwfymxelj,a group of people are standing in a glacier,"['group', 'people', 'glacier']",OOD
sun_aquxijgpxlvcdtwb,a dirt trail in the woods with trees,"['dirt', 'trail', 'woods', 'trees']",OOD
sun_ahvmtnoxmuddbrli,a dirt path through a forest with trees,"['dirt', 'path', 'forest', 'trees']",OOD
sun_bjubiqokfhqvhzfu,a person walking up a snow covered slope,"['person', 'snow', 'slope']",OOD
sun_bepldefhuioqizsp,a family posing for a picture at the grand canyon,"['family', 'picture']",OOD
sun_bobzojzeyotxkmpe,a small pond in front of a brick building,"['pond', 'front', 'brick', 'building']",OOD
sun_apkgfwuvthmznqmz,three boys running through a field of crops,"['boys', 'field', 'crops']",OOD
sun_bjxsthrgjxcbyqxf,a canal in a city with a bridge over it,"['canal', 'city', 'bridge']",OOD
sun_bowkjnakraaenyal,a vineyard with a bunch of vines in a field,"['vineyard', 'bunch', 'vines', 'field']",OOD
sun_bxdswlhkmskjjkun,a group of people in rafts in the water on a river,"['group', 'people', 'rafts', 'water', 'river']",OOD
sun_bcuyvxjbqwmtetch,a garden in a chicken coop with plants in it,"['garden', 'chicken', 'coop', 'plants']",OOD
sun_btzjzxdnqinyexsk,a fish pond in the corner of a room,"['fish', 'pond', 'corner', 'room']",OOD
sun_bazgtjffmttvgcyr,a view of the grand canal in venice with gondolas,"['view', 'canal', 'gondolas']",OOD
sun_aejvxvyvqbeuqghj,a group of people in a boat on a river,"['group', 'people', 'boat', 'river']",OOD
sun_bjwyacvzjhlobkjq,a garden in a yard with a green lawn,"['garden', 'yard', 'lawn']",OOD
sun_algvbjuwkvwnhnrk,a field with clouds and the sun in the sky,"['field', 'clouds', 'sun', 'sky']",OOD
sun_brrsyqswvlqzqiam,a field of crops with mountains in the background,"['field', 'crops', 'mountains', 'background']",OOD
sun_acstkbbwvcfiftmo,a field of yellow flowers with a tree in the background,"['field', 'flowers', 'tree', 'background']",OOD
sun_bhwfympevpvsbntq,a group of skiers skiing down a snow covered slope,"['group', 'skiers', 'snow', 'slope']",OOD
sun_affqedumnyoalmru,a bunch of dunes in the desert with a palm tree,"['bunch', 'dunes', 'desert', 'palm', 'tree']",OOD
sun_aygdeqzocttrejxt,a snow covered cliff on a mountain with clouds,"['snow', 'cliff', 'mountain', 'clouds']",OOD
sun_aomjeouzbymwzxnh,a wave hits the shore of a beach with rocks,"['wave', 'shore', 'beach', 'rocks']",OOD
sun_akahbirgsuxxsawv,a forest with a tree in the middle of it,"['forest', 'tree', 'middle']",OOD
sun_agsebnpwdicegfhm,a river with a train track on the side of it,"['river', 'train', 'track', 'side']",OOD
sun_arqxwnubzcigxwtc,a view of the city of columbia from above the river,"['view', 'city', 'river']",OOD
sun_bspephtrosdecryh,the pond is cleaned up and ready to be filled with water,"['pond', 'water']",OOD
sun_absitpbkzyrvmnem,a stream in the middle of a forest,"['stream', 'middle', 'forest']",OOD
sun_bvywzzmqxshyixie,a forest filled with trees and green plants,"['forest', 'trees', 'plants']",OOD
sun_bwjsijpspdgrvkek,a man riding a snowboard down a snow covered slope,"['man', 'snowboard', 'snow', 'slope']",OOD
sun_aboqqlnpqcqfghfo,a storm cloud over a forest at sunset,"['storm', 'cloud', 'forest', 'sunset']",OOD
sun_acqehcuppttlvpsu,a pool of water in the snow with icebergs,"['pool', 'water', 'snow', 'icebergs']",OOD
sun_amqwppaoiokguwrv,a path through the woods with trees,"['path', 'woods', 'trees']",OOD
sun_atikbwxruyprvigl,a group of bamboo trees in a bamboo forest,"['group', 'bamboo', 'trees', 'bamboo', 'forest']",OOD
sun_agdltisdhpqzajce,the blue lagoon in the galápagos islands,[],OOD
sun_bwzkjyclonamrgog,a waterfall on a river,"['waterfall', 'river']",OOD
sun_boxhpekvemzuotrn,a view of a field with mountains in the background,"['view', 'field', 'mountains', 'background']",OOD
sun_aktdobfotqwmjmbd,a splash of water on the ocean on a beach,"['splash', 'water', 'ocean', 'beach']",OOD
sun_bnkwfeagylofucir,a waterfall in the woods with rocks,"['waterfall', 'woods', 'rocks']",OOD
sun_avwrcvziukipjbix,a set of steps in the middle of a path in the woods,"['set', 'steps', 'middle', 'path', 'woods']",OOD
sun_bmkrcaltrfdypdti,a planter box with a fence and plants in it,"['planter', 'box', 'fence', 'plants']",OOD
sun_beaaqxecwcxovdpu,a tree in the foreground of a forest of trees,"['tree', 'foreground', 'forest', 'trees']",OOD
sun_aotlbethgwrvotrl,a dirt road in the middle of a forest,"['dirt', 'road', 'middle', 'forest']",OOD
sun_bfjosmssdcpvgtig,a view from the top of a snow covered mountain,"['view', 'top', 'snow', 'mountain']",OOD
sun_azwfmwxryeqeoxyd,a garden with a bunch of plants in it,"['garden', 'bunch', 'plants']",OOD
sun_agmnivymhatnutjc,a combine harvesting wheat in a field on a sunny day,"['combine', 'wheat', 'field', 'day']",OOD
sun_bujvbfrqwlxdfxif,the badlands of the canyon are lit up by the sunset,"['badlands', 'canyon', 'sunset']",OOD
sun_akxpvufspzrysfol,a river with trees in the background and rocks,"['river', 'trees', 'background', 'rocks']",OOD
sun_bcibmlwaypvjeemv,a row of vines in a vineyard on a hill,"['row', 'vines', 'vineyard', 'hill']",OOD
sun_bpfazjylegifdylz,a man and a woman standing on the edge of a canyon,"['man', 'woman', 'edge', 'canyon']",OOD
sun_axrdmshbtqtdcfrr,a snow covered field next to a body of water,"['snow', 'field', 'body', 'water']",OOD
sun_ajepocnlqtjqoceq,an iceberg in the water with an arch in it,"['iceberg', 'water', 'arch']",OOD
sun_awotxrevnqvamsfp,the rolling hills of the countryside in the region of tuscany,"['hills', 'countryside', 'region']",OOD
sun_azsfzsoijfjuytax,an orange tree in a field with a fence,"['orange', 'tree', 'field', 'fence']",OOD
sun_bvugjiwlluaqihue,a large cactus in the desert with other plants,"['cactus', 'desert', 'plants']",OOD
sun_aoerpulpaemrydol,a field of green grass with trees in the background,"['field', 'grass', 'trees', 'background']",OOD
sun_agvhehwixlwcaoii,a tunnel with a light at the end of it,"['tunnel', 'light', 'end']",OOD
sun_biaagwvvtbnxdnos,a putting green in a backyard with golf balls on it,"['putting', 'green', 'backyard', 'golf', 'balls']",OOD
sun_azntrkqikilakdod,the sun shining through the trees in the fog,"['sun', 'trees', 'fog']",OOD
sun_bracqiiqnomzsnzd,a construction site with a bulldozer and a building,"['construction', 'site', 'bulldozer', 'building']",OOD
sun_addygpcojcqbnnyj,a herd of horses grazing in a field,"['herd', 'horses', 'field']",OOD
sun_bwjlxwtrmkoooqwx,a pond filled with water lilies and rocks,"['pond', 'water', 'lilies', 'rocks']",OOD
sun_bkhnjemvbsmulmil,a vineyard with wine bottles hanging on a barbed wire fence,"['vineyard', 'wine', 'bottles', 'wire', 'fence']",OOD
sun_bhobsqrpjniewlor,a woman standing on a rock in a canyon,"['woman', 'rock', 'canyon']",OOD
sun_avlkckswjkcebiws,a field of grass with a hill in the background,"['field', 'grass', 'hill', 'background']",OOD
sun_beyhehnyrjurckky,two people standing in a garden pointing to a field,"['people', 'garden', 'field']",OOD
sun_akgmdvbwkwizfrzi,a river with trees on the side of it,"['river', 'trees', 'side']",OOD
sun_aikylvvibmscoabg,a long row of vegetables in a garden,"['row', 'vegetables', 'garden']",OOD
sun_blchmwyzykwvoude,a group of small cacti in the desert,"['group', 'cacti', 'desert']",OOD
sun_ayecsidneqlekrsx,a tree with red leaves in a forest,"['tree', 'leaves', 'forest']",OOD
sun_bregkqjbhyvyexep,a large body of water with boats docked at a dock,"['body', 'water', 'boats', 'dock']",OOD
sun_bdzirimjohetcbej,a group of sand dunes in the desert with mountains in the background,"['group', 'sand', 'dunes', 'desert', 'mountains', 'background']",OOD
sun_bsrqbbgopkoxysxs,a man standing on the bank of a river,"['man', 'bank', 'river']",OOD
sun_akotxubscnwltbmc,a bird flying over a body of water,"['bird', 'body', 'water']",OOD
sun_bvywucwhkqqwicrw,a lake with a forest in the background and a mountain reflected in it,"['lake', 'forest', 'background', 'mountain']",OOD
sun_aolfqitmqduntanq,a small island in the middle of the ocean,"['island', 'middle', 'ocean']",OOD
sun_aybtydcgkgmwzkqq,a young girl standing in front of an apple tree,"['girl', 'front', 'apple', 'tree']",OOD
sun_aqpeoitrthbnhttq,a waterfall is shown with water flowing over the rocks,"['waterfall', 'water', 'rocks']",OOD
sun_btrwxphygxfdynkm,a park bench sitting next to a brick walkway,"['park', 'bench', 'brick', 'walkway']",OOD
sun_amvmlilywpagjalf,a forest with flowers and trees in the fog,"['forest', 'flowers', 'trees', 'fog']",OOD
sun_bprgnfafwygducpn,a stream flowing through a forest with rocks,"['stream', 'forest', 'rocks']",OOD
sun_bxsonatyyekflzhk,a construction worker digs into the ground with a shovel,"['construction', 'worker', 'ground', 'shovel']",OOD
sun_axehmulfkzfhqlzt,a woman is shoveling dirt in a garden,"['woman', 'dirt', 'garden']",OOD
sun_abqcqnlcixhhbqaa,a person walking up a snow covered slope on the side of a mountain,"['person', 'snow', 'slope', 'side', 'mountain']",OOD
sun_bsbeqhdtgpkmyans,a garden with white flowers in it and a greenhouse,"['garden', 'flowers', 'greenhouse']",OOD
sun_ayezdcoqakljtwrh,the sun shining through the trees in a forest,"['sun', 'trees', 'forest']",OOD
sun_bprkacfyrmerwilc,a glacier in the water with snow covered mountains in the background,"['glacier', 'water', 'snow', 'mountains', 'background']",OOD
sun_blirftlzmeaafiog,a photo of a waterfall in a pond,"['photo', 'waterfall', 'pond']",OOD
sun_bibqovbidkysxelg,a man is standing on a boat on a river,"['man', 'boat', 'river']",OOD
sun_avyxctwpoyxwdpra,a view of the water from a cave,"['view', 'water', 'cave']",OOD
sun_amzycvfigmisznhx,a field of grass with a tower in the background,"['field', 'grass', 'tower', 'background']",OOD
sun_bgrlwjxhckhknrcf,a group of apple trees in a field,"['group', 'apple', 'trees', 'field']",OOD
sun_axajwdfzqexqilhb,a view of a snow covered mountain range,"['view', 'snow', 'mountain', 'range']",OOD
sun_bnoccwtcjnjntyjm,a man standing in a field of grape vines,"['man', 'field', 'grape', 'vines']",OOD
sun_aasfikqmwssopeco,a set of stairs in a cave,"['set', 'stairs', 'cave']",OOD
sun_bfjfuddzfboarscv,a vegetable garden in a backyard with a greenhouse,"['vegetable', 'garden', 'backyard', 'greenhouse']",OOD
sun_bgwjmsswodzxvwax,a man riding a wave on a surfboard in the ocean,"['man', 'wave', 'surfboard', 'ocean']",OOD
sun_ahxlcbznombmfbat,the inside of a cave with walls and tunnels,"['inside', 'cave', 'walls', 'tunnels']",OOD
sun_bswlxocxvoskskor,a pathway in a garden with trees and a bench,"['pathway', 'garden', 'trees', 'bench']",OOD
sun_atkzzluwhtafinqw,a field of green grass and white flowers,"['field', 'grass', 'flowers']",OOD
sun_apexbgidgdytwyjw,a cave with stalactites hanging from the ceiling,"['cave', 'stalactites', 'ceiling']",OOD
sun_bpbpgtifqocntqzi,a small bridge over a river in a park,"['bridge', 'river', 'park']",OOD
sun_aqukjmopupiyseqe,a man standing on a path under a tree,"['man', 'path', 'tree']",OOD
sun_aexkwvqjcpgmgvug,a cave with stalactites in it and dripping moss,"['cave', 'stalactites', 'moss']",OOD
sun_bgcpddqjfctasxrz,a large building on the side of a body of water,"['building', 'side', 'body', 'water']",OOD
sun_ateiwmaqyzwgmrlq,a group of skiers walking up a snow covered slope,"['group', 'skiers', 'snow', 'slope']",OOD
sun_bmzuepqivqrmygzn,a man riding a wave on a surfboard in the ocean,"['man', 'wave', 'surfboard', 'ocean']",OOD
sun_apxwfqvuykcfgfuq,a view of the ocean from the water at a beach,"['view', 'ocean', 'water', 'beach']",OOD
sun_bpsmnnilzngdptwc,a chair sitting on a dock in front of a pond,"['chair', 'dock', 'front', 'pond']",OOD
sun_aeesprkjfzvoldqq,a snow covered field with trees in the background,"['snow', 'field', 'trees', 'background']",OOD
sun_bpjpmzqahdxbjtpu,a small waterfall in a river,"['waterfall', 'river']",OOD
sun_acyocbqbslnhpwqb,a waterfall in the middle of the forest,"['waterfall', 'middle', 'forest']",OOD
sun_adpkxanqzhuyosgd,a large wave is rolling in the ocean,"['wave', 'ocean']",OOD
sun_almfhxeccgkvquql,a dirt path through the woods with trees,"['dirt', 'path', 'woods', 'trees']",OOD
sun_azuoxfsswwylhduo,an old cart in a field of grass next to a corn field,"['cart', 'field', 'grass', 'corn', 'field']",OOD
sun_ayhbmyrfbxhqzexg,a group of purple and white flowers in a field,"['group', 'flowers', 'field']",OOD
sun_acmniwzushechmve,an iceberg floating in the water near a glacier,"['iceberg', 'water', 'glacier']",OOD
sun_bsqzmvvbfqkamlpx,a city with skyscrapers and people walking by the water,"['city', 'skyscrapers', 'people', 'water']",OOD
sun_aeylbfnegowwfuwh,a stream running through a field of crops,"['stream', 'field', 'crops']",OOD
sun_awwhvrjatudpeulz,three people working in a garden in front of a greenhouse,"['people', 'garden', 'front', 'greenhouse']",OOD
sun_auozzapqgmmbgcoe,a cave with icicles hanging from the ceiling,"['cave', 'icicles', 'ceiling']",OOD
sun_btxnmequkviirztz,two young boys playing golf on a golf course,"['boys', 'golf', 'golf', 'course']",OOD
sun_brxmmryiaucnuoui,a man standing next to a car in a parking lot,"['man', 'car', 'parking', 'lot']",OOD
sun_bchdczsxxzeneayc,a man is leaning against a wall next to a river,"['man', 'wall', 'river']",OOD
sun_bvdeobxbfbljdzeh,a flooded forest with trees in the water,"['forest', 'trees', 'water']",OOD
sun_bzibdjfmrjqvrnqe,a waterfall on the side of a rock,"['waterfall', 'side', 'rock']",OOD
sun_bmssjguiutsjykfk,a garden with red and green plants and hedges,"['garden', 'plants', 'hedges']",OOD
sun_bpcwzdmeechuqovr,a man standing on a snow covered mountain,"['man', 'snow', 'mountain']",OOD
sun_amqqhnpsuhldbjua,a garden with vegetables and a fence,"['garden', 'vegetables', 'fence']",OOD
sun_akwpugomzcoqvywe,a group of people standing in a cave,"['group', 'people', 'cave']",OOD
sun_ailwsjmjbvfnvaxt,a boat on the water with palm trees in the background,"['boat', 'water', 'palm', 'trees', 'background']",OOD
sun_ajllibacwhvzzbjn,a boat in the water next to icebergs in the ocean,"['boat', 'water', 'icebergs', 'ocean']",OOD
sun_amizpazzogtrkgul,the sun sets over the sand in the desert,"['sun', 'sand', 'desert']",OOD
