ImageID,Caption,Nouns,Type
l_lawn_00003147,a white picket fence in the grass next to a tree,"['picket', 'fence', 'grass', 'tree']",OOD
r_river_00001757,a large body of water with a city in the background,"['body', 'water', 'city', 'background']",OOD
i_igloo_00002073,a snow covered mound of snow next to a tree,"['snow', 'mound', 'snow', 'tree']",OOD
d_desert_sand_00003425,a group of people standing in the sand,"['group', 'people', 'sand']",OOD
c_corn_field_00004313,a field of flowers with the sunset in the background,"['field', 'flowers', 'sunset', 'background']",OOD
r_rainforest_00002950,a towel hanging on a railing with trees in the background,"['towel', 'railing', 'trees', 'background']",OOD
i_igloo_00001240,a person sitting in a snow bunker,"['person', 'snow', 'bunker']",OOD
i_ice_shelf_00000322,a snow covered beach with people walking on it,"['snow', 'beach', 'people']",OOD
d_desert_sand_00002934,a sand dune in the desert with a blue sky,"['sand', 'dune', 'desert', 'sky']",OOD
f_forest_path_00004502,a path in the middle of a forest,"['path', 'middle', 'forest']",OOD
t_trench_00002629,a man riding on a bulldozer in the woods,"['man', 'bulldozer', 'woods']",OOD
b_bamboo_forest_00002896,a dirt path through a forest with trees,"['dirt', 'path', 'forest', 'trees']",OOD
b_badlands_00003916,a rock formation with a hole in the top of it,"['rock', 'formation', 'hole', 'top']",OOD
t_topiary_garden_00004182,a green garden with trees and a pagoda,"['garden', 'trees', 'pagoda']",OOD
c_canal_urban_00004548,a river with boats parked on the side,"['river', 'boats', 'side']",OOD
c_canal_natural_00002708,a body of water next to a beach with trees,"['body', 'water', 'beach', 'trees']",OOD
g_glacier_00000681,a glacier that is covered in snow,"['glacier', 'snow']",OOD
s_ski_slope_00004829,a man standing on top of a snow covered mountain,"['man', 'top', 'snow', 'mountain']",OOD
c_crevasse_00003374,a person standing on skis in the snow,"['person', 'skis', 'snow']",OOD
i_islet_00002226,two large rocks in the ocean next to the water,"['rocks', 'ocean', 'water']",OOD
h_hayfield_00003239,a large building in the middle of a field,"['building', 'middle', 'field']",OOD
g_grotto_00001725,a person sitting in a cave next to a pool of water,"['person', 'cave', 'pool', 'water']",OOD
d_desert_vegetation_00001454,a train track in the middle of a desert,"['train', 'track', 'middle', 'desert']",OOD
Places365_val_00004952,a cave with icicles hanging over the water,"['cave', 'icicles', 'water']",OOD
b_bamboo_forest_00000883,a man jumping a bike over a wooden ramp,"['man', 'bike', 'ramp']",OOD
j_japanese_garden_00003618,a path in a park with trees and a fence,"['path', 'park', 'trees', 'fence']",OOD
r_river_00000239,a river and trees with mountains in the background,"['river', 'trees', 'mountains', 'background']",OOD
i_iceberg_00000211,an illustration of an iceberg in the ocean,"['illustration', 'iceberg', 'ocean']",OOD
f_field_wild_00002611,two black birds standing on a tree branch,"['birds', 'tree', 'branch']",OOD
t_trench_00004717,a hole in the ground with a bucket in it,"['hole', 'ground', 'bucket']",OOD
s_sky_00004009,the sun shining through the clouds over suspension bridge,"['sun', 'clouds', 'suspension', 'bridge']",OOD
t_topiary_garden_00003867,a view of a garden from a balcony,"['view', 'garden', 'balcony']",OOD
f_field_cultivated_00000179,a grassy field with trees and a cloudy sky,"['field', 'trees', 'sky']",OOD
t_tree_farm_00000656,a group of pine trees on a hill,"['group', 'trees', 'hill']",OOD
b_badlands_00004525,a road in the middle of a field with a blue sky,"['road', 'middle', 'field', 'sky']",OOD
f_forest_path_00000812,a hiking trail in the woods with trees,"['trail', 'woods', 'trees']",OOD
m_marsh_00003489,two people walking in a river,"['people', 'river']",OOD
l_lawn_00002465,a group of urns in a field with trees,"['group', 'urns', 'field', 'trees']",OOD
i_igloo_00003784,a group of people standing around a mound of snow,"['group', 'people', 'mound', 'snow']",OOD
l_lawn_00004864,a large oak tree in a field of grass,"['oak', 'tree', 'field', 'grass']",OOD
t_trench_00002146,a group of people working on a tarp in the dirt,"['group', 'people', 'tarp', 'dirt']",OOD
w_wheat_field_00002633,a truck in the middle of a field,"['truck', 'middle', 'field']",OOD
d_desert_road_00004935,a view of a parking lot with cars and trailers,"['view', 'parking', 'lot', 'cars', 'trailers']",OOD
f_field_road_00000292,a group of people walking down a dirt road,"['group', 'people', 'dirt', 'road']",OOD
u_underwater_ocean_deep_00004444,a fish is swimming on a yellow coral,"['fish', 'coral']",OOD
Places365_val_00016029,a large black and white shark swimming over a rock,"['shark', 'rock']",OOD
s_swimming_hole_00000749,a river with clear water and some trees,"['river', 'water', 'trees']",OOD
c_corn_field_00000001,a field of yellow flowers and a blue sky,"['field', 'flowers', 'sky']",OOD
o_ocean_00001678,a view of the ocean from a cliff,"['view', 'ocean', 'cliff']",OOD
g_grotto_00004171,a cave with blue water and a light in it,"['cave', 'water', 'light']",OOD
Places365_val_00000692,a pond with trees reflected in it,"['pond', 'trees']",OOD
j_japanese_garden_00000175,a covered porch with a view of a pond and trees,"['porch', 'view', 'pond', 'trees']",OOD
l_lawn_00002280,a gazebo in the middle of a park,"['gazebo', 'middle', 'park']",OOD
s_ski_slope_00001248,a person sitting on a ski lift in the snow,"['person', 'ski', 'lift', 'snow']",OOD
h_hayfield_00004825,two sheep are grazing on a green hill,"['sheep', 'hill']",OOD
i_ice_shelf_00004257,a camera on a tripod on top of rocks next to a glacier,"['camera', 'tripod', 'top', 'rocks', 'glacier']",OOD
s_ski_slope_00001195,a group of people playing in the snow,"['group', 'people', 'snow']",OOD
s_swamp_00003051,a group of ducks swimming in a pond,"['group', 'ducks', 'pond']",OOD
r_rice_paddy_00002897,a park with a field of grass and a fence,"['park', 'field', 'grass', 'fence']",OOD
r_river_00001340,a person in a raft in a river,"['person', 'raft', 'river']",OOD
r_river_00001782,a man wearing a hat sitting on the beach,"['man', 'hat', 'beach']",OOD
i_iceberg_00000238,a large blue glacier coming out of the water,"['glacier', 'water']",OOD
f_forest_road_00003469,a man riding a bike down a road,"['man', 'bike', 'road']",OOD
t_tundra_00002871,a field of melting icebergs with mountains in the background,"['field', 'icebergs', 'mountains', 'background']",OOD
b_badlands_00002067,a woman taking a picture of a field with her cell phone,"['woman', 'picture', 'field', 'cell', 'phone']",OOD
b_bamboo_forest_00001916,a group of bamboo trees in a forest,"['group', 'bamboo', 'trees', 'forest']",OOD
i_islet_00001554,a small island in a lake with mountains in the background,"['island', 'lake', 'mountains', 'background']",OOD
f_field_cultivated_00001886,a street with a bouquet of flowers on the side of a road,"['street', 'bouquet', 'flowers', 'side', 'road']",OOD
g_grotto_00004706,a woman standing in a rock cave on the beach,"['woman', 'rock', 'cave', 'beach']",OOD
o_ocean_00000938,a lighthouse on a hill overlooking the ocean,"['lighthouse', 'hill', 'ocean']",OOD
i_ice_shelf_00003478,a black and white photo of a snow covered slope,"['photo', 'snow', 'slope']",OOD
s_swimming_hole_00003857,a person in a small boat on a river,"['person', 'boat', 'river']",OOD
d_desert_road_00001099,a road in the middle of a desert,"['road', 'middle', 'desert']",OOD
w_wheat_field_00002446,a shadow of a person and a frisbee in a field,"['shadow', 'person', 'frisbee', 'field']",OOD
h_hayfield_00004548,a group of people sitting in a park,"['group', 'people', 'park']",OOD
b_bamboo_forest_00004989,a group of green bamboo stems in a glass vase,"['group', 'bamboo', 'glass', 'vase']",OOD
f_forest_road_00004572,a blue and yellow bus driving down a street,"['bus', 'street']",OOD
g_grotto_00002082,a group of people in a boat on a river,"['group', 'people', 'boat', 'river']",OOD
d_desert_vegetation_00004126,the view of the ocean from the top of a mountain,"['view', 'ocean', 'top', 'mountain']",OOD
i_ice_floe_00003738,a view of the ice from the window of a plane,"['view', 'ice', 'window', 'plane']",OOD
u_underwater_ocean_deep_00001567,a turtle swimming in the ocean,"['turtle', 'swimming', 'ocean']",OOD
f_forest_road_00002636,a road with a sign on the side of a road,"['road', 'sign', 'side', 'road']",OOD
Places365_val_00006338,a truck is driving down a dirt road,"['truck', 'dirt', 'road']",OOD
w_wheat_field_00000196,a cat in the tall grass in the field,"['cat', 'grass', 'field']",OOD
f_field_road_00003442,a dirt road with a fence and a field,"['dirt', 'road', 'fence', 'field']",OOD
c_creek_00004911,a river with rocks and trees in the background,"['river', 'rocks', 'trees', 'background']",OOD
i_ice_floe_00000865,a small clock is sitting on the snow,"['clock', 'snow']",OOD
g_grotto_00004252,a stream of water next to some rocks,"['stream', 'water', 'rocks']",OOD
b_bamboo_forest_00004018,a woman walking down a path through a bamboo forest,"['woman', 'path', 'bamboo', 'forest']",OOD
s_swimming_hole_00003572,a pool of water with a waterfall,"['pool', 'water', 'waterfall']",OOD
m_marsh_00000963,a woman standing in a field,"['woman', 'field']",OOD
f_field_wild_00000982,a group of purple flowers in the woods,"['group', 'flowers', 'woods']",OOD
t_trench_00002466,a gas valve in a hole in the ground,"['gas', 'valve', 'hole', 'ground']",OOD
l_lawn_00000038,a man laying on the grass next to a fence,"['man', 'grass', 'fence']",OOD
r_rock_arch_00002435,the inside of a cave with water and trees,"['inside', 'cave', 'water', 'trees']",OOD
l_lagoon_00000940,a body of water next to a beach with trees,"['body', 'water', 'beach', 'trees']",OOD
r_rice_paddy_00001161,a herd of cows walking across a flooded field,"['herd', 'cows', 'field']",OOD
l_lagoon_00004775,a snow covered field with a lake and mountains,"['snow', 'field', 'lake', 'mountains']",OOD
b_bamboo_forest_00004453,people walking through a path through a bamboo forest,"['people', 'path', 'bamboo', 'forest']",OOD
i_ice_floe_00004237,a stone statue of a whale in the snow,"['stone', 'statue', 'whale', 'snow']",OOD
s_swamp_00001148,a snake is sitting on a branch in the water,"['snake', 'branch', 'water']",OOD
c_crevasse_00000779,two people walking through an arch in a glacier,"['people', 'arch', 'glacier']",OOD
c_canal_urban_00001711,a building with colorful windows next to a river,"['building', 'windows', 'river']",OOD
s_ski_slope_00004358,a group of people standing around a fence at a ski slope,"['group', 'people', 'fence', 'ski', 'slope']",OOD
r_river_00002697,a bridge over a river with a train on it,"['bridge', 'river', 'train']",OOD
d_desert_road_00000663,a dirt road in the middle of a desert,"['dirt', 'road', 'middle', 'desert']",OOD
o_ocean_00004417,a beach with rocks in the water and the ocean,"['beach', 'rocks', 'water', 'ocean']",OOD
f_forest_path_00001309,a snow covered road with a light at the end of it,"['snow', 'road', 'light', 'end']",OOD
d_desert_vegetation_00003737,a bike parked in the sand next to a tree,"['bike', 'sand', 'tree']",OOD
r_rainforest_00000585,a bird hanging from a tree in the woods,"['bird', 'tree', 'woods']",OOD
f_field_road_00001556,a dirt road with trees on the side of it,"['dirt', 'road', 'trees', 'side']",OOD
f_forest_road_00000956,a red car driving down a dirt road,"['car', 'dirt', 'road']",OOD
t_topiary_garden_00001944,a garden with a green lawn and a tree,"['garden', 'lawn', 'tree']",OOD
l_lawn_00000467,a tree in a field next to a path,"['tree', 'field', 'path']",OOD
r_rice_paddy_00000080,a woman is walking a goat in a field,"['woman', 'goat', 'field']",OOD
m_marsh_00001359,a view of a lake at sunset,"['view', 'lake']",OOD
t_topiary_garden_00003772,an old woman walking through a garden,"['woman', 'garden']",OOD
c_creek_00002101,a woman and a child walking in a creek,"['woman', 'child', 'creek']",OOD
i_igloo_00000407,a couple of goats standing in the snow,"['couple', 'goats', 'snow']",OOD
Places365_val_00018673,a dirt road next to a field of corn,"['dirt', 'road', 'field', 'corn']",OOD
f_forest_road_00001993,an empty street with a railroad crossing sign,"['street', 'railroad', 'crossing', 'sign']",OOD
d_desert_vegetation_00002700,a desert with palm trees and a castle in the background,"['desert', 'palm', 'trees', 'castle', 'background']",OOD
f_forest_broadleaf_00003588,a bluebell forest with bluebells on the ground and trees,"['bluebells', 'ground', 'trees']",OOD
d_desert_sand_00001806,a man standing in front of a statue of a head in the desert,"['man', 'front', 'statue', 'head', 'desert']",OOD
r_river_00001377,a bridge over a river next to a building,"['bridge', 'river', 'building']",OOD
d_desert_road_00000050,a dirt road in the desert with mountains,"['dirt', 'road', 'desert', 'mountains']",OOD
d_desert_road_00000198,an empty road in the middle of a desert,"['road', 'middle', 'desert']",OOD
i_ice_floe_00000691,a child is playing in the snow,"['child', 'snow']",OOD
t_tree_farm_00001693,a bunch of potted plants in a greenhouse,"['bunch', 'plants', 'greenhouse']",OOD
f_forest_broadleaf_00002757,a plant with green leaves in the woods,"['plant', 'leaves', 'woods']",OOD
b_badlands_00001788,a tree on top of a rock formation in the desert,"['tree', 'top', 'rock', 'formation', 'desert']",OOD
h_hayfield_00004128,a group of hay bails in a field with a train,"['group', 'hay', 'bails', 'field', 'train']",OOD
s_ski_slope_00003010,a person is climbing a snow covered mountain,"['person', 'snow', 'mountain']",OOD
l_lawn_00003745,a small house with a patio and a table and chairs,"['house', 'patio', 'table', 'chairs']",OOD
f_field_road_00002465,a person riding a bike down a dirt road,"['person', 'bike', 'dirt', 'road']",OOD
c_corn_field_00003812,a large field of grass and a blue sky,"['field', 'grass', 'sky']",OOD
l_lawn_00003383,a small bird standing in the grass in a park,"['bird', 'grass', 'park']",OOD
f_forest_path_00000011,a track in the snow,"['track', 'snow']",OOD
d_desert_vegetation_00003735,a desert with mountains in the background,"['desert', 'mountains', 'background']",OOD
f_field_road_00000853,a field of grass next to a dirt road,"['field', 'grass', 'dirt', 'road']",OOD
w_wave_00004956,a man riding a wave on a surfboard in the ocean,"['man', 'wave', 'surfboard', 'ocean']",OOD
w_wheat_field_00004289,a garden with a field and trees in the background,"['garden', 'field', 'trees', 'background']",OOD
w_wheat_field_00001082,a combine in the middle of a field of wheat,"['combine', 'middle', 'field', 'wheat']",OOD
c_corn_field_00003400,a farm with a barn and a silo in a field,"['farm', 'barn', 'silo', 'field']",OOD
w_waterfall_00000430,a small waterfall flowing over moss covered rocks,"['waterfall', 'rocks']",OOD
c_creek_00002987,a woman sitting on the rocks on the beach,"['woman', 'rocks', 'beach']",OOD
d_desert_vegetation_00004790,a large saguaro cactus in the desert,"['saguaro', 'cactus', 'desert']",OOD
c_crevasse_00002512,a glacier with a hole in it,"['glacier', 'hole']",OOD
l_lagoon_00002505,two people are sitting in a blue kayak in the water,"['people', 'kayak', 'water']",OOD
d_desert_vegetation_00004924,a desert with mountains in the background and a cloudy sky,"['desert', 'mountains', 'background', 'sky']",OOD
t_topiary_garden_00002165,a boy and a girl standing in front of some plants,"['boy', 'girl', 'front', 'plants']",OOD
p_pond_00003660,a bird flying over a body of water,"['bird', 'body', 'water']",OOD
Places365_val_00034687,a dirt trail in the middle of a forest,"['dirt', 'trail', 'middle', 'forest']",OOD
c_canal_urban_00000443,a flooded street in a town with houses,"['street', 'town', 'houses']",OOD
g_glacier_00002717,a stone building with a mountain in the background,"['stone', 'building', 'mountain', 'background']",OOD
m_marsh_00004452,a sunset over a body of water and trees,"['sunset', 'body', 'water', 'trees']",OOD
Places365_val_00033423,a person standing on a hill,"['person', 'hill']",OOD
v_vegetable_garden_00000274,a field of green plants in the dirt,"['field', 'plants', 'dirt']",OOD
Places365_val_00018908,a large body of water with trees in the foreground,"['body', 'water', 'trees', 'foreground']",OOD
i_ice_shelf_00003797,a tower of beer bottles in the snow,"['tower', 'beer', 'bottles', 'snow']",OOD
g_glacier_00002889,a view of a lake from a rocky mountain,"['view', 'lake', 'mountain']",OOD
f_field_wild_00001850,a plant with orange flowers in a garden,"['plant', 'flowers', 'garden']",OOD
h_hayfield_00001386,a group of satellites in the middle of a field,"['group', 'satellites', 'middle', 'field']",OOD
g_grotto_00003373,a person is underwater in a cave,"['person', 'cave']",OOD
i_ice_floe_00004427,a group of people standing in the snow,"['group', 'people', 'snow']",OOD
s_ski_slope_00003196,a person is skiing down a snow covered slope,"['person', 'snow', 'slope']",OOD
j_japanese_garden_00003353,a pond with people standing on a bridge,"['pond', 'people', 'bridge']",OOD
j_japanese_garden_00001144,a red bridge over a pond in a park,"['bridge', 'pond', 'park']",OOD
r_river_00004107,a bird flying over a body of water at sunset,"['bird', 'body', 'water']",OOD
t_trench_00000742,two men carrying a piece of wood in a field,"['men', 'piece', 'wood', 'field']",OOD
v_vegetable_garden_00001610,a group of colorful flowers in a garden,"['group', 'flowers', 'garden']",OOD
l_lagoon_00001953,a large body of water with a beach and the ocean,"['body', 'water', 'beach', 'ocean']",OOD
u_underwater_ocean_deep_00002752,a fish is sitting on some rocks,"['fish', 'rocks']",OOD
o_orchard_00000820,a yellow and white rose in a garden,['garden'],OOD
c_canal_natural_00001712,a view of a river with boats in it,"['view', 'river', 'boats']",OOD
g_glacier_00000087,the snow is piled up on top of a mountain,"['snow', 'top', 'mountain']",OOD
f_formal_garden_00003315,a fence with a honeycomb structure with flowers on it,"['fence', 'honeycomb', 'structure', 'flowers']",OOD
w_wave_00003647,a wave in the water on a beach,"['wave', 'water', 'beach']",OOD
u_underwater_ocean_deep_00004963,a shark swimming in the water,"['shark', 'swimming', 'water']",OOD
b_badlands_00004825,a view of the mountains in the desert,"['view', 'mountains', 'desert']",OOD
c_crevasse_00001392,two people sitting on the edge of a glacier,"['people', 'edge', 'glacier']",OOD
i_ice_shelf_00002560,a lake with trees and a mountain in the fog,"['lake', 'trees', 'mountain', 'fog']",OOD
c_creek_00004138,a man and a woman standing in front of a waterfall,"['man', 'woman', 'front', 'waterfall']",OOD
d_desert_sand_00004359,a sand dune with bushes and mountains in the background,"['sand', 'dune', 'bushes', 'mountains', 'background']",OOD
f_formal_garden_00001812,a pathway leading to a house on a lawn,"['pathway', 'house', 'lawn']",OOD
r_rock_arch_00003044,a group of rocks with a white sky in the background,"['group', 'rocks', 'sky', 'background']",OOD
c_crevasse_00001083,an ice cave in the side of a glacier,"['ice', 'cave', 'side', 'glacier']",OOD
d_desert_road_00001354,a blue rally car driving down a dirt road,"['rally', 'car', 'dirt', 'road']",OOD
f_field_cultivated_00000114,a red and white barn next to a field of crops,"['barn', 'field', 'crops']",OOD
w_wheat_field_00000186,a field of wheat with a blue sky,"['field', 'wheat', 'sky']",OOD
c_creek_00004822,a man walking in a river,"['man', 'river']",OOD
w_wave_00000169,a large wave in the ocean on a clear day,"['wave', 'ocean', 'day']",OOD
l_lagoon_00002375,a group of ducks swimming in the water,"['group', 'ducks', 'swimming', 'water']",OOD
p_pond_00004122,a group of orange fish swimming in the water,"['group', 'fish', 'water']",OOD
b_bamboo_forest_00001448,a group of people running in the woods,"['group', 'people', 'woods']",OOD
c_creek_00003352,a tree branch in the water next to a fence,"['tree', 'branch', 'water', 'fence']",OOD
i_ice_shelf_00002179,an iceberg in the ocean under a cloudy sky,"['iceberg', 'ocean', 'sky']",OOD
p_pond_00003360,a garden with a pond and palm trees,"['garden', 'pond', 'palm', 'trees']",OOD
w_wave_00001157,a man riding a wave on a surfboard in the ocean,"['man', 'wave', 'surfboard', 'ocean']",OOD
c_corn_field_00001715,a pair of scissors,"['pair', 'scissors']",OOD
j_japanese_garden_00000360,a path through a park with trees and grass,"['path', 'park', 'trees', 'grass']",OOD
i_ice_floe_00002718,a parking lot full of cars in the snow,"['parking', 'lot', 'cars', 'snow']",OOD
t_tundra_00004177,a large flock of white birds in a field,"['flock', 'birds', 'field']",OOD
g_glacier_00000801,a view of a mountain with snow on it,"['view', 'mountain', 'snow']",OOD
f_forest_broadleaf_00000190,a group of deer standing in a forest,"['group', 'deer', 'forest']",OOD
t_tundra_00004088,a bear laying in a field of flowers,"['bear', 'field', 'flowers']",OOD
l_lawn_00001955,a house with a flower garden in front of it,"['house', 'flower', 'garden', 'front']",OOD
l_lagoon_00002436,a body of water with mountains in the background,"['body', 'water', 'mountains', 'background']",OOD
i_iceberg_00002584,a boat is in the water next to an iceberg,"['boat', 'water', 'iceberg']",OOD
t_tree_farm_00002858,a view of a forest with the ocean in the distance,"['view', 'forest', 'ocean', 'distance']",OOD
l_lagoon_00000599,a beach with a body of water and trees,"['beach', 'body', 'water', 'trees']",OOD
c_canal_natural_00004575,a group of boats are docked in the water,"['group', 'boats', 'water']",OOD
i_igloo_00004058,a dog laying in the snow,"['dog', 'snow']",OOD
f_field_road_00001134,a dirt road in the middle of a field of yellow flowers,"['dirt', 'road', 'middle', 'field', 'flowers']",OOD
d_desert_road_00003506,a beach with a house in the background,"['beach', 'house', 'background']",OOD
s_snowfield_00003846,a snow covered field with a cloudy sky,"['snow', 'field', 'sky']",OOD
f_field_cultivated_00004702,a large space shuttle on display in a field,"['space', 'shuttle', 'display', 'field']",OOD
d_desert_road_00004874,a view of a foggy mountain from a car window,"['view', 'mountain', 'car', 'window']",OOD
f_forest_broadleaf_00003520,a tree with yellow and red leaves in the woods,"['tree', 'leaves', 'woods']",OOD
s_swimming_hole_00004100,a river in the middle of a field,"['river', 'middle', 'field']",OOD
m_marsh_00002334,a frog is swimming in the water,"['frog', 'water']",OOD
r_rice_paddy_00002869,a person standing in a rice field,"['person', 'rice', 'field']",OOD
b_bamboo_forest_00003442,a woman standing in a bamboo forest,"['woman', 'bamboo', 'forest']",OOD
b_bamboo_forest_00003157,a young woman standing in a bamboo forest,"['woman', 'bamboo', 'forest']",OOD
j_japanese_garden_00002280,a large tree in a garden behind a fence,"['tree', 'garden', 'fence']",OOD
i_igloo_00002986,a woman is standing in a portable toilet in the snow,"['woman', 'toilet', 'snow']",OOD
t_tree_farm_00000594,a lush green field with trees and grass,"['field', 'trees', 'grass']",OOD
i_iceberg_00004127,a snow covered glacier with mountains in the background,"['snow', 'mountains', 'background']",OOD
Places365_val_00003770,a group of rocks in front of the ocean,"['group', 'rocks', 'front', 'ocean']",OOD
Places365_val_00019111,a large body of water with boats and buildings,"['body', 'water', 'boats', 'buildings']",OOD
w_wave_00000754,a person riding a wave on a surfboard in the ocean,"['person', 'wave', 'surfboard', 'ocean']",OOD
r_rainforest_00000887,a trail covered with tree roots on the ground,"['trail', 'tree', 'roots', 'ground']",OOD
i_ice_floe_00003396,a group of raindrops on the ground in the rain,"['group', 'raindrops', 'ground', 'rain']",OOD
t_tundra_00001684,a grassy field with a barbed wire fence,"['field', 'wire', 'fence']",OOD
t_tree_farm_00001614,a group of people are selecting a christmas tree,"['group', 'people', 'tree']",OOD
f_formal_garden_00002948,two men and two dogs in front of flowers,"['men', 'dogs', 'front', 'flowers']",OOD
r_rainforest_00002987,a man and a woman standing in the jungle,"['man', 'woman', 'jungle']",OOD
f_forest_road_00000746,a view of a road from the dashboard of a car,"['view', 'road', 'dashboard', 'car']",OOD
o_orchard_00002379,a field of trees in a grass field,"['field', 'trees', 'grass', 'field']",OOD
b_bamboo_forest_00002877,a bird perched on the side of a tree,"['bird', 'side', 'tree']",OOD
b_badlands_00000407,a mountain in the desert with a blue sky,"['mountain', 'desert', 'sky']",OOD
s_sky_00003936,a sunset over a city with clouds in the sky,"['sunset', 'city', 'clouds', 'sky']",OOD
i_islet_00004661,a person standing on some rocks near the ocean,"['person', 'rocks', 'ocean']",OOD
b_bamboo_forest_00004041,a path through the bamboo forest,"['path', 'bamboo', 'forest']",OOD
w_wave_00002382,a large wave in the ocean on a beach,"['wave', 'ocean', 'beach']",OOD
l_lawn_00003233,a yard with green grass and a sidewalk,"['yard', 'grass', 'sidewalk']",OOD
s_swamp_00000902,a body of water in a forest with trees,"['body', 'water', 'forest', 'trees']",OOD
f_field_cultivated_00002924,a bee in a field of yellow flowers,"['bee', 'field', 'flowers']",OOD
c_canal_natural_00001884,a little girl standing by a pond with ducks and swans,"['girl', 'pond', 'ducks']",OOD
c_canal_urban_00001375,a large body of water with buildings in the background,"['body', 'water', 'buildings', 'background']",OOD
c_corn_field_00002952,a person walking on a path in a field,"['person', 'path', 'field']",OOD
d_desert_vegetation_00000380,a view of the desert and mountains with a road,"['view', 'desert', 'mountains', 'road']",OOD
s_sky_00000826,a yellow banner flying in the blue sky,"['banner', 'sky']",OOD
r_river_00000096,a train crossing a bridge in the fog,"['train', 'bridge', 'fog']",OOD
s_sky_00002752,a view of the mountains and the sky at sunset,"['view', 'mountains', 'sky']",OOD
o_ocean_00000257,a beach with a wave in the ocean,"['beach', 'wave', 'ocean']",OOD
r_rock_arch_00003449,a hole in a stone wall with a mountain in the background,"['hole', 'stone', 'wall', 'mountain', 'background']",OOD
o_orchard_00001755,a man standing in a field with cars,"['man', 'field', 'cars']",OOD
c_crevasse_00001592,a man in a yellow jacket talking on a cell phone,"['man', 'jacket', 'cell', 'phone']",OOD
d_desert_vegetation_00001194,a car is parked in front of a mountain,"['car', 'front', 'mountain']",OOD
c_corn_field_00004451,a corn plant in a field of grass,"['corn', 'plant', 'field', 'grass']",OOD
l_lawn_00001885,a green toy tractor sitting on a board in the grass,"['toy', 'tractor', 'board', 'grass']",OOD
w_waterfall_00001557,a waterfall in the middle of a lush green forest,"['waterfall', 'middle', 'forest']",OOD
i_iceberg_00002941,a large glacier is shown in the water,"['glacier', 'water']",OOD
d_desert_sand_00000702,a white desert with a blue sky,"['desert', 'sky']",OOD
s_snowfield_00001710,two people walking up a snow covered hill,"['people', 'snow', 'hill']",OOD
f_formal_garden_00002304,a fountain in the middle of a garden,"['fountain', 'middle', 'garden']",OOD
i_igloo_00002862,a close up of a persons foot with long hair,"['close', 'persons', 'foot', 'hair']",OOD
h_hayfield_00001716,two pictures of an old house in a field,"['pictures', 'house', 'field']",OOD
w_wheat_field_00000648,a field of wheat with trees in the background,"['field', 'wheat', 'trees', 'background']",OOD
f_forest_broadleaf_00002415,a tree with yellow leaves in a park,"['tree', 'leaves', 'park']",OOD
p_pond_00000747,a dog swimming in a lake at sunset,"['dog', 'swimming', 'lake', 'sunset']",OOD
f_field_wild_00003208,a group of horses grazing in a field,"['group', 'horses', 'field']",OOD
o_ocean_00004061,a man riding a wave on a surfboard in the ocean,"['man', 'wave', 'surfboard', 'ocean']",OOD
s_snowfield_00001983,a white bus driving down a road in the snow,"['bus', 'road', 'snow']",OOD
b_badlands_00003457,a view of a large canyon of rocks,"['view', 'canyon', 'rocks']",OOD
i_igloo_00003187,two white polar bears playing in the snow,"['bears', 'snow']",OOD
i_igloo_00004437,a group of children standing next to an ice castle,"['group', 'children', 'ice', 'castle']",OOD
h_hayfield_00001879,a farm with houses in a field,"['farm', 'houses', 'field']",OOD
f_forest_broadleaf_00001108,a field of yellow flowers in the woods,"['field', 'flowers', 'woods']",OOD
f_forest_broadleaf_00000082,a hill in the distance behind some trees,"['hill', 'distance', 'trees']",OOD
i_iceberg_00003490,a glacier in a valley between two mountains,"['glacier', 'valley', 'mountains']",OOD
i_islet_00002113,a beach with rocks in the water and,"['beach', 'rocks', 'water']",OOD
f_forest_path_00000396,a man walking down a path in the woods,"['man', 'path', 'woods']",OOD
f_forest_broadleaf_00000928,a sign on a tree in the woods,"['sign', 'tree', 'woods']",OOD
o_ocean_00003611,a bird sitting on top of an iceberg in the water,"['bird', 'top', 'iceberg', 'water']",OOD
f_formal_garden_00000477,a garden with orange flowers and a brick pathway,"['garden', 'flowers', 'brick', 'pathway']",OOD
h_hayfield_00004494,a field of hay rolls in a field,"['field', 'hay', 'rolls', 'field']",OOD
g_grotto_00000491,a painting on the ceiling of a church,"['painting', 'ceiling', 'church']",OOD
u_underwater_ocean_deep_00003391,a starfish laying in the sand on a beach,"['starfish', 'sand', 'beach']",OOD
t_tundra_00001196,a view of a valley with a mountain in the background,"['view', 'valley', 'mountain', 'background']",OOD
v_vegetable_garden_00003781,a white bench sitting in the middle of a garden,"['bench', 'middle', 'garden']",OOD
p_pond_00004412,a man and four children in a canoe on a lake,"['man', 'children', 'canoe', 'lake']",OOD
f_forest_road_00003325,a white truck driving down a road next to trees,"['truck', 'road', 'trees']",OOD
Places365_val_00029408,a flooded city street with trees and water,"['city', 'street', 'trees', 'water']",OOD
d_desert_sand_00002231,a view of a mountain range from an airplane,"['view', 'mountain', 'range', 'airplane']",OOD
f_field_road_00003680,a dirt road in the middle of a field,"['dirt', 'road', 'middle', 'field']",OOD
w_waterfall_00000738,a waterfall on the side of a moss covered rock,"['waterfall', 'side', 'moss', 'rock']",OOD
o_orchard_00003094,a person holding a green plant,"['person', 'plant']",OOD
w_wave_00003744,a body of water with rocks on the beach,"['body', 'water', 'rocks', 'beach']",OOD
