,ImageID,Caption,Nouns,Type
2120,d_desert_vegetation_00004497,trail leading to the summit.,"['trail', 'summit']",OOD
2121,d_desert_vegetation_00004520,biological species in the desert.,"['species', 'desert']",OOD
2122,d_desert_vegetation_00004522,view from the top of the ridge.,"['view', 'top', 'ridge']",OOD
2123,d_desert_vegetation_00004541,the trail to the top of the hill.,"['trail', 'top', 'hill']",OOD
2124,d_desert_vegetation_00004555,mountain range in the distance.,"['mountain', 'range', 'distance']",OOD
2125,d_desert_vegetation_00004566,view of the landscape from the top of the hill.,"['view', 'landscape', 'top', 'hill']",OOD
2126,d_desert_vegetation_00004583,soldiers stand guard at the border.,"['soldiers', 'guard', 'border']",OOD
2127,d_desert_vegetation_00004608,mountain range in the distance.,"['mountain', 'range', 'distance']",OOD
2128,d_desert_vegetation_00004609,the trail to the top of the hill.,"['trail', 'top', 'hill']",OOD
2129,d_desert_vegetation_00004641,a man dressed in a traditional costume walks through the sand dunes.,"['man', 'costume', 'sand', 'dunes']",OOD
2130,d_desert_vegetation_00004671,view of the road from the parking lot.,"['view', 'road', 'parking', 'lot']",OOD
2131,d_desert_vegetation_00004692,geographical feature category in the desert.,"['feature', 'category', 'desert']",OOD
2132,d_desert_vegetation_00004707,tourist attraction in the winter.,"['tourist', 'attraction', 'winter']",OOD
2133,d_desert_vegetation_00004714,saguaro cactus in the desert.,['desert'],OOD
2134,d_desert_vegetation_00004741,property image # cottage facing a lake.,"['property', 'image', '#', 'cottage', 'lake']",OOD
2135,d_desert_vegetation_00004776,some of the trees have been cut down to make way for a retaining wall.,"['trees', 'way', 'wall']",OOD
2136,d_desert_vegetation_00004790,saguaro cactus in the desert.,['desert'],OOD
2137,d_desert_vegetation_00004924,time lapse of clouds moving over the desert.,"['time', 'lapse', 'clouds', 'desert']",OOD
2138,d_desert_vegetation_00004963,"property image # house with garden, terrace and a beautiful view of the sea.","['property', 'image', '#', 'house', 'garden', 'terrace', 'view', 'sea']",OOD
2139,d_desert_vegetation_00004993,autumn colors in the mountains.,"['autumn', 'colors', 'mountains']",OOD
2140,f_field_cultivated_00000083,a farmer stands in his field.,"['farmer', 'field']",OOD
2141,f_field_cultivated_00000114,a row of red barns on a farm.,"['row', 'barns', 'farm']",OOD
2142,f_field_cultivated_00000131,aerial view of the terraced rice fields.,"['view', 'rice', 'fields']",OOD
2143,f_field_cultivated_00000132,"tractor for the v, photo.","['tractor', 'v', 'photo']",OOD
2144,f_field_cultivated_00000138,dry grass in the wind.,"['grass', 'wind']",OOD
2145,f_field_cultivated_00000152,poppies in a field by painting artist.,"['poppies', 'field', 'artist']",OOD
2146,f_field_cultivated_00000179,"property image # rustic house on the estate with a castle, swimming pool, garden, private terrace.","['property', 'image', '#', 'house', 'estate', 'castle', 'swimming', 'pool', 'garden', 'terrace']",OOD
2147,f_field_cultivated_00000200,aerial view of a beautiful landscape.,"['view', 'landscape']",OOD
2148,f_field_cultivated_00000219,aerial view of the agricultural fields.,"['view', 'fields']",OOD
2149,f_field_cultivated_00000240,a man ploughs a field with his son.,"['man', 'field', 'son']",OOD
2150,f_field_cultivated_00000253,sunset over a field of yellow flowers.,"['sunset', 'field', 'flowers']",OOD
2151,f_field_cultivated_00000257,tourist attraction on the way.,"['tourist', 'attraction', 'way']",OOD
2152,f_field_cultivated_00000288,a tractor is seen in this undated image.,"['tractor', 'image']",OOD
2153,f_field_cultivated_00000298,rice field in the morning.,"['rice', 'field', 'morning']",OOD
2154,f_field_cultivated_00000299,view from the top of the mountain.,"['view', 'top', 'mountain']",OOD
2155,f_field_cultivated_00000307,flowers bloom in a poppy field.,"['flowers', 'field']",OOD
2156,f_field_cultivated_00000332,a view of the fields.,"['view', 'fields']",OOD
2157,f_field_cultivated_00000344,a walk in the fields.,"['walk', 'fields']",OOD
2158,f_field_cultivated_00000360,a village in the mountains.,"['village', 'mountains']",OOD
2159,f_field_cultivated_00000425,wheat growing in a field.,"['wheat', 'field']",OOD
2160,f_field_cultivated_00000445,time lapse of clouds moving over a field of lavender.,"['time', 'lapse', 'clouds', 'field', 'lavender']",OOD
2161,f_field_cultivated_00000456,a field of poppies in the countryside.,"['field', 'poppies', 'countryside']",OOD
2162,f_field_cultivated_00000468,a field of sunflowers swaying in the wind.,"['field', 'sunflowers', 'wind']",OOD
2163,f_field_cultivated_00000488,a group of people walking through a field of sunflowers.,"['group', 'people', 'field', 'sunflowers']",OOD
2164,f_field_cultivated_00000495,view of the garden from the terrace.,"['view', 'garden', 'terrace']",OOD
2165,f_field_cultivated_00000499,a field of yellow flowers.,"['field', 'flowers']",OOD
2166,f_field_cultivated_00000517,a field of poppies in bloom.,"['field', 'poppies', 'bloom']",OOD
2167,f_field_cultivated_00000531,a field of blooming bluebells.,"['field', 'bluebells']",OOD
2168,f_field_cultivated_00000549,time lapse of clouds over a field.,"['time', 'lapse', 'clouds', 'field']",OOD
2169,f_field_cultivated_00000656,river flows through a city.,"['river', 'city']",OOD
2170,f_field_cultivated_00000662,biological species in the fall.,"['species', 'fall']",OOD
2171,f_field_cultivated_00000684,view of the golf course.,"['view', 'golf', 'course']",OOD
2172,f_field_cultivated_00000767,poppies swaying in the wind.,"['poppies', 'wind']",OOD
2173,f_field_cultivated_00000782,a house in the middle of a field.,"['house', 'middle', 'field']",OOD
2174,f_field_cultivated_00000791,truck on the road in the countryside.,"['truck', 'road', 'countryside']",OOD
2175,f_field_cultivated_00000829,mountain range in the spring.,"['mountain', 'range', 'spring']",OOD
2176,f_field_cultivated_00000984,mountain range in the distance.,"['mountain', 'range', 'distance']",OOD
2177,f_field_cultivated_00001031,view of the house from the golf course.,"['view', 'house', 'golf', 'course']",OOD
2178,f_field_cultivated_00001066,tractor in the field - photo sharing!.,"['tractor', 'field', 'photo', 'sharing']",OOD
2179,f_field_cultivated_00001076,lonely tree on a green field.,"['tree', 'field']",OOD
2180,f_field_cultivated_00001084,aerial view of a wheat field in the countryside.,"['view', 'wheat', 'field', 'countryside']",OOD
2181,f_field_cultivated_00001099,plantation of sugarcane in the field.,"['plantation', 'sugarcane', 'field']",OOD
2182,f_field_cultivated_00001130,yellow rapeseed field against a blue sky.,"['rapeseed', 'field', 'sky']",OOD
2183,f_field_cultivated_00001142,tractors are used to harvest potatoes in the fields.,"['tractors', 'potatoes', 'fields']",OOD
2184,f_field_cultivated_00001151,view of the house from the road.,"['view', 'house', 'road']",OOD
2185,f_field_cultivated_00001195,biological species growing in a field.,"['species', 'field']",OOD
2186,f_field_cultivated_00001206,aerial view of the field with plowed land.,"['view', 'field', 'land']",OOD
2187,f_field_cultivated_00001209,red poppies in the field.,"['poppies', 'field']",OOD
2188,f_field_cultivated_00001210,red poppies in a field.,"['poppies', 'field']",OOD
2189,f_field_cultivated_00001213,red poppies in a field.,"['poppies', 'field']",OOD
2190,f_field_cultivated_00001233,view of the property from the trail.,"['view', 'property', 'trail']",OOD
2191,f_field_cultivated_00001261,trees in a field -- stock photo #.,"['trees', 'field', 'stock', 'photo', '#']",OOD
2192,f_field_cultivated_00001272,tractor in a field at sunset.,"['tractor', 'field', 'sunset']",OOD
2193,f_field_cultivated_00001290,close - up of a green lawn.,"['up', 'lawn']",OOD
2194,f_field_cultivated_00001346,lavender fields in the countryside.,"['fields', 'countryside']",OOD
2195,f_field_cultivated_00001372,view of the farm from the road.,"['view', 'farm', 'road']",OOD
2196,f_field_cultivated_00001465,little boy playing in a field of daffodils.,"['boy', 'field', 'daffodils']",OOD
2197,f_field_cultivated_00001500,sheep and lambs in a field.,"['sheep', 'lambs', 'field']",OOD
2198,f_field_cultivated_00001547,a field of sunflowers on a sunny day.,"['field', 'sunflowers', 'day']",OOD
2199,f_field_cultivated_00001554,panoramic view of the vineyards.,"['view', 'vineyards']",OOD
2200,f_field_cultivated_00001559,mountain range in the snow.,"['mountain', 'range', 'snow']",OOD
2201,f_field_cultivated_00001562,view of the field from the train.,"['view', 'field', 'train']",OOD
2202,f_field_cultivated_00001570,cherry blossoms in the garden.,"['cherry', 'blossoms', 'garden']",OOD
2203,f_field_cultivated_00001610,field of green grass against the blue sky.,"['field', 'grass', 'sky']",OOD
2204,f_field_cultivated_00001649,camping in the mountains with a view of the salt flats.,"['mountains', 'view', 'salt', 'flats']",OOD
2205,f_field_cultivated_00001682,purple thistle in the garden.,"['thistle', 'garden']",OOD
2206,f_field_cultivated_00001735,a field of sunflowers on a sunny day.,"['field', 'sunflowers', 'day']",OOD
2207,f_field_cultivated_00001759,time lapse of clouds moving over a field of flowers.,"['time', 'lapse', 'clouds', 'field', 'flowers']",OOD
2208,f_field_cultivated_00001791,time lapse of a football match.,"['time', 'lapse', 'football', 'match']",OOD
2209,f_field_cultivated_00001799,property image # charming house in the heart of a typical village.,"['property', 'image', '#', 'house', 'heart', 'village']",OOD
2210,f_field_cultivated_00001805,colorful umbrellas in the wind.,"['umbrellas', 'wind']",OOD
2211,f_field_cultivated_00001884,a field full of wildflowers.,"['field', 'wildflowers']",OOD
2212,f_field_cultivated_00001886,view of the road from the parking lot.,"['view', 'road', 'parking', 'lot']",OOD
2213,f_field_cultivated_00001897,photograph of a meadow with trees in the background.,"['photograph', 'meadow', 'trees', 'background']",OOD
2214,f_field_cultivated_00001913,the grass is greener on the other side.,"['grass', 'side']",OOD
2215,f_field_cultivated_00001943,a view of the prairie.,"['view', 'prairie']",OOD
2216,f_field_cultivated_00001946,a field of yellow mustard.,"['field', 'mustard']",OOD
2217,f_field_cultivated_00001957,mountain range on a sunny day.,"['mountain', 'range', 'day']",OOD
2218,f_field_cultivated_00001986,aerial view : flying over the rice fields.,"['view', 'rice', 'fields']",OOD
2219,f_field_cultivated_00001998,english civil parish from the road.,"['parish', 'road']",OOD
2220,f_field_cultivated_00002057,aerial view of a rice field.,"['view', 'rice', 'field']",OOD
2221,f_field_cultivated_00002058,view from the window of a moving car on a country road.,"['view', 'window', 'car', 'country', 'road']",OOD
2222,f_field_cultivated_00002062,property image # ranch style cabin on the banks.,"['property', 'image', '#', 'ranch', 'style', 'cabin', 'banks']",OOD
2223,f_field_cultivated_00002065,"the grave of person, the wife of military commander.","['grave', 'person', 'wife', 'commander']",OOD
2224,f_field_cultivated_00002127,sunset over a field of wheat.,"['sunset', 'field', 'wheat']",OOD
2225,f_field_cultivated_00002177,apples growing on an apple tree.,"['apples', 'apple', 'tree']",OOD
2226,f_field_cultivated_00002179,aerial view of farmers working and tending to their animals in the field.,"['view', 'farmers', 'animals', 'field']",OOD
2227,f_field_cultivated_00002235,tourist attraction in the spring.,"['tourist', 'attraction', 'spring']",OOD
2228,f_field_cultivated_00002266,a flock of pigeons flying over a tree.,"['flock', 'pigeons', 'tree']",OOD
2229,f_field_cultivated_00002267,person in a field of lavender.,"['person', 'field', 'lavender']",OOD
2230,f_field_cultivated_00002285,planting seedlings in the garden.,"['planting', 'seedlings', 'garden']",OOD
2231,f_field_cultivated_00002310,rural landscape in the region.,"['landscape', 'region']",OOD
2232,f_field_cultivated_00002334,tourist attraction in the autumn.,"['tourist', 'attraction', 'autumn']",OOD
2233,f_field_cultivated_00002343,a field of yellow flowers.,"['field', 'flowers']",OOD
2234,f_field_cultivated_00002359,tractors working in the field.,"['tractors', 'field']",OOD
2235,f_field_cultivated_00002391,a young woman riding her horse on a grassy field.,"['woman', 'horse', 'field']",OOD
2236,f_field_cultivated_00002406,flock of sheep grazing in the mountains.,"['flock', 'sheep', 'grazing', 'mountains']",OOD
2237,f_field_cultivated_00002415,women working in a paddy field.,"['women', 'paddy', 'field']",OOD
2238,f_field_cultivated_00002432,a vineyard in the fall.,"['vineyard', 'fall']",OOD
2239,f_field_cultivated_00002500,view of the barn from across the field.,"['view', 'barn', 'field']",OOD
2240,f_field_cultivated_00002542,aerial view of tractor plowing a field.,"['view', 'tractor', 'field']",OOD
2241,f_field_cultivated_00002560,a field of green grass.,"['field', 'grass']",OOD
2242,f_field_cultivated_00002588,sunset over a wheat field.,"['sunset', 'wheat', 'field']",OOD
2243,f_field_cultivated_00002593,yellow rapeseed field against a blue sky.,"['rapeseed', 'field', 'sky']",OOD
2244,f_field_cultivated_00002605,yellow flower in the middle of the field.,"['flower', 'middle', 'field']",OOD
2245,f_field_cultivated_00002609,property image # ranch style cabin on the banks.,"['property', 'image', '#', 'ranch', 'style', 'cabin', 'banks']",OOD
2246,f_field_cultivated_00002614,the view from the top of the hill.,"['view', 'top', 'hill']",OOD
2247,f_field_cultivated_00002637,a girl in a field of yellow tulips.,"['girl', 'field', 'tulips']",OOD
2248,f_field_cultivated_00002642,tractor working in a field of red tulips.,"['tractor', 'field', 'tulips']",OOD
2249,f_field_cultivated_00002645,property image # farm house on an acre meadow right below scenic mt.,"['property', 'image', '#', 'farm', 'house', 'acre', 'meadow', 'mt']",OOD
2250,f_field_cultivated_00002649,children playing in the grass.,"['children', 'grass']",OOD
2251,f_field_cultivated_00002749,a tractor plows a field.,"['tractor', 'field']",OOD
2252,f_field_cultivated_00002758,view from the top of the hill.,"['view', 'top', 'hill']",OOD
2253,f_field_cultivated_00002780,the fruits of the palm tree.,"['fruits', 'palm', 'tree']",OOD
2254,f_field_cultivated_00002808,property image # house in the countryside with large swimming pool.,"['property', 'image', '#', 'house', 'countryside', 'swimming', 'pool']",OOD
2255,f_field_cultivated_00002809,time lapse of a wheat field in the countryside.,"['time', 'lapse', 'wheat', 'field', 'countryside']",OOD
2256,f_field_cultivated_00002835,young girl jumping in a field of wheat.,"['girl', 'field', 'wheat']",OOD
2257,f_field_cultivated_00002902,aerial view of the beautiful landscape.,"['view', 'landscape']",OOD
2258,f_field_cultivated_00002924,bee on a yellow flower.,['flower'],OOD
2259,f_field_cultivated_00002938,a view of the garden.,"['view', 'garden']",OOD
2260,f_field_cultivated_00002950,rice terraces in the mountains.,"['rice', 'terraces', 'mountains']",OOD
2261,f_field_cultivated_00002975,sunset over a field of sunflowers.,"['sunset', 'field', 'sunflowers']",OOD
2262,f_field_cultivated_00002979,soccer field in the sky.,"['soccer', 'field', 'sky']",OOD
2263,f_field_cultivated_00002986,mountain range in the mist.,"['mountain', 'range', 'mist']",OOD
2264,f_field_cultivated_00003016,yellow rapeseed field in the spring.,"['rapeseed', 'field', 'spring']",OOD
2265,f_field_cultivated_00003022,time lapse of moving clouds over a farm field.,"['time', 'lapse', 'clouds', 'farm', 'field']",OOD
2266,f_field_cultivated_00003027,sunflowers in a field of sunflowers.,"['sunflowers', 'field', 'sunflowers']",OOD
2267,f_field_cultivated_00003040,yellow rapeseed field in the spring.,"['rapeseed', 'field', 'spring']",OOD
2268,f_field_cultivated_00003045,a farmer harvests potatoes from a field.,"['farmer', 'harvests', 'potatoes', 'field']",OOD
2269,f_field_cultivated_00003067,a beekeeper's life in the garden.,"['beekeeper', 'life', 'garden']",OOD
2270,f_field_cultivated_00003073,biological species in the middle of a meadow.,"['species', 'middle', 'meadow']",OOD
2271,f_field_cultivated_00003080,red poppies in a field.,"['poppies', 'field']",OOD
2272,f_field_cultivated_00003104,a field of crops in the countryside.,"['field', 'crops', 'countryside']",OOD
2273,f_field_cultivated_00003121,a field of wildflowers in the desert.,"['field', 'wildflowers', 'desert']",OOD
2274,f_field_cultivated_00003131,a view of the village.,"['view', 'village']",OOD
2275,f_field_cultivated_00003169,view of the rice terraces.,"['view', 'rice', 'terraces']",OOD
2276,f_field_cultivated_00003264,view from the top of the hill.,"['view', 'top', 'hill']",OOD
2277,f_field_cultivated_00003270,a field of sunflowers in the countryside.,"['field', 'sunflowers', 'countryside']",OOD
2278,f_field_cultivated_00003308,view from the top of the hill.,"['view', 'top', 'hill']",OOD
2279,f_field_cultivated_00003319,farmers loading bundles of straw from a tractor into a pickup truck.,"['farmers', 'bundles', 'straw', 'tractor', 'pickup', 'truck']",OOD
2280,f_field_cultivated_00003324,view of the fields from the train.,"['view', 'fields', 'train']",OOD
2281,f_field_cultivated_00003346,a man and a woman standing in front of a giant flower.,"['man', 'woman', 'front', 'flower']",OOD
2282,f_field_cultivated_00003359,aerial view of a rice field.,"['view', 'rice', 'field']",OOD
2283,f_field_cultivated_00003415,the view from the top of the hill.,"['view', 'top', 'hill']",OOD
2284,f_field_cultivated_00003468,sunset on the prairies of person.,"['sunset', 'prairies', 'person']",OOD
2285,f_field_cultivated_00003471,property image # house in the mountains with farm animals.,"['property', 'image', '#', 'house', 'mountains', 'farm', 'animals']",OOD
2286,f_field_cultivated_00003507,aerial view of a beautiful lake in the middle of a forest.,"['view', 'lake', 'middle', 'forest']",OOD
2287,f_field_cultivated_00003530,a flock of seagulls flying over the river.,"['flock', 'seagulls', 'river']",OOD
2288,f_field_cultivated_00003579,biological species growing in a field.,"['species', 'field']",OOD
2289,f_field_cultivated_00003595,view from the top of the hill.,"['view', 'top', 'hill']",OOD
2290,f_field_cultivated_00003597,a man walks through a paddy field.,"['man', 'paddy', 'field']",OOD
2291,f_field_cultivated_00003659,a flock of geese in a green field.,"['flock', 'geese', 'field']",OOD
2292,f_field_cultivated_00003688,a tractor plows a field.,"['tractor', 'field']",OOD
2293,f_field_cultivated_00003725,sunset over a green field.,"['sunset', 'field']",OOD
2294,f_field_cultivated_00003775,biological genus in the garden.,"['genus', 'garden']",OOD
2295,f_field_cultivated_00003779,tourist attraction is one of the most beautiful places in the world.,"['tourist', 'attraction', 'places', 'world']",OOD
2296,f_field_cultivated_00003802,"aerial shot of soybean field ripening at spring season, agricultural landscape.","['shot', 'soybean', 'field', 'spring', 'season', 'landscape']",OOD
2297,f_field_cultivated_00003949,yellow rapeseed field in the countryside.,"['rapeseed', 'field', 'countryside']",OOD
2298,f_field_cultivated_00003972,red barn on a farm.,['farm'],OOD
2299,f_field_cultivated_00004021,"person, left, and person share a laugh during a training session with the football team.","['person', 'person', 'laugh', 'training', 'session', 'football', 'team']",OOD
2300,f_field_cultivated_00004027,golden wheat field in the countryside.,"['wheat', 'field', 'countryside']",OOD
2301,f_field_cultivated_00004068,aerial view of a green meadow.,"['view', 'meadow']",OOD
2302,f_field_cultivated_00004071,aerial view of a corn field on a sunny day.,"['view', 'corn', 'field', 'day']",OOD
2303,f_field_cultivated_00004080,a view of the ruins.,"['view', 'ruins']",OOD
2304,f_field_cultivated_00004114,yellow rapeseed field against a blue sky.,"['rapeseed', 'field', 'sky']",OOD
2305,f_field_cultivated_00004160,aerial view of blooming yellow rapeseed field against a blue sky.,"['view', 'rapeseed', 'field', 'sky']",OOD
2306,f_field_cultivated_00004217,aerial view of a corn field.,"['view', 'corn', 'field']",OOD
2307,f_field_cultivated_00004245,view of the farm from the road.,"['view', 'farm', 'road']",OOD
2308,f_field_cultivated_00004252,red poppies in a field.,"['poppies', 'field']",OOD
2309,f_field_cultivated_00004261,aerial view of a field of sunflowers.,"['view', 'field', 'sunflowers']",OOD
2310,f_field_cultivated_00004289,church in the middle of a wheat field.,"['church', 'middle', 'wheat', 'field']",OOD
2311,f_field_cultivated_00004380,black and white photograph of the ruins.,"['photograph', 'ruins']",OOD
2312,f_field_cultivated_00004462,yellow rapeseed field against a blue sky.,"['rapeseed', 'field', 'sky']",OOD
2313,f_field_cultivated_00004520,rural road in the mountains.,"['road', 'mountains']",OOD
2314,f_field_cultivated_00004545,purple tulips swaying in the wind.,"['tulips', 'wind']",OOD
2315,f_field_cultivated_00004565,a field of yellow daffodils.,"['field', 'daffodils']",OOD
2316,f_field_cultivated_00004575,a field of yellow dandelions swaying in the wind.,"['field', 'dandelions', 'wind']",OOD
2317,f_field_cultivated_00004686,a field of sunflowers blooming.,"['field', 'sunflowers']",OOD
2318,f_field_cultivated_00004702,the rocket that will be used to deliver cargo to the space station.,"['rocket', 'cargo', 'space', 'station']",OOD
2319,f_field_cultivated_00004715,aerial view of a rice field.,"['view', 'rice', 'field']",OOD
2320,f_field_cultivated_00004726,english civil parish in the distance.,"['parish', 'distance']",OOD
2321,f_field_cultivated_00004774,tractor working in a field.,"['tractor', 'field']",OOD
2322,f_field_cultivated_00004775,a city on a sunny day with blue sky and white clouds.,"['city', 'day', 'sky', 'clouds']",OOD
2323,f_field_cultivated_00004780,landscape with a house in the mountains.,"['landscape', 'house', 'mountains']",OOD
2324,f_field_cultivated_00004800,horses grazing in the valley.,"['horses', 'valley']",OOD
2325,f_field_cultivated_00004826,sunflowers in a field of sunflowers.,"['sunflowers', 'field', 'sunflowers']",OOD
2326,f_field_cultivated_00004847,flag waving in the wind.,"['flag', 'wind']",OOD
2327,f_field_cultivated_00004859,aerial view of a rural landscape.,"['view', 'landscape']",OOD
2328,f_field_cultivated_00004883,tulip fields in the countryside.,"['fields', 'countryside']",OOD
2329,f_field_cultivated_00004903,a full moon rises over a farm.,"['moon', 'farm']",OOD
2330,f_field_cultivated_00004906,a tractor ploughs a field.,"['tractor', 'field']",OOD
2331,f_field_cultivated_00004937,aerial view of rice fields in the countryside.,"['view', 'rice', 'fields', 'countryside']",OOD
2332,f_field_cultivated_00004965,how to turn a tractor into a lawn mower.,"['tractor', 'lawn', 'mower']",OOD
2333,f_field_cultivated_00004988,a field of corn being harvested.,"['field', 'corn']",OOD
2334,f_field_road_00000092,biological species in the fall.,"['species', 'fall']",OOD
2335,f_field_road_00000130,person running on the trail.,"['person', 'trail']",OOD
2336,f_field_road_00000138,tourist attraction is one of the most beautiful places in the world.,"['tourist', 'attraction', 'places', 'world']",OOD
2337,f_field_road_00000146,the road from the car park.,"['road', 'car', 'park']",OOD
2338,f_field_road_00000166,sheep grazing on a country lane.,"['sheep', 'country', 'lane']",OOD
2339,f_field_road_00000191,dirt road in the fog.,"['dirt', 'road', 'fog']",OOD
2340,f_field_road_00000210,rural dirt road in the middle of a field.,"['dirt', 'road', 'middle', 'field']",OOD
2341,f_field_road_00000233,a sign on the side of a road.,"['sign', 'side', 'road']",OOD
2342,f_field_road_00000268,a dirt road in the middle of nowhere.,"['dirt', 'road', 'middle']",OOD
2343,f_field_road_00000292,people walking on the road.,"['people', 'road']",OOD
2344,f_field_road_00000295,see more photos for product line motorcycle listing.,"['photos', 'product', 'line', 'motorcycle', 'listing']",OOD
2345,f_field_road_00000297,view of the road from the car park.,"['view', 'road', 'car', 'park']",OOD
2346,f_field_road_00000348,traffic is backed up on a street.,"['traffic', 'street']",OOD
2347,f_field_road_00000354,an original watercolour painting by person.,"['watercolour', 'painting', 'person']",OOD
2348,f_field_road_00000369,aerial view of a rapeseed field.,"['view', 'rapeseed', 'field']",OOD
2349,f_field_road_00000372,a bridge over a river.,"['bridge', 'river']",OOD
2350,f_field_road_00000405,the road through the jungle.,"['road', 'jungle']",OOD
2351,f_field_road_00000459,a walk in the woods.,"['walk', 'woods']",OOD
2352,f_field_road_00000493,a path through the dunes.,"['path', 'dunes']",OOD
2353,f_field_road_00000527,person on his way to winning the race.,"['person', 'way', 'race']",OOD
2354,f_field_road_00000563,horse and cart on the road.,"['horse', 'cart', 'road']",OOD
2355,f_field_road_00000578,autumn colours on the road.,"['autumn', 'road']",OOD
2356,f_field_road_00000652,a red barn on the side of a country road.,"['barn', 'side', 'country', 'road']",OOD
2357,f_field_road_00000677,property image # ranch style cabin on the banks.,"['property', 'image', '#', 'ranch', 'style', 'cabin', 'banks']",OOD
2358,f_field_road_00000690,woman walking on a dirt road in the countryside.,"['woman', 'dirt', 'road', 'countryside']",OOD
2359,f_field_road_00000706,view of the road from the parking lot.,"['view', 'road', 'parking', 'lot']",OOD
2360,f_field_road_00000711,"property image # detached holiday home in quiet location with garden, at m from the beach.","['property', 'image', '#', 'holiday', 'home', 'location', 'garden', 'beach']",OOD
2361,f_field_road_00000712,view from the bike path.,"['view', 'bike', 'path']",OOD
2362,f_field_road_00000719,time lapse of sunset over the city.,"['time', 'lapse', 'sunset', 'city']",OOD
2363,f_field_road_00000757,walking along a path in the woods.,"['path', 'woods']",OOD
2364,f_field_road_00000788,clouds rolling in over the mountains.,"['clouds', 'mountains']",OOD
2365,f_field_road_00000842,view of the road from the parking lot.,"['view', 'road', 'parking', 'lot']",OOD
2366,f_field_road_00000853,aerial view of the road in the forest at night.,"['view', 'road', 'forest', 'night']",OOD
2367,f_field_road_00000856,young woman walking on a country road.,"['woman', 'country', 'road']",OOD
2368,f_field_road_00000862,a sign warns drivers to slow down on the highway.,"['sign', 'drivers', 'highway']",OOD
2369,f_field_road_00000968,view of the road from the parking lot.,"['view', 'road', 'parking', 'lot']",OOD
2370,f_field_road_00000994,"property image # house m from the center with internet, air conditioning, parking.","['property', 'image', '#', 'house', 'center', 'internet', 'air', 'conditioning', 'parking']",OOD
2371,f_field_road_00001042,"property image # detached holiday home in quiet location with garden, at m from the beach.","['property', 'image', '#', 'holiday', 'home', 'location', 'garden', 'beach']",OOD
2372,f_field_road_00001111,a village in the mountains.,"['village', 'mountains']",OOD
2373,f_field_road_00001134,aerial view of a beautiful yellow rapeseed field on a sunny day.,"['view', 'rapeseed', 'field', 'day']",OOD
2374,f_field_road_00001171,a woman rides a horse through a field of yellow flowers.,"['woman', 'horse', 'field', 'flowers']",OOD
2375,f_field_road_00001188,sunset on a dirt road.,"['sunset', 'dirt', 'road']",OOD
2376,f_field_road_00001263,a snow plow clears snow from the road.,"['snow', 'plow', 'snow', 'road']",OOD
2377,f_field_road_00001268,view of the course from the golf course.,"['view', 'course', 'golf', 'course']",OOD
2378,f_field_road_00001275,aerial view of a dirt road in a beautiful wooded area.,"['view', 'dirt', 'road', 'area']",OOD
2379,f_field_road_00001289,a man riding a bicycle on a country road.,"['man', 'bicycle', 'country', 'road']",OOD
2380,f_field_road_00001295,the road to the castle.,"['road', 'castle']",OOD
2381,f_field_road_00001307,the road to the beach.,"['road', 'beach']",OOD
2382,f_field_road_00001325,view of the train station from the road.,"['view', 'train', 'station', 'road']",OOD
2383,f_field_road_00001334,a double - decker bus on a country road.,"['decker', 'bus', 'country', 'road']",OOD
2384,f_field_road_00001337,pov point of view - driving through national park in the spring.,"['point', 'view', 'park', 'spring']",OOD
2385,f_field_road_00001345,road sign in the woods.,"['road', 'sign', 'woods']",OOD
2386,f_field_road_00001411,person on her way to winning the women's road race.,"['person', 'way', 'women', 'road', 'race']",OOD
2387,f_field_road_00001416,dirt road in the field.,"['dirt', 'road', 'field']",OOD
2388,f_field_road_00001431,a walk in the park.,"['walk', 'park']",OOD
2389,f_field_road_00001472,a family walks down a dirt road in the countryside.,"['family', 'dirt', 'road', 'countryside']",OOD
2390,f_field_road_00001493,man walking on a dirt road in the countryside.,"['man', 'dirt', 'road', 'countryside']",OOD
2391,f_field_road_00001533,time lapse of clouds over a rural landscape.,"['time', 'lapse', 'clouds', 'landscape']",OOD
2392,f_field_road_00001556,"property image # - at the top of the world with mountain views, hot tub, game table, and more!.","['property', 'image', '#', 'top', 'world', 'mountain', 'views', 'tub', 'game', 'table']",OOD
2393,f_field_road_00001565,this sign is located on the side of the road.,"['sign', 'side', 'road']",OOD
2394,f_field_road_00001572,the old bridge over the river.,"['bridge', 'river']",OOD
2395,f_field_road_00001580,tourist attraction in the winter.,"['tourist', 'attraction', 'winter']",OOD
2396,f_field_road_00001581,the road to a city.,"['road', 'city']",OOD
2397,f_field_road_00001599,aerial view of a rice field and paddy fields.,"['view', 'rice', 'field', 'paddy', 'fields']",OOD
2398,f_field_road_00001601,"property image # rustic house on the estate with a castle, swimming pool, garden, private terrace.","['property', 'image', '#', 'house', 'estate', 'castle', 'swimming', 'pool', 'garden', 'terrace']",OOD
2399,f_field_road_00001653,person on top of the volcano.,"['person', 'top', 'volcano']",OOD
2400,f_field_road_00001774,aerial view of the coast.,"['view', 'coast']",OOD
2401,f_field_road_00001778,the road to the rice fields.,"['road', 'rice', 'fields']",OOD
2402,f_field_road_00001781,the path through the fields.,"['path', 'fields']",OOD
2403,f_field_road_00001813,country road in the countryside.,"['country', 'road', 'countryside']",OOD
