,ImageID,Caption,Nouns,Type
1553,ILSVRC2012_val_00001748,person in front of a glacier.,"['person', 'front', 'glacier']",OOD
1554,ILSVRC2012_val_00003537,a starfish in the garden.,"['starfish', 'garden']",OOD
1555,ILSVRC2012_val_00003995,this is an original acrylic painting by person.,"['acrylic', 'painting', 'person']",OOD
1556,ILSVRC2012_val_00004153,biological species on a coral reef.,"['species', 'reef']",OOD
1557,ILSVRC2012_val_00004810,close - up of the fish in the aquarium.,"['up', 'fish', 'aquarium']",OOD
1558,ILSVRC2012_val_00005011,biological species on a rock.,"['species', 'rock']",OOD
1559,ILSVRC2012_val_00007244,biological species on the reef.,"['species', 'reef']",OOD
1560,ILSVRC2012_val_00007644,how to make a starfish out of wrapping paper.,"['starfish', 'paper']",OOD
1561,ILSVRC2012_val_00010430,a red starfish on a coral reef.,"['starfish', 'reef']",OOD
1562,ILSVRC2012_val_00010703,how to make a starfish out of a piece of driftwood.,"['starfish', 'piece', 'driftwood']",OOD
1563,ILSVRC2012_val_00011730,a starfish on the beach.,"['starfish', 'beach']",OOD
1564,ILSVRC2012_val_00012640,biological genus on a rock.,"['genus', 'rock']",OOD
1565,ILSVRC2012_val_00014059,starfish swimming in the sea.,"['swimming', 'sea']",OOD
1566,ILSVRC2012_val_00014590,biological species on the beach.,"['species', 'beach']",OOD
1567,ILSVRC2012_val_00014948,biological species on a rock.,"['species', 'rock']",OOD
1568,ILSVRC2012_val_00015004,biological species on a coral reef.,"['species', 'reef']",OOD
1569,ILSVRC2012_val_00016273,close up of a coral reef.,['reef'],OOD
1570,ILSVRC2012_val_00017129,a starfish on the beach.,"['starfish', 'beach']",OOD
1571,ILSVRC2012_val_00017888,photo of a starfish on a coral reef.,"['photo', 'starfish', 'reef']",OOD
1572,ILSVRC2012_val_00018447,close - up of a starfish on a black background.,"['up', 'starfish', 'background']",OOD
1573,ILSVRC2012_val_00018772,photo of a coral reef.,"['photo', 'reef']",OOD
1574,ILSVRC2012_val_00021742,starfish on the beach at sunset.,"['beach', 'sunset']",OOD
1575,ILSVRC2012_val_00021973,starfish on a white background.,['background'],OOD
1576,ILSVRC2012_val_00022804,starfish on a sandy beach.,['beach'],OOD
1577,ILSVRC2012_val_00023403,close - up of a starfish on a coral reef.,"['up', 'starfish', 'reef']",OOD
1578,ILSVRC2012_val_00024247,starfish in the sand on the beach.,"['sand', 'beach']",OOD
1579,ILSVRC2012_val_00025161,starfish in the palm of your hand.,"['palm', 'hand']",OOD
1580,ILSVRC2012_val_00026260,starfish on a rock in the sea.,"['rock', 'sea']",OOD
1581,ILSVRC2012_val_00027582,coral reef outside the island.,"['reef', 'island']",OOD
1582,ILSVRC2012_val_00027930,starfish on a coral reef.,['reef'],OOD
1583,ILSVRC2012_val_00029527,starfish on a coral reef.,['reef'],OOD
1584,ILSVRC2012_val_00030782,biological species on a rock.,"['species', 'rock']",OOD
1585,ILSVRC2012_val_00032690,christmas star on the beach.,['beach'],OOD
1586,ILSVRC2012_val_00032937,close - up of an octopus on a rock.,"['up', 'octopus', 'rock']",OOD
1587,ILSVRC2012_val_00035040,a starfish on the beach.,"['starfish', 'beach']",OOD
1588,ILSVRC2012_val_00042188,a group of starfish swimming in an aquarium.,"['group', 'swimming', 'aquarium']",OOD
1589,ILSVRC2012_val_00042968,anemones and multicolored clown fish in the stream.,"['anemones', 'fish', 'stream']",OOD
1590,ILSVRC2012_val_00043732,biological species on a rock.,"['species', 'rock']",OOD
1591,ILSVRC2012_val_00043929,biological phylum growing on the rocks.,"['phylum', 'rocks']",OOD
1592,ILSVRC2012_val_00044117,photo of a starfish on the reef.,"['photo', 'starfish', 'reef']",OOD
1593,ILSVRC2012_val_00045028,biological class on a rock.,"['class', 'rock']",OOD
1594,ILSVRC2012_val_00045998,biological species on a coral reef.,"['species', 'reef']",OOD
1595,ILSVRC2012_val_00046544,starfish in the hand of a child.,"['hand', 'child']",OOD
1596,ILSVRC2012_val_00048358,close - up of a starfish in an aquarium.,"['up', 'starfish', 'aquarium']",OOD
1597,ILSVRC2012_val_00048546,starfish in the water - photo #.,"['water', 'photo', '#']",OOD
1598,ILSVRC2012_val_00049508,close - up of a coral reef.,"['up', 'reef']",OOD
1599,ILSVRC2012_val_00049576,underwater photo of a mermaid and a starfish.,"['photo', 'mermaid', 'starfish']",OOD
1600,ILSVRC2012_val_00000644,biological species resting on a rock.,"['species', 'rock']",OOD
1601,ILSVRC2012_val_00001088,rabbit eating grass in the garden.,"['rabbit', 'grass', 'garden']",OOD
1602,ILSVRC2012_val_00001217,biological species in the desert.,"['species', 'desert']",OOD
1603,ILSVRC2012_val_00002413,biological species in the snow.,"['species', 'snow']",OOD
1604,ILSVRC2012_val_00003602,biological species in the wild - photo #.,"['species', 'photo', '#']",OOD
1605,ILSVRC2012_val_00003697,biological species in the grass.,"['species', 'grass']",OOD
1606,ILSVRC2012_val_00004064,biological species in the wild - photo #.,"['species', 'photo', '#']",OOD
1607,ILSVRC2012_val_00005118,biological species standing in a meadow.,"['species', 'meadow']",OOD
1608,ILSVRC2012_val_00007440,"funny animals of the week, funny animal photo, cute animal pictures.","['animals', 'week', 'animal', 'photo', 'animal', 'pictures']",OOD
1609,ILSVRC2012_val_00010836,"person, original oil painting on panel.","['person', 'oil', 'painting', 'panel']",OOD
1610,ILSVRC2012_val_00010884,rabbits in a field of grass.,"['rabbits', 'field', 'grass']",OOD
1611,ILSVRC2012_val_00011291,biological species in the desert.,"['species', 'desert']",OOD
1612,ILSVRC2012_val_00013062,biological species eating grass in a meadow.,"['species', 'grass', 'meadow']",OOD
1613,ILSVRC2012_val_00013328,biological species in the wild - photo #.,"['species', 'photo', '#']",OOD
1614,ILSVRC2012_val_00015113,biological species in the wild - photo #.,"['species', 'photo', '#']",OOD
1615,ILSVRC2012_val_00015770,"funny animals of the week, funny animal photo, cute animal pictures.","['animals', 'week', 'animal', 'photo', 'animal', 'pictures']",OOD
1616,ILSVRC2012_val_00016344,rabbit eating grass in the garden.,"['rabbit', 'grass', 'garden']",OOD
1617,ILSVRC2012_val_00018196,biological species in the wild.,"['species', 'wild']",OOD
1618,ILSVRC2012_val_00018969,biological species in the grass.,"['species', 'grass']",OOD
1619,ILSVRC2012_val_00021612,biological species in a field.,"['species', 'field']",OOD
1620,ILSVRC2012_val_00022000,biological species sitting in the grass.,"['species', 'grass']",OOD
1621,ILSVRC2012_val_00022780,a rabbit is seen in this undated file photo.,"['rabbit', 'file', 'photo']",OOD
1622,ILSVRC2012_val_00023041,biological species in the snow.,"['species', 'snow']",OOD
1623,ILSVRC2012_val_00023449,biological species in a field.,"['species', 'field']",OOD
1624,ILSVRC2012_val_00023819,biological species in the desert.,"['species', 'desert']",OOD
1625,ILSVRC2012_val_00024176,biological species in a field.,"['species', 'field']",OOD
1626,ILSVRC2012_val_00024397,dead rabbit in a grassy field.,"['rabbit', 'field']",OOD
1627,ILSVRC2012_val_00025005,biological species in the wild.,"['species', 'wild']",OOD
1628,ILSVRC2012_val_00027789,biological species running through the grass.,"['species', 'grass']",OOD
1629,ILSVRC2012_val_00028827,biological species in the wild - photo #.,"['species', 'photo', '#']",OOD
1630,ILSVRC2012_val_00029401,close - up of a rabbit's head.,"['up', 'rabbit', 'head']",OOD
1631,ILSVRC2012_val_00033347,biological species in a meadow.,"['species', 'meadow']",OOD
1632,ILSVRC2012_val_00033403,biological species in the wild.,"['species', 'wild']",OOD
1633,ILSVRC2012_val_00034786,biological species in the grass.,"['species', 'grass']",OOD
1634,ILSVRC2012_val_00035418,rabbits in the snow by person on 500px.,"['rabbits', 'snow', 'person']",OOD
1635,ILSVRC2012_val_00037546,"person, the pet of the day.","['person', 'pet', 'day']",OOD
1636,ILSVRC2012_val_00038132,"biological species, the smallest rabbit in the world - photo #.","['species', 'rabbit', 'world', 'photo', '#']",OOD
1637,ILSVRC2012_val_00038648,biological species in a meadow.,"['species', 'meadow']",OOD
1638,ILSVRC2012_val_00040218,biological species in the wild - photo #.,"['species', 'photo', '#']",OOD
1639,ILSVRC2012_val_00040452,rabbit in the grass - photo #.,"['rabbit', 'grass', 'photo', '#']",OOD
1640,ILSVRC2012_val_00041538,biological species in the wild - photo #.,"['species', 'photo', '#']",OOD
1641,ILSVRC2012_val_00042759,biological species in a field.,"['species', 'field']",OOD
1642,ILSVRC2012_val_00043365,biological species on a meadow.,"['species', 'meadow']",OOD
1643,ILSVRC2012_val_00043437,biological species in the wild -- stock photo #.,"['species', 'stock', 'photo', '#']",OOD
1644,ILSVRC2012_val_00043531,biological species in a field.,"['species', 'field']",OOD
1645,ILSVRC2012_val_00043541,biological species in the snow.,"['species', 'snow']",OOD
1646,ILSVRC2012_val_00047500,close - up of a rabbit in a field.,"['up', 'rabbit', 'field']",OOD
1647,ILSVRC2012_val_00049280,biological species in the grass.,"['species', 'grass']",OOD
1648,ILSVRC2012_val_00049897,biological species in the grass.,"['species', 'grass']",OOD
1649,ILSVRC2012_val_00049948,rabbits in the wild - photo #.,"['rabbits', 'photo', '#']",OOD
1650,ILSVRC2012_val_00000675,biological species in a flower bed.,"['species', 'flower', 'bed']",OOD
1651,ILSVRC2012_val_00002571,"biological species, biological species, and biological species.","['species', 'species', 'species']",OOD
1652,ILSVRC2012_val_00003781,biological species on the rocks.,"['species', 'rocks']",OOD
1653,ILSVRC2012_val_00006898,biological species on the trail.,"['species', 'trail']",OOD
1654,ILSVRC2012_val_00007212,biological species on the rocks.,"['species', 'rocks']",OOD
1655,ILSVRC2012_val_00008030,a flock of pigeons on the wall.,"['flock', 'pigeons', 'wall']",OOD
1656,ILSVRC2012_val_00008770,biological species on a rock.,"['species', 'rock']",OOD
1657,ILSVRC2012_val_00008856,biological species on the rocks.,"['species', 'rocks']",OOD
1658,ILSVRC2012_val_00008936,a pair of biological species.,"['pair', 'species']",OOD
1659,ILSVRC2012_val_00009972,a close - up of biological species.,"['close', 'up', 'species']",OOD
1660,ILSVRC2012_val_00010959,biological species on a rock.,"['species', 'rock']",OOD
1661,ILSVRC2012_val_00011409,biological species sitting on a rock.,"['species', 'rock']",OOD
1662,ILSVRC2012_val_00011891,biological species on top of a mountain.,"['species', 'top', 'mountain']",OOD
1663,ILSVRC2012_val_00013505,biological species in the grass.,"['species', 'grass']",OOD
1664,ILSVRC2012_val_00013990,a mountain goat on the side of a mountain stream.,"['mountain', 'goat', 'side', 'mountain', 'stream']",OOD
1665,ILSVRC2012_val_00015451,biological species on a rock.,"['species', 'rock']",OOD
1666,ILSVRC2012_val_00016788,portrait of a bighorn sheep.,"['portrait', 'sheep']",OOD
1667,ILSVRC2012_val_00018582,biological species in the wild.,"['species', 'wild']",OOD
1668,ILSVRC2012_val_00020009,a squirrel on a rock.,"['squirrel', 'rock']",OOD
1669,ILSVRC2012_val_00021219,animals that start with the letter g - photo #.,"['animals', 'letter', 'g', 'photo', '#']",OOD
1670,ILSVRC2012_val_00021685,biological species in a hole.,"['species', 'hole']",OOD
1671,ILSVRC2012_val_00021723,biological species is one of the world's rarest species of biological species.,"['species', 'world', 'species', 'species']",OOD
1672,ILSVRC2012_val_00023196,biological species in the grass.,"['species', 'grass']",OOD
1673,ILSVRC2012_val_00023597,biological species in the grass.,"['species', 'grass']",OOD
1674,ILSVRC2012_val_00025459,biological species in the grass.,"['species', 'grass']",OOD
1675,ILSVRC2012_val_00025533,biological species on a rock.,"['species', 'rock']",OOD
1676,ILSVRC2012_val_00026331,biological species on the trail.,"['species', 'trail']",OOD
1677,ILSVRC2012_val_00026537,a meerkat on the trail.,"['meerkat', 'trail']",OOD
1678,ILSVRC2012_val_00028439,biological species on a rock.,"['species', 'rock']",OOD
1679,ILSVRC2012_val_00029829,biological species in the grass.,"['species', 'grass']",OOD
1680,ILSVRC2012_val_00030520,biological species on the trail.,"['species', 'trail']",OOD
1681,ILSVRC2012_val_00031360,biological species on a rock.,"['species', 'rock']",OOD
1682,ILSVRC2012_val_00031934,biological species on a rock.,"['species', 'rock']",OOD
1683,ILSVRC2012_val_00033800,biological species in the mountains.,"['species', 'mountains']",OOD
1684,ILSVRC2012_val_00034294,a grizzly bear on the trail.,"['grizzly', 'bear', 'trail']",OOD
1685,ILSVRC2012_val_00036095,biological species in the grass.,"['species', 'grass']",OOD
1686,ILSVRC2012_val_00037289,biological species on the street.,"['species', 'street']",OOD
1687,ILSVRC2012_val_00037480,biological species in a hole.,"['species', 'hole']",OOD
1688,ILSVRC2012_val_00038028,biological species sitting on a rock.,"['species', 'rock']",OOD
1689,ILSVRC2012_val_00038413,biological species on a rock.,"['species', 'rock']",OOD
1690,ILSVRC2012_val_00039457,biological species in the grass.,"['species', 'grass']",OOD
1691,ILSVRC2012_val_00040049,a bighorn sheep in the mountains.,"['sheep', 'mountains']",OOD
1692,ILSVRC2012_val_00041110,biological species in the grass.,"['species', 'grass']",OOD
1693,ILSVRC2012_val_00042013,roasting chicken on the grill.,"['chicken', 'grill']",OOD
1694,ILSVRC2012_val_00043861,biological species on the rocks.,"['species', 'rocks']",OOD
1695,ILSVRC2012_val_00044265,biological species on a rock.,"['species', 'rock']",OOD
1696,ILSVRC2012_val_00047875,biological species on a rock.,"['species', 'rock']",OOD
1697,ILSVRC2012_val_00048088,"funny animals of the week, animal photos, pictures of funny animals.","['animals', 'week', 'animal', 'photos', 'pictures', 'animals']",OOD
1698,ILSVRC2012_val_00048892,animals that start with the letter g - photo #.,"['animals', 'letter', 'g', 'photo', '#']",OOD
1699,ILSVRC2012_val_00049706,biological species on the beach.,"['species', 'beach']",OOD
1700,ILSVRC2012_val_00000136,biological species in the sand.,"['species', 'sand']",OOD
1701,ILSVRC2012_val_00001712,a pair of biological species.,"['pair', 'species']",OOD
1702,ILSVRC2012_val_00003166,biological species on the move.,"['species', 'move']",OOD
1703,ILSVRC2012_val_00003341,biological species in the grass.,"['species', 'grass']",OOD
1704,ILSVRC2012_val_00004394,wild boars on the road.,"['boars', 'road']",OOD
1705,ILSVRC2012_val_00006343,a mother with her baby.,"['mother', 'baby']",OOD
1706,ILSVRC2012_val_00006975,biological species in the zoo.,"['species', 'zoo']",OOD
1707,ILSVRC2012_val_00007890,biological species in the wild - photo #.,"['species', 'photo', '#']",OOD
1708,ILSVRC2012_val_00009406,one of the wild pigs.,['pigs'],OOD
1709,ILSVRC2012_val_00009708,white rhinoceros sleeping in the shade.,"['rhinoceros', 'shade']",OOD
1710,ILSVRC2012_val_00011043,biological species in the grasslands.,"['species', 'grasslands']",OOD
1711,ILSVRC2012_val_00012835,one of the pigs in the garden.,"['pigs', 'garden']",OOD
1712,ILSVRC2012_val_00012902,elephants in the wild - photo #.,"['photo', '#']",OOD
1713,ILSVRC2012_val_00014028,wild boars in the wild - photo #.,"['boars', 'photo', '#']",OOD
1714,ILSVRC2012_val_00014092,portrait of a wild boar.,"['portrait', 'boar']",OOD
1715,ILSVRC2012_val_00015122,a close - up of a wildebeest.,"['close', 'up']",OOD
1716,ILSVRC2012_val_00016486,wild boar in the forest.,"['boar', 'forest']",OOD
1717,ILSVRC2012_val_00017522,biological species in the zoo.,"['species', 'zoo']",OOD
1718,ILSVRC2012_val_00020202,a pair of wild boar resting on the road.,"['pair', 'boar', 'road']",OOD
1719,ILSVRC2012_val_00020323,biological species in the desert.,"['species', 'desert']",OOD
1720,ILSVRC2012_val_00021428,biological species in the grasslands.,"['species', 'grasslands']",OOD
1721,ILSVRC2012_val_00023920,biological species resting in the shade of a tree.,"['species', 'shade', 'tree']",OOD
1722,ILSVRC2012_val_00024376,biological species in the water.,"['species', 'water']",OOD
1723,ILSVRC2012_val_00024548,a hippopotamus and its mother play together in the zoo.,"['hippopotamus', 'mother', 'zoo']",OOD
1724,ILSVRC2012_val_00025638,a dead pig lies on the ground.,"['pig', 'ground']",OOD
1725,ILSVRC2012_val_00026512,camels sleep in the desert.,"['camels', 'desert']",OOD
1726,ILSVRC2012_val_00026934,biological species in the grass.,"['species', 'grass']",OOD
1727,ILSVRC2012_val_00028546,portrait of a wildebeest.,['portrait'],OOD
1728,ILSVRC2012_val_00028989,biological species resting in the sun.,"['species', 'sun']",OOD
1729,ILSVRC2012_val_00031585,biological species in the desert.,"['species', 'desert']",OOD
1730,ILSVRC2012_val_00032456,biological species sleeping in the grass.,"['species', 'grass']",OOD
1731,ILSVRC2012_val_00033386,biological species in the wild - photo #.,"['species', 'photo', '#']",OOD
1732,ILSVRC2012_val_00034205,biological species in the mud.,"['species', 'mud']",OOD
1733,ILSVRC2012_val_00037020,biological species in the savannah.,"['species', 'savannah']",OOD
1734,ILSVRC2012_val_00037303,a herd of wildebeest.,['herd'],OOD
1735,ILSVRC2012_val_00040039,biological species in the dunes.,"['species', 'dunes']",OOD
1736,ILSVRC2012_val_00040609,a wildebeest and her calf.,['calf'],OOD
1737,ILSVRC2012_val_00041050,biological species in the wild - photo #.,"['species', 'photo', '#']",OOD
1738,ILSVRC2012_val_00041563,biological species on the trail.,"['species', 'trail']",OOD
1739,ILSVRC2012_val_00042741,wild boar in the forest.,"['boar', 'forest']",OOD
1740,ILSVRC2012_val_00042953,"funny animals of the week, funny animal photos, cute animals.","['animals', 'week', 'animal', 'photos', 'animals']",OOD
1741,ILSVRC2012_val_00043023,biological species with her cute baby & the rest of the herd in attendance.,"['species', 'baby', 'rest', 'herd', 'attendance']",OOD
1742,ILSVRC2012_val_00043406,biological species in the bush.,['species'],OOD
1743,ILSVRC2012_val_00043924,some of the pigs we saw.,['pigs'],OOD
1744,ILSVRC2012_val_00044182,biological species in the shade of a tree.,"['species', 'shade', 'tree']",OOD
1745,ILSVRC2012_val_00045010,horses graze in a field.,"['horses', 'field']",OOD
1746,ILSVRC2012_val_00046916,herd of pigs grazing in a field.,"['herd', 'pigs', 'field']",OOD
1747,ILSVRC2012_val_00047171,biological species in the grass.,"['species', 'grass']",OOD
1748,ILSVRC2012_val_00047268,biological species in the zoo.,"['species', 'zoo']",OOD
1749,ILSVRC2012_val_00047754,wild boar in a grassy field.,"['boar', 'field']",OOD
1750,ILSVRC2012_val_00001280,cattle graze along the road.,"['cattle', 'road']",OOD
1751,ILSVRC2012_val_00001513,a close up of a cow's face.,"['close', 'cow', 'face']",OOD
1752,ILSVRC2012_val_00002273,cows in the field - photo #.,"['field', 'photo', '#']",OOD
1753,ILSVRC2012_val_00004751,biological species in the grasslands.,"['species', 'grasslands']",OOD
1754,ILSVRC2012_val_00004838,cow on a summer pasture.,"['cow', 'summer', 'pasture']",OOD
1755,ILSVRC2012_val_00005184,photograph of cattle in front of a house.,"['photograph', 'cattle', 'front', 'house']",OOD
1756,ILSVRC2012_val_00005366,close up of a cow's face.,"['cow', 'face']",OOD
1757,ILSVRC2012_val_00006439,a farmer with his herd of cattle.,"['farmer', 'herd', 'cattle']",OOD
1758,ILSVRC2012_val_00007380,cows in the back of a pickup truck.,"['back', 'pickup', 'truck']",OOD
1759,ILSVRC2012_val_00009046,"person, left, and person, stand next to a bull.","['person', 'person', 'bull']",OOD
1760,ILSVRC2012_val_00010029,horse and cart on the road.,"['horse', 'cart', 'road']",OOD
1761,ILSVRC2012_val_00010513,cows on a summer pasture.,"['summer', 'pasture']",OOD
1762,ILSVRC2012_val_00010592,a farmer ploughs a field with his bulls.,"['farmer', 'field', 'bulls']",OOD
1763,ILSVRC2012_val_00012346,close - up of a bull's head.,"['up', 'bull', 'head']",OOD
1764,ILSVRC2012_val_00013190,horses being washed and groomed at a horse show.,"['horses', 'horse', 'show']",OOD
1765,ILSVRC2012_val_00013637,cattle being milked at a farm.,"['cattle', 'farm']",OOD
1766,ILSVRC2012_val_00014502,a farmer carrying a load of straw on his ox cart.,"['farmer', 'load', 'straw', 'cart']",OOD
1767,ILSVRC2012_val_00015027,cow grazing in a meadow.,"['cow', 'grazing', 'meadow']",OOD
1768,ILSVRC2012_val_00015911,biological species in the pasture.,"['species', 'pasture']",OOD
1769,ILSVRC2012_val_00016115,close - up of a bull in a field royalty - free.,"['up', 'bull', 'field', 'royalty']",OOD
1770,ILSVRC2012_val_00016415,a group of cowboys standing in front of a herd of donkeys.,"['group', 'cowboys', 'front', 'herd', 'donkeys']",OOD
1771,ILSVRC2012_val_00017987,a horse being groomed for a wedding.,"['horse', 'wedding']",OOD
1772,ILSVRC2012_val_00018643,"person with a rhinoceros by person, via photo sharing website.","['person', 'rhinoceros', 'person', 'photo', 'sharing', 'website']",OOD
1773,ILSVRC2012_val_00021400,a man and a cow in a rural village.,"['man', 'cow', 'village']",OOD
1774,ILSVRC2012_val_00023387,cattle graze in a pasture.,"['cattle', 'pasture']",OOD
1775,ILSVRC2012_val_00024033,a donkey cart loaded with sand dunes.,"['donkey', 'cart', 'sand', 'dunes']",OOD
1776,ILSVRC2012_val_00025775,white cow on a meadow.,"['cow', 'meadow']",OOD
1777,ILSVRC2012_val_00026120,biological species in the snow.,"['species', 'snow']",OOD
1778,ILSVRC2012_val_00027362,person in front of the temple.,"['person', 'front', 'temple']",OOD
1779,ILSVRC2012_val_00028017,horses being washed and groomed at the festival.,"['horses', 'festival']",OOD
1780,ILSVRC2012_val_00028929,cattle grazing in a field.,"['cattle', 'field']",OOD
1781,ILSVRC2012_val_00030497,black and white photograph of a farmer with his cattle.,"['photograph', 'farmer', 'cattle']",OOD
1782,ILSVRC2012_val_00034143,close - up of a cow's mouth.,"['up', 'cow', 'mouth']",OOD
1783,ILSVRC2012_val_00035962,a white cow standing in the shade of a tree.,"['cow', 'shade', 'tree']",OOD
1784,ILSVRC2012_val_00037334,black and white cow in the zoo.,"['cow', 'zoo']",OOD
1785,ILSVRC2012_val_00038286,a horse with a mule in its mouth.,"['horse', 'mule', 'mouth']",OOD
1786,ILSVRC2012_val_00038349,a young boy sits on a wooden cart pulled by a cow.,"['boy', 'cart', 'cow']",OOD
1787,ILSVRC2012_val_00038584,black and white photograph of a group of cattle.,"['photograph', 'group', 'cattle']",OOD
1788,ILSVRC2012_val_00038866,a man and a boy on a cart pulled by donkeys.,"['man', 'boy', 'cart', 'donkeys']",OOD
1789,ILSVRC2012_val_00039271,farmer with a bullock cart.,"['farmer', 'bullock', 'cart']",OOD
1790,ILSVRC2012_val_00041005,one of the many cows in the exhibit.,"['cows', 'exhibit']",OOD
1791,ILSVRC2012_val_00041495,close up of a horse's legs.,"['horse', 'legs']",OOD
1792,ILSVRC2012_val_00042064,one of the many bison.,['bison'],OOD
1793,ILSVRC2012_val_00042129,donkeys in the back of a pickup truck.,"['donkeys', 'back', 'pickup', 'truck']",OOD
1794,ILSVRC2012_val_00042936,horse - drawn carriage at the rodeo.,"['horse', 'carriage', 'rodeo']",OOD
1795,ILSVRC2012_val_00043758,a donkey pulls a cart loaded with goods.,"['donkey', 'cart', 'goods']",OOD
1796,ILSVRC2012_val_00045025,farmer plowing a field with oxen.,"['farmer', 'field', 'oxen']",OOD
1797,ILSVRC2012_val_00047750,biological species on the road.,"['species', 'road']",OOD
1798,ILSVRC2012_val_00049278,bison in the wild - photo #.,"['bison', 'photo', '#']",OOD
1799,ILSVRC2012_val_00049320,a horse being prepared for a race.,"['horse', 'race']",OOD
1800,ILSVRC2012_val_00001027,black and white photograph of a sheep.,"['photograph', 'sheep']",OOD
1801,ILSVRC2012_val_00003314,biological species in the rain.,"['species', 'rain']",OOD
1802,ILSVRC2012_val_00004137,biological species on a rock.,"['species', 'rock']",OOD
1803,ILSVRC2012_val_00004978,close - up of the head of a mountain goat.,"['up', 'head', 'mountain', 'goat']",OOD
1804,ILSVRC2012_val_00006940,a herd of biological species.,"['herd', 'species']",OOD
1805,ILSVRC2012_val_00007299,biological species on the trail.,"['species', 'trail']",OOD
1806,ILSVRC2012_val_00008559,close - up of a goat's head.,"['up', 'goat', 'head']",OOD
1807,ILSVRC2012_val_00010829,a herd of elk in the mountains.,"['herd', 'elk', 'mountains']",OOD
1808,ILSVRC2012_val_00011902,sheep grazing in a field.,"['sheep', 'field']",OOD
1809,ILSVRC2012_val_00013570,close - up of a sheep's face.,"['up', 'sheep', 'face']",OOD
1810,ILSVRC2012_val_00014235,sheep grazing in a field.,"['sheep', 'field']",OOD
1811,ILSVRC2012_val_00014327,biological species in the snow.,"['species', 'snow']",OOD
1812,ILSVRC2012_val_00014871,"person, left, and person pose with a sheep.","['person', 'person', 'sheep']",OOD
1813,ILSVRC2012_val_00015868,close - up of a goat's head.,"['up', 'goat', 'head']",OOD
1814,ILSVRC2012_val_00016391,a pair of mule deer.,"['pair', 'deer']",OOD
1815,ILSVRC2012_val_00016555,close - up of a bighorn sheep.,"['up', 'sheep']",OOD
1816,ILSVRC2012_val_00016916,sheep grazing on a farm.,"['sheep', 'farm']",OOD
1817,ILSVRC2012_val_00017145,biological species is one of the rarest sheep in the world.,"['species', 'sheep', 'world']",OOD
1818,ILSVRC2012_val_00019446,close up of a sheep.,['sheep'],OOD
1819,ILSVRC2012_val_00022185,sheep in a pen waiting to be sold.,"['sheep', 'pen']",OOD
1820,ILSVRC2012_val_00022880,a dog standing on a rock.,"['dog', 'rock']",OOD
1821,ILSVRC2012_val_00022981,biological species in the zoo.,"['species', 'zoo']",OOD
1822,ILSVRC2012_val_00023019,a pair of bighorn sheep.,"['pair', 'sheep']",OOD
1823,ILSVRC2012_val_00023652,a group of sheep in the grass.,"['group', 'sheep', 'grass']",OOD
1824,ILSVRC2012_val_00023655,a close - up of the head of a ram.,"['close', 'up', 'head', 'ram']",OOD
1825,ILSVRC2012_val_00025910,sheep in the 19th century.,"['sheep', 'century']",OOD
1826,ILSVRC2012_val_00026395,biological species in the grasslands.,"['species', 'grasslands']",OOD
1827,ILSVRC2012_val_00026750,close - up of a sheep's head.,"['up', 'sheep', 'head']",OOD
1828,ILSVRC2012_val_00027882,the head of a sheep.,"['head', 'sheep']",OOD
1829,ILSVRC2012_val_00030484,sheep in the snow by person on 500px.,"['sheep', 'snow', 'person']",OOD
1830,ILSVRC2012_val_00035280,sheep grazing in a field.,"['sheep', 'field']",OOD
1831,ILSVRC2012_val_00035372,sheep grazing in a field.,"['sheep', 'field']",OOD
1832,ILSVRC2012_val_00035988,flock of sheep grazing in a field.,"['flock', 'sheep', 'grazing', 'field']",OOD
1833,ILSVRC2012_val_00036891,biological species in the wild.,"['species', 'wild']",OOD
1834,ILSVRC2012_val_00038653,sheep grazing in a meadow.,"['sheep', 'meadow']",OOD
1835,ILSVRC2012_val_00040411,goat standing on a fence.,['fence'],OOD
1836,ILSVRC2012_val_00040492,sheep in the pasture - photo #.,"['sheep', 'pasture', 'photo', '#']",OOD
1837,ILSVRC2012_val_00041048,person with some of the sheep he has reared.,"['person', 'sheep']",OOD
1838,ILSVRC2012_val_00041575,close - up of a bighorn sheep.,"['up', 'sheep']",OOD
1839,ILSVRC2012_val_00042513,sheep in the countryside - photo #.,"['sheep', 'countryside', 'photo', '#']",OOD
1840,ILSVRC2012_val_00043956,bighorn sheep in the mountains.,"['sheep', 'mountains']",OOD
1841,ILSVRC2012_val_00043984,biological species in the wild.,"['species', 'wild']",OOD
1842,ILSVRC2012_val_00044042,a goat is seen in this undated file photo.,"['goat', 'file', 'photo']",OOD
1843,ILSVRC2012_val_00047313,cows grazing on a green meadow.,"['cows', 'meadow']",OOD
1844,ILSVRC2012_val_00047560,a pair of biological species.,"['pair', 'species']",OOD
1845,ILSVRC2012_val_00048002,close - up of a ram's head.,"['up', 'ram', 'head']",OOD
1846,ILSVRC2012_val_00048706,sheep grazing in a field.,"['sheep', 'field']",OOD
1847,ILSVRC2012_val_00048757,close - up of a sheep's head.,"['up', 'sheep', 'head']",OOD
1848,ILSVRC2012_val_00048771,herd of sheep on a farm.,"['herd', 'sheep', 'farm']",OOD
1849,ILSVRC2012_val_00049332,sheep in a pen waiting to be judged at show.,"['sheep', 'pen', 'show']",OOD
